"Year","Intent","State","Deaths","Population","Crude Rate","Age-Adjusted Rate","Years of Potential Life Lost"
"2006","Unintentional","New York","12**","19,104,631","0.06**","0.06**","291"
"2006","Unintentional","North Carolina","19**","8,917,270","0.21**","0.20**","519"
"2006","Unintentional","North Dakota","--","649,422","--","--","--"
"2006","Unintentional","Ohio","25","11,481,213","0.22","0.22","810"
"2006","Unintentional","Oklahoma","--","3,594,090","--","--","--"
"2006","Unintentional","Oregon","--","3,670,883","--","--","--"
"2006","Unintentional","Pennsylvania","30","12,510,809","0.24","0.24","997"
"2006","Unintentional","Rhode Island","--","1,063,096","--","--","--"
"2006","Unintentional","South Carolina","17**","4,357,847","0.39**","0.38**","456"
"2006","Unintentional","South Dakota","--","783,033","--","--","--"
"2006","Unintentional","Tennessee","30","6,088,766","0.49","0.49","812"
"2006","Unintentional","Texas","45","23,359,580","0.19","0.19","1,476"
"2006","Unintentional","Utah","--","2,525,507","--","--","--"
"2006","Unintentional","Vermont","0**","622,892","0.00**","0.00**","--"
"2006","Unintentional","Virginia","13**","7,673,725","0.17**","0.17**","465"
"2006","Unintentional","Washington","--","6,370,753","--","--","--"
"2006","Unintentional","West Virginia","13**","1,827,912","0.71**","0.68**","228"
"2006","Unintentional","Wisconsin","--","5,577,655","--","--","--"
"2006","Unintentional","Wyoming","--","522,667","--","--","--"
"2006","Homicide","Alabama","333","4,628,981","7.19","7.27","10,540"
"2006","Homicide","Alaska","28","675,150","4.15","4.04","961"
"2006","Homicide","Arizona","387","6,029,141","6.42","6.42","13,433"
"2006","Homicide","Arkansas","155","2,821,761","5.49","5.58","4,844"
"2006","Homicide","California","1,883","36,021,202","5.23","4.98","68,783"
"2006","Homicide","Colorado","104","4,720,423","2.20","2.13","3,610"
"2006","Homicide","Connecticut","92","3,517,460","2.62","2.80","3,355"
"2006","Homicide","Delaware","34","859,268","3.96","4.15","1,266"
"2006","Homicide","District of Columbia","120","570,681","21.03","17.69","4,549"
"2006","Homicide","Florida","803","18,166,990","4.42","4.61","26,374"
"2006","Homicide","Georgia","495","9,155,813","5.41","5.25","16,435"
"2006","Homicide","Hawaii","--","1,309,731","--","--","--"
"2006","Homicide","Idaho","24","1,468,669","1.63","1.65","716"
"2006","Homicide","Illinois","625","12,643,955","4.94","4.86","23,097"
"2006","Homicide","Indiana","264","6,332,669","4.17","4.18","9,038"
"2006","Homicide","Iowa","38","2,982,644","1.27","1.33","1,317"
"2006","Homicide","Kansas","73","2,762,931","2.64","2.62","2,530"
"2006","Homicide","Kentucky","111","4,219,239","2.63","2.68","3,352"
"2006","Homicide","Louisiana","443","4,302,665","10.30","10.02","15,288"
"2006","Homicide","Maine","15**","1,323,619","1.13**","1.17**","424"
"2006","Homicide","Maryland","416","5,627,367","7.39","7.51","14,877"
"2006","Homicide","Massachusetts","105","6,410,084","1.64","1.66","4,049"
"2006","Homicide","Michigan","536","10,036,081","5.34","5.50","17,921"
"2006","Homicide","Minnesota","78","5,163,555","1.51","1.49","2,860"
"2006","Homicide","Mississippi","222","2,904,978","7.64","7.76","7,189"
"2006","Homicide","Missouri","295","5,842,704","5.05","5.12","10,253"
"2006","Homicide","Montana","11**","952,692","1.16**","1.19**","276"
"2006","Homicide","Nebraska","31","1,772,693","1.75","1.71","1,079"
"2006","Homicide","Nevada","131","2,522,658","5.19","5.28","4,393"
"2006","Homicide","New Hampshire","12**","1,308,389","0.92**","0.99**","370"
"2006","Homicide","New Jersey","301","8,661,679","3.48","3.70","11,126"
"2006","Homicide","New Mexico","73","1,962,137","3.72","3.80","2,525"
"2006","Homicide","New York","570","19,104,631","2.98","2.96","20,573"
"2006","Homicide","North Carolina","439","8,917,270","4.92","4.93","14,646"
"2006","Homicide","North Dakota","--","649,422","--","--","--"
"2006","Homicide","Ohio","451","11,481,213","3.93","4.08","15,411"
"2006","Homicide","Oklahoma","152","3,594,090","4.23","4.25","5,247"
"2006","Homicide","Oregon","63","3,670,883","1.72","1.74","1,956"
"2006","Homicide","Pennsylvania","593","12,510,809","4.74","4.96","21,342"
"2006","Homicide","Rhode Island","19**","1,063,096","1.79**","1.73**","761"
"2006","Homicide","South Carolina","274","4,357,847","6.29","6.25","8,910"
"2006","Homicide","South Dakota","--","783,033","--","--","--"
"2006","Homicide","Tennessee","330","6,088,766","5.42","5.45","10,333"
"2006","Homicide","Texas","1,033","23,359,580","4.42","4.28","34,860"
"2006","Homicide","Utah","29","2,525,507","1.15","1.17","828"
"2006","Homicide","Vermont","--","622,892","--","--","--"
"2006","Homicide","Virginia","284","7,673,725","3.70","3.62","9,331"
"2006","Homicide","Washington","123","6,370,753","1.93","1.90","4,071"
"2006","Homicide","West Virginia","57","1,827,912","3.12","3.20","1,545"
"2006","Homicide","Wisconsin","110","5,577,655","1.97","1.97","3,997"
"2006","Homicide","Wyoming","--","522,667","--","--","--"
"2006","Legal Intervention","Alabama","--","4,628,981","--","--","--"
"2006","Legal Intervention","Arizona","--","6,029,141","--","--","--"
"2006","Legal Intervention","Arkansas","--","2,821,761","--","--","--"
"2006","Legal Intervention","California","87","36,021,202","0.24","0.24","2,767"
"2006","Legal Intervention","Colorado","--","4,720,423","--","--","--"
"2006","Legal Intervention","Delaware","--","859,268","--","--","--"
"2006","Legal Intervention","District of Columbia","--","570,681","--","--","--"
"2006","Legal Intervention","Florida","18**","18,166,990","0.10**","0.10**","547"
"2006","Legal Intervention","Georgia","20**","9,155,813","0.22**","0.22**","512"
"2006","Legal Intervention","Hawaii","--","1,309,731","--","--","--"
"2006","Legal Intervention","Idaho","--","1,468,669","--","--","--"
"2006","Legal Intervention","Illinois","--","12,643,955","--","--","--"
"2006","Legal Intervention","Indiana","--","6,332,669","--","--","--"
"2006","Legal Intervention","Kansas","--","2,762,931","--","--","--"
"2006","Legal Intervention","Kentucky","--","4,219,239","--","--","--"
"2006","Legal Intervention","Louisiana","--","4,302,665","--","--","--"
"2006","Legal Intervention","Maine","--","1,323,619","--","--","--"
"2006","Legal Intervention","Maryland","18**","5,627,367","0.32**","0.34**","576"
"2006","Legal Intervention","Massachusetts","--","6,410,084","--","--","--"
"2006","Legal Intervention","Michigan","--","10,036,081","--","--","--"
"2006","Legal Intervention","Mississippi","--","2,904,978","--","--","--"
"2006","Legal Intervention","Missouri","--","5,842,704","--","--","--"
"2006","Legal Intervention","Montana","--","952,692","--","--","--"
"2006","Legal Intervention","Nebraska","--","1,772,693","--","--","--"
"2006","Legal Intervention","Nevada","12**","2,522,658","0.48**","0.48**","394"
"2006","Legal Intervention","New Jersey","--","8,661,679","--","--","--"
"2006","Legal Intervention","New Mexico","--","1,962,137","--","--","--"
"2006","Legal Intervention","New York","--","19,104,631","--","--","--"
"2006","Legal Intervention","North Carolina","--","8,917,270","--","--","--"
"2006","Legal Intervention","Ohio","--","11,481,213","--","--","--"
"2006","Legal Intervention","Oklahoma","--","3,594,090","--","--","--"
"2006","Legal Intervention","Oregon","12**","3,670,883","0.33**","0.34**","385"
"2006","Legal Intervention","Pennsylvania","11**","12,510,809","0.09**","0.09**","383"
"2006","Legal Intervention","South Carolina","--","4,357,847","--","--","--"
"2006","Legal Intervention","Tennessee","--","6,088,766","--","--","--"
"2006","Legal Intervention","Texas","20**","23,359,580","0.09**","0.08**","686"
"2006","Legal Intervention","Utah","--","2,525,507","--","--","--"
"2006","Legal Intervention","Vermont","--","622,892","--","--","--"
"2006","Legal Intervention","Virginia","14**","7,673,725","0.18**","0.19**","456"
"2006","Legal Intervention","Washington","--","6,370,753","--","--","--"
"2006","Legal Intervention","West Virginia","--","1,827,912","--","--","--"
"2006","Legal Intervention","Wisconsin","--","5,577,655","--","--","--"
"2006","Suicide","Alabama","400","4,628,981","8.64","8.42","7,626"
"2006","Suicide","Alaska","79","675,150","11.70","12.05","1,948"
"2006","Suicide","Arizona","563","6,029,141","9.34","9.27","10,471"
"2006","Suicide","Arkansas","247","2,821,761","8.75","8.69","4,395"
"2006","Suicide","California","1,319","36,021,202","3.66","3.74","21,318"
"2006","Suicide","Colorado","371","4,720,423","7.86","7.76","7,582"
"2006","Suicide","Connecticut","79","3,517,460","2.25","2.14","1,436"
"2006","Suicide","Delaware","42","859,268","4.89","4.67","679"
"2006","Suicide","District of Columbia","10**","570,681","1.75**","1.62**","190"
"2006","Suicide","Florida","1,227","18,166,990","6.75","6.14","18,510"
"2006","Suicide","Georgia","600","9,155,813","6.55","6.75","10,746"
"2006","Suicide","Hawaii","21","1,309,731","1.60","1.51","403"
"2006","Suicide","Idaho","145","1,468,669","9.87","10.29","3,169"
"2006","Suicide","Illinois","372","12,643,955","2.94","2.92","6,625"
"2006","Suicide","Indiana","442","6,332,669","6.98","6.89","8,477"
"2006","Suicide","Iowa","149","2,982,644","5.00","4.82","3,034"
"2006","Suicide","Kansas","211","2,762,931","7.64","7.64","4,385"
"2006","Suicide","Kentucky","383","4,219,239","9.08","8.91","7,187"
"2006","Suicide","Louisiana","331","4,302,665","7.69","7.69","7,069"
"2006","Suicide","Maine","87","1,323,619","6.57","5.90","1,369"
"2006","Suicide","Maryland","238","5,627,367","4.23","4.15","4,339"
"2006","Suicide","Massachusetts","101","6,410,084","1.58","1.48","1,908"
"2006","Suicide","Michigan","598","10,036,081","5.96","5.80","10,672"
"2006","Suicide","Minnesota","243","5,163,555","4.71","4.66","4,662"
"2006","Suicide","Mississippi","219","2,904,978","7.54","7.65","3,926"
"2006","Suicide","Missouri","444","5,842,704","7.60","7.41","8,080"
"2006","Suicide","Montana","102","952,692","10.71","10.38","1,963"
"2006","Suicide","Nebraska","105","1,772,693","5.92","5.71","2,043"
"2006","Suicide","Nevada","255","2,522,658","10.11","10.27","4,469"
"2006","Suicide","New Hampshire","69","1,308,389","5.27","5.15","1,263"
"2006","Suicide","New Jersey","173","8,661,679","2.00","1.92","2,728"
"2006","Suicide","New Mexico","193","1,962,137","9.84","9.76","3,896"
"2006","Suicide","New York","412","19,104,631","2.16","2.09","7,744"
"2006","Suicide","North Carolina","660","8,917,270","7.40","7.25","12,532"
"2006","Suicide","North Dakota","41","649,422","6.31","5.95","1,091"
"2006","Suicide","Ohio","626","11,481,213","5.45","5.26","11,602"
"2006","Suicide","Oklahoma","314","3,594,090","8.74","8.55","5,818"
"2006","Suicide","Oregon","307","3,670,883","8.36","8.02","5,320"
"2006","Suicide","Pennsylvania","734","12,510,809","5.87","5.58","13,578"
"2006","Suicide","Rhode Island","27","1,063,096","2.54","2.40","558"
"2006","Suicide","South Carolina","315","4,357,847","7.23","7.01","5,452"
"2006","Suicide","South Dakota","71","783,033","9.07","8.96","1,549"
"2006","Suicide","Tennessee","569","6,088,766","9.35","9.14","10,723"
"2006","Suicide","Texas","1,311","23,359,580","5.61","5.85","25,060"
"2006","Suicide","Utah","189","2,525,507","7.48","8.36","4,290"
"2006","Suicide","Vermont","43","622,892","6.90","6.40","626"
"2006","Suicide","Virginia","499","7,673,725","6.50","6.31","8,684"
"2006","Suicide","Washington","397","6,370,753","6.23","6.08","7,217"
"2006","Suicide","West Virginia","179","1,827,912","9.79","9.20","3,020"
"2006","Suicide","Wisconsin","299","5,577,655","5.36","5.32","5,824"
"2006","Suicide","Wyoming","72","522,667","13.78","13.26","1,402"
"2006","Undetermined","Alabama","--","4,628,981","--","--","--"
"2006","Undetermined","Arizona","14**","6,029,141","0.23**","0.23**","607"
"2006","Undetermined","Arkansas","10**","2,821,761","0.35**","0.37**","326"
"2006","Undetermined","California","--","36,021,202","--","--","--"
"2006","Undetermined","Colorado","--","4,720,423","--","--","--"
"2006","Undetermined","Connecticut","--","3,517,460","--","--","--"
"2006","Undetermined","Florida","10**","18,166,990","0.06**","0.06**","300"
"2006","Undetermined","Georgia","--","9,155,813","--","--","--"
"2006","Undetermined","Idaho","--","1,468,669","--","--","--"
"2006","Undetermined","Illinois","11**","12,643,955","0.09**","0.09**","355"
"2006","Undetermined","Indiana","--","6,332,669","--","--","--"
"2006","Undetermined","Iowa","--","2,982,644","--","--","--"
"2006","Undetermined","Kansas","--","2,762,931","--","--","--"
"2006","Undetermined","Kentucky","10**","4,219,239","0.24**","0.24**","273"
"2006","Undetermined","Louisiana","--","4,302,665","--","--","--"
"2006","Undetermined","Maine","--","1,323,619","--","--","--"
"2006","Undetermined","Maryland","--","5,627,367","--","--","--"
"2006","Undetermined","Michigan","--","10,036,081","--","--","--"
"2006","Undetermined","Minnesota","--","5,163,555","--","--","--"
"2006","Undetermined","Mississippi","--","2,904,978","--","--","--"
"2006","Undetermined","Missouri","--","5,842,704","--","--","--"
"2006","Undetermined","Nebraska","--","1,772,693","--","--","--"
"2006","Undetermined","Nevada","--","2,522,658","--","--","--"
"2006","Undetermined","New Jersey","--","8,661,679","--","--","--"
"2006","Undetermined","New Mexico","--","1,962,137","--","--","--"
"2006","Undetermined","New York","--","19,104,631","--","--","--"
"2006","Undetermined","North Carolina","--","8,917,270","--","--","--"
"2006","Undetermined","North Dakota","--","649,422","--","--","--"
"2006","Undetermined","Ohio","--","11,481,213","--","--","--"
"2006","Undetermined","Oklahoma","--","3,594,090","--","--","--"
"2006","Undetermined","Oregon","--","3,670,883","--","--","--"
"2006","Undetermined","Pennsylvania","--","12,510,809","--","--","--"
"2006","Undetermined","South Carolina","--","4,357,847","--","--","--"
"2006","Undetermined","South Dakota","--","783,033","--","--","--"
"2006","Undetermined","Tennessee","--","6,088,766","--","--","--"
"2006","Undetermined","Texas","13**","23,359,580","0.06**","0.06**","437"
"2006","Undetermined","Utah","--","2,525,507","--","--","--"
"2006","Undetermined","Vermont","--","622,892","--","--","--"
"2006","Undetermined","Virginia","--","7,673,725","--","--","--"
"2006","Undetermined","Washington","--","6,370,753","--","--","--"
"2006","Undetermined","West Virginia","--","1,827,912","--","--","--"
"2006","Undetermined","Wisconsin","--","5,577,655","--","--","--"
"2006","Undetermined","Wyoming","--","522,667","--","--","--"
"2005","Unintentional","Alabama","37","4,569,805","0.81","0.80","1,012"
"2005","Unintentional","Alaska","--","666,835","--","--","--"
"2005","Unintentional","Arizona","15**","5,839,077","0.26**","0.27**","386"
"2005","Unintentional","Arkansas","14**","2,781,097","0.50**","0.52**","520"
"2005","Unintentional","California","146","35,827,943","0.41","0.40","4,272"
"2005","Unintentional","Colorado","--","4,631,888","--","--","--"
"2005","Unintentional","Connecticut","--","3,506,956","--","--","--"
"2005","Unintentional","District of Columbia","--","567,136","--","--","--"
"2005","Unintentional","Florida","23","17,842,038","0.13","0.13","707"
"2005","Unintentional","Georgia","16**","8,925,922","0.18**","0.17**","514"
"2005","Unintentional","Idaho","--","1,428,241","--","--","--"
"2005","Unintentional","Illinois","21","12,609,903","0.17","0.17","617"
"2005","Unintentional","Indiana","13**","6,278,616","0.21**","0.20**","349"
"2005","Unintentional","Iowa","--","2,964,454","--","--","--"
"2005","Unintentional","Kansas","--","2,745,299","--","--","--"
"2005","Unintentional","Kentucky","16**","4,182,742","0.38**","0.39**","397"
"2005","Unintentional","Louisiana","38","4,576,628","0.83","0.81","1,058"
"2005","Unintentional","Maine","--","1,318,787","--","--","--"
"2005","Unintentional","Maryland","--","5,592,379","--","--","--"
"2005","Unintentional","Massachusetts","--","6,403,290","--","--","--"
"2005","Unintentional","Michigan","15**","10,051,137","0.15**","0.15**","341"
"2005","Unintentional","Minnesota","--","5,119,598","--","--","--"
"2005","Unintentional","Mississippi","20**","2,905,943","0.69**","0.69**","702"
"2005","Unintentional","Missouri","23","5,790,300","0.40","0.40","795"
"2005","Unintentional","Montana","--","940,102","--","--","--"
"2005","Unintentional","Nebraska","--","1,761,497","--","--","--"
"2005","Unintentional","Nevada","--","2,432,143","--","--","--"
"2005","Unintentional","New Hampshire","--","1,298,492","--","--","--"
"2005","Unintentional","New Jersey","--","8,651,974","--","--","--"
"2005","Unintentional","New Mexico","--","1,932,274","--","--","--"
"2005","Unintentional","New York","33","19,132,610","0.17","0.17","852"
"2005","Unintentional","North Carolina","27","8,705,407","0.31","0.31","802"
"2005","Unintentional","North Dakota","--","646,089","--","--","--"
"2005","Unintentional","Ohio","24","11,463,320","0.21","0.21","869"
"2005","Unintentional","Oklahoma","16**","3,548,597","0.45**","0.45**","319"
"2005","Unintentional","Oregon","--","3,613,202","--","--","--"
"2005","Unintentional","Pennsylvania","32","12,449,990","0.26","0.26","816"
"2005","Unintentional","Rhode Island","--","1,067,916","--","--","--"
"2005","Unintentional","South Carolina","34","4,270,150","0.80","0.79","938"
"2005","Unintentional","South Dakota","--","775,493","--","--","--"
"2005","Unintentional","Tennessee","36","5,991,057","0.60","0.60","1,017"
"2005","Unintentional","Texas","62","22,778,123","0.27","0.27","1,867"
"2005","Unintentional","Utah","--","2,457,719","--","--","--"
"2005","Unintentional","Virginia","--","7,577,105","--","--","--"
"2005","Unintentional","Washington","10**","6,257,305","0.16**","0.16**","268"
"2005","Unintentional","West Virginia","13**","1,820,492","0.71**","0.70**","269"
"2005","Unintentional","Wisconsin","--","5,546,166","--","--","--"
"2005","Unintentional","Wyoming","--","514,157","--","--","--"
"2005","Homicide","Alabama","319","4,569,805","6.98","7.13","10,203"
"2005","Homicide","Alaska","24","666,835","3.60","3.28","825"
"2005","Homicide","Arizona","377","5,839,077","6.46","6.44","13,105"
"2005","Homicide","Arkansas","154","2,781,097","5.54","5.52","4,980"
"2005","Homicide","California","1,878","35,827,943","5.24","5.01","68,037"
"2005","Homicide","Colorado","115","4,631,888","2.48","2.40","3,981"
"2005","Homicide","Connecticut","66","3,506,956","1.88","2.05","2,349"
"2005","Homicide","Delaware","33","845,150","3.91","3.91","1,122"
"2005","Homicide","District of Columbia","142","567,136","25.04","21.57","5,328"
"2005","Homicide","Florida","631","17,842,038","3.54","3.74","21,185"
"2005","Homicide","Georgia","439","8,925,922","4.92","4.78","14,109"
"2005","Homicide","Hawaii","--","1,292,729","--","--","--"
"2005","Homicide","Idaho","28","1,428,241","1.96","1.96","936"
"2005","Homicide","Illinois","569","12,609,903","4.51","4.45","20,743"
"2005","Homicide","Indiana","257","6,278,616","4.09","4.05","8,625"
"2005","Homicide","Iowa","23","2,964,454","0.78","0.82","772"
"2005","Homicide","Kansas","61","2,745,299","2.22","2.24","1,995"
"2005","Homicide","Kentucky","152","4,182,742","3.63","3.63","4,677"
"2005","Homicide","Louisiana","457","4,576,628","9.99","9.65","16,025"
"2005","Homicide","Maine","--","1,318,787","--","--","--"
"2005","Homicide","Maryland","422","5,592,379","7.55","7.64","15,318"
"2005","Homicide","Massachusetts","108","6,403,290","1.69","1.70","4,027"
"2005","Homicide","Michigan","491","10,051,137","4.89","5.04","16,544"
"2005","Homicide","Minnesota","88","5,119,598","1.72","1.69","2,760"
"2005","Homicide","Mississippi","175","2,905,943","6.02","6.21","5,223"
"2005","Homicide","Missouri","293","5,790,300","5.06","5.13","9,792"
"2005","Homicide","Montana","17**","940,102","1.81**","1.75**","521"
"2005","Homicide","Nebraska","28","1,761,497","1.59","1.61","1,082"
"2005","Homicide","Nevada","115","2,432,143","4.73","4.73","3,987"
"2005","Homicide","New Hampshire","--","1,298,492","--","--","--"
"2005","Homicide","New Jersey","288","8,651,974","3.33","3.51","10,216"
"2005","Homicide","New Mexico","77","1,932,274","3.99","4.02","2,495"
"2005","Homicide","New York","515","19,132,610","2.69","2.67","18,014"
"2005","Homicide","North Carolina","451","8,705,407","5.18","5.16","14,538"
"2005","Homicide","North Dakota","--","646,089","--","--","--"
"2005","Homicide","Ohio","408","11,463,320","3.56","3.66","13,871"
"2005","Homicide","Oklahoma","136","3,548,597","3.83","3.89","4,572"
"2005","Homicide","Oregon","54","3,613,202","1.50","1.46","1,481"
"2005","Homicide","Pennsylvania","535","12,449,990","4.30","4.52","18,966"
"2005","Homicide","Rhode Island","19**","1,067,916","1.78**","1.84**","721"
"2005","Homicide","South Carolina","235","4,270,150","5.50","5.53","7,196"
"2005","Homicide","South Dakota","--","775,493","--","--","--"
"2005","Homicide","Tennessee","371","5,991,057","6.19","6.20","11,706"
"2005","Homicide","Texas","1,009","22,778,123","4.43","4.29","33,823"
"2005","Homicide","Utah","33","2,457,719","1.34","1.29","1,077"
"2005","Homicide","Vermont","--","621,215","--","--","--"
"2005","Homicide","Virginia","353","7,577,105","4.66","4.58","12,149"
"2005","Homicide","Washington","141","6,257,305","2.25","2.19","4,507"
"2005","Homicide","West Virginia","57","1,820,492","3.13","3.32","1,738"
"2005","Homicide","Wisconsin","159","5,546,166","2.87","2.88","5,545"
"2005","Homicide","Wyoming","11**","514,157","2.14**","2.10**","335"
"2005","Legal Intervention","Alabama","--","4,569,805","--","--","--"
"2005","Legal Intervention","Arizona","--","5,839,077","--","--","--"
"2005","Legal Intervention","Arkansas","--","2,781,097","--","--","--"
"2005","Legal Intervention","California","85","35,827,943","0.24","0.23","2,789"
"2005","Legal Intervention","Colorado","10**","4,631,888","0.22**","0.22**","264"
"2005","Legal Intervention","Connecticut","0**","3,506,956","0.00**","0.00**","--"
"2005","Legal Intervention","District of Columbia","--","567,136","--","--","--"
"2005","Legal Intervention","Florida","14**","17,842,038","0.08**","0.09**","370"
"2005","Legal Intervention","Georgia","10**","8,925,922","0.11**","0.11**","364"
"2005","Legal Intervention","Hawaii","0**","1,292,729","0.00**","0.00**","--"
"2005","Legal Intervention","Idaho","--","1,428,241","--","--","--"
"2005","Legal Intervention","Illinois","--","12,609,903","--","--","--"
"2005","Legal Intervention","Indiana","10**","6,278,616","0.16**","0.17**","315"
"2005","Legal Intervention","Iowa","--","2,964,454","--","--","--"
"2005","Legal Intervention","Kansas","--","2,745,299","--","--","--"
"2005","Legal Intervention","Kentucky","--","4,182,742","--","--","--"
"2005","Legal Intervention","Louisiana","--","4,576,628","--","--","--"
"2005","Legal Intervention","Maryland","10**","5,592,379","0.18**","0.18**","289"
"2005","Legal Intervention","Massachusetts","--","6,403,290","--","--","--"
"2005","Legal Intervention","Michigan","10**","10,051,137","0.10**","0.10**","252"
"2005","Legal Intervention","Minnesota","--","5,119,598","--","--","--"
"2005","Legal Intervention","Mississippi","--","2,905,943","--","--","--"
"2005","Legal Intervention","Missouri","--","5,790,300","--","--","--"
"2005","Legal Intervention","Montana","--","940,102","--","--","--"
"2005","Legal Intervention","Nebraska","--","1,761,497","--","--","--"
"2005","Legal Intervention","Nevada","--","2,432,143","--","--","--"
"2005","Legal Intervention","New Hampshire","0**","1,298,492","0.00**","0.00**","--"
"2005","Legal Intervention","New Jersey","--","8,651,974","--","--","--"
"2005","Legal Intervention","New Mexico","--","1,932,274","--","--","--"
"2005","Legal Intervention","New York","--","19,132,610","--","--","--"
"2005","Legal Intervention","North Carolina","--","8,705,407","--","--","--"
"2005","Legal Intervention","Ohio","11**","11,463,320","0.10**","0.10**","306"
"2005","Legal Intervention","Oklahoma","10**","3,548,597","0.28**","0.28**","304"
"2005","Legal Intervention","Oregon","16**","3,613,202","0.44**","0.48**","482"
"2005","Legal Intervention","Pennsylvania","--","12,449,990","--","--","--"
"2005","Legal Intervention","South Carolina","--","4,270,150","--","--","--"
"2005","Legal Intervention","Tennessee","--","5,991,057","--","--","--"
"2005","Legal Intervention","Texas","25","22,778,123","0.11","0.11","762"
"2005","Legal Intervention","Utah","--","2,457,719","--","--","--"
"2005","Legal Intervention","Vermont","--","621,215","--","--","--"
"2005","Legal Intervention","Virginia","--","7,577,105","--","--","--"
"2005","Legal Intervention","Washington","12**","6,257,305","0.19**","0.19**","314"
"2005","Legal Intervention","West Virginia","--","1,820,492","--","--","--"
"2005","Legal Intervention","Wisconsin","--","5,546,166","--","--","--"
"2005","Suicide","Alabama","369","4,569,805","8.08","7.83","6,454"
"2005","Suicide","Alaska","87","666,835","13.05","13.42","2,342"
"2005","Suicide","Arizona","514","5,839,077","8.80","8.83","9,949"
"2005","Suicide","Arkansas","262","2,781,097","9.42","9.24","5,269"
"2005","Suicide","California","1,329","35,827,943","3.71","3.84","21,274"
"2005","Suicide","Colorado","396","4,631,888","8.55","8.62","7,697"
"2005","Suicide","Connecticut","112","3,506,956","3.19","3.03","1,897"
"2005","Suicide","Delaware","42","845,150","4.97","4.88","857"
"2005","Suicide","District of Columbia","10**","567,136","1.76**","1.57**","235"
"2005","Suicide","Florida","1,163","17,842,038","6.52","5.96","17,649"
"2005","Suicide","Georgia","590","8,925,922","6.61","6.89","10,622"
"2005","Suicide","Hawaii","22","1,292,729","1.70","1.65","465"
"2005","Suicide","Idaho","160","1,428,241","11.20","11.52","3,039"
"2005","Suicide","Illinois","424","12,609,903","3.36","3.36","6,952"
"2005","Suicide","Indiana","416","6,278,616","6.63","6.55","7,897"
"2005","Suicide","Iowa","170","2,964,454","5.74","5.60","3,456"
"2005","Suicide","Kansas","188","2,745,299","6.85","6.72","3,479"
"2005","Suicide","Kentucky","373","4,182,742","8.92","8.74","7,249"
"2005","Suicide","Louisiana","348","4,576,628","7.60","7.57","7,992"
"2005","Suicide","Maine","100","1,318,787","7.58","7.07","1,491"
"2005","Suicide","Maryland","220","5,592,379","3.93","3.95","4,134"
"2005","Suicide","Massachusetts","111","6,403,290","1.73","1.64","1,485"
"2005","Suicide","Michigan","554","10,051,137","5.51","5.45","10,424"
"2005","Suicide","Minnesota","255","5,119,598","4.98","4.90","5,570"
"2005","Suicide","Mississippi","251","2,905,943","8.64","8.74","5,070"
"2005","Suicide","Missouri","427","5,790,300","7.37","7.20","7,830"
"2005","Suicide","Montana","135","940,102","14.36","14.16","2,740"
"2005","Suicide","Nebraska","100","1,761,497","5.68","5.68","2,185"
"2005","Suicide","Nevada","262","2,432,143","10.77","10.84","4,501"
"2005","Suicide","New Hampshire","79","1,298,492","6.08","5.90","1,235"
"2005","Suicide","New Jersey","136","8,651,974","1.57","1.52","2,256"
"2005","Suicide","New Mexico","178","1,932,274","9.21","9.29","3,359"
"2005","Suicide","New York","456","19,132,610","2.38","2.30","8,413"
"2005","Suicide","North Carolina","632","8,705,407","7.26","7.17","11,833"
"2005","Suicide","North Dakota","56","646,089","8.67","8.17","1,413"
"2005","Suicide","Ohio","668","11,463,320","5.83","5.62","11,703"
"2005","Suicide","Oklahoma","302","3,548,597","8.51","8.42","5,946"
"2005","Suicide","Oregon","319","3,613,202","8.83","8.40","5,329"
"2005","Suicide","Pennsylvania","768","12,449,990","6.17","5.84","13,583"
"2005","Suicide","Rhode Island","19**","1,067,916","1.78**","1.68**","387"
"2005","Suicide","South Carolina","314","4,270,150","7.35","7.29","6,575"
"2005","Suicide","South Dakota","71","775,493","9.16","8.81","1,525"
"2005","Suicide","Tennessee","552","5,991,057","9.21","8.95","9,538"
"2005","Suicide","Texas","1,381","22,778,123","6.06","6.37","27,229"
"2005","Suicide","Utah","190","2,457,719","7.73","8.46","4,370"
"2005","Suicide","Vermont","36","621,215","5.80","5.52","623"
"2005","Suicide","Virginia","511","7,577,105","6.74","6.59","9,418"
"2005","Suicide","Washington","398","6,257,305","6.36","6.16","7,570"
"2005","Suicide","West Virginia","188","1,820,492","10.33","9.56","3,248"
"2005","Suicide","Wisconsin","302","5,546,166","5.45","5.36","6,213"
"2005","Suicide","Wyoming","56","514,157","10.89","10.61","1,009"
"2005","Undetermined","Alabama","--","4,569,805","--","--","--"
"2005","Undetermined","Alaska","--","666,835","--","--","--"
"2005","Undetermined","Arizona","21","5,839,077","0.36","0.35","706"
"2005","Undetermined","Arkansas","--","2,781,097","--","--","--"
"2005","Undetermined","California","15**","35,827,943","0.04**","0.04**","551"
"2005","Undetermined","Colorado","--","4,631,888","--","--","--"
"2005","Undetermined","Florida","--","17,842,038","--","--","--"
"2005","Undetermined","Georgia","--","8,925,922","--","--","--"
"2005","Undetermined","Hawaii","--","1,292,729","--","--","--"
"2005","Undetermined","Idaho","--","1,428,241","--","--","--"
"2005","Undetermined","Illinois","--","12,609,903","--","--","--"
"2005","Undetermined","Indiana","--","6,278,616","--","--","--"
