Notes,Year,Year Code,Leading Cancer Sites,Leading Cancer Sites Code,States and Puerto Rico,States and Puerto Rico Code,Sex,Sex Code,Deaths,Population,Crude Rate
,2016,2016,Colon and Rectum,21041-21052,Oregon,41,Female,F,300,2054775,14.6
,2016,2016,Colon and Rectum,21041-21052,Oregon,41,Male,M,359,2038878,17.6
,2016,2016,Colon and Rectum,21041-21052,Pennsylvania,42,Female,F,1200,6564175,18.3
,2016,2016,Colon and Rectum,21041-21052,Pennsylvania,42,Male,M,1340,6354299,21.1
,2016,2016,Colon and Rectum,21041-21052,Rhode Island,44,Female,F,88,553481,15.9
,2016,2016,Colon and Rectum,21041-21052,Rhode Island,44,Male,M,87,528926,16.4
,2016,2016,Colon and Rectum,21041-21052,South Carolina,45,Female,F,388,2514029,15.4
,2016,2016,Colon and Rectum,21041-21052,South Carolina,45,Male,M,477,2397271,19.9
,2016,2016,Colon and Rectum,21041-21052,South Dakota,46,Female,F,72,424538,17
,2016,2016,Colon and Rectum,21041-21052,South Dakota,46,Male,M,91,435916,20.9
,2016,2016,Colon and Rectum,21041-21052,Tennessee,47,Female,F,567,3399928,16.7
,2016,2016,Colon and Rectum,21041-21052,Tennessee,47,Male,M,638,3272187,19.5
,2016,2016,Colon and Rectum,21041-21052,Texas,48,Female,F,1665,13938319,11.9
,2016,2016,Colon and Rectum,21041-21052,Texas,48,Male,M,2182,13890317,15.7
,2016,2016,Colon and Rectum,21041-21052,Utah,49,Female,F,125,1514751,8.3
,2016,2016,Colon and Rectum,21041-21052,Utah,49,Male,M,160,1548536,10.3
,2016,2016,Colon and Rectum,21041-21052,Vermont,50,Female,F,69,320476,21.5
,2016,2016,Colon and Rectum,21041-21052,Vermont,50,Male,M,67,315964,21.2
,2016,2016,Colon and Rectum,21041-21052,Virginia,51,Female,F,584,4273094,13.7
,2016,2016,Colon and Rectum,21041-21052,Virginia,51,Male,M,707,4171803,16.9
,2016,2016,Colon and Rectum,21041-21052,Washington,53,Female,F,497,3640190,13.7
,2016,2016,Colon and Rectum,21041-21052,Washington,53,Male,M,534,3676145,14.5
,2016,2016,Colon and Rectum,21041-21052,West Virginia,54,Female,F,224,922809,24.3
,2016,2016,Colon and Rectum,21041-21052,West Virginia,54,Male,M,224,913412,24.5
,2016,2016,Colon and Rectum,21041-21052,Wisconsin,55,Female,F,436,2908196,15
,2016,2016,Colon and Rectum,21041-21052,Wisconsin,55,Male,M,498,2904163,17.1
,2016,2016,Colon and Rectum,21041-21052,Wyoming,56,Female,F,35,283480,12.3
,2016,2016,Colon and Rectum,21041-21052,Wyoming,56,Male,M,44,298541,14.7
,2016,2016,Colon and Rectum,21041-21052,Puerto Rico,72,Female,F,319,1786406,17.9
,2016,2016,Colon and Rectum,21041-21052,Puerto Rico,72,Male,M,387,1620266,23.9
,2017,2017,Colon and Rectum,21041-21052,Alabama,01,Female,F,435,2540935,17.1
,2017,2017,Colon and Rectum,21041-21052,Alabama,01,Male,M,519,2410917,21.5
,2017,2017,Colon and Rectum,21041-21052,Alaska,02,Female,F,49,351866,13.9
,2017,2017,Colon and Rectum,21041-21052,Alaska,02,Male,M,56,390149,14.4
,2017,2017,Colon and Rectum,21041-21052,Arizona,04,Female,F,471,3441337,13.7
,2017,2017,Colon and Rectum,21041-21052,Arizona,04,Male,M,639,3439404,18.6
,2017,2017,Colon and Rectum,21041-21052,Arkansas,05,Female,F,275,1512745,18.2
,2017,2017,Colon and Rectum,21041-21052,Arkansas,05,Male,M,296,1477837,20
,2017,2017,Colon and Rectum,21041-21052,California,06,Female,F,2558,19709744,13
,2017,2017,Colon and Rectum,21041-21052,California,06,Male,M,2730,19713651,13.8
,2017,2017,Colon and Rectum,21041-21052,Colorado,08,Female,F,352,2764979,12.7
,2017,2017,Colon and Rectum,21041-21052,Colorado,08,Male,M,353,2835322,12.5
,2017,2017,Colon and Rectum,21041-21052,Connecticut,09,Female,F,227,1840849,12.3
,2017,2017,Colon and Rectum,21041-21052,Connecticut,09,Male,M,246,1766722,13.9
,2017,2017,Colon and Rectum,21041-21052,Delaware,10,Female,F,83,494305,16.8
,2017,2017,Colon and Rectum,21041-21052,Delaware,10,Male,M,89,467350,19
,2017,2017,Colon and Rectum,21041-21052,District of Columbia,11,Female,F,49,355633,13.8
,2017,2017,Colon and Rectum,21041-21052,District of Columbia,11,Male,M,44,325345,13.5
,2017,2017,Colon and Rectum,21041-21052,Florida,12,Female,F,1818,10612637,17.1
,2017,2017,Colon and Rectum,21041-21052,Florida,12,Male,M,2148,10259731,20.9
,2017,2017,Colon and Rectum,21041-21052,Georgia,13,Female,F,752,5327591,14.1
,2017,2017,Colon and Rectum,21041-21052,Georgia,13,Male,M,858,5100318,16.8
,2017,2017,Colon and Rectum,21041-21052,Hawaii,15,Female,F,112,721904,15.5
,2017,2017,Colon and Rectum,21041-21052,Hawaii,15,Male,M,112,736634,15.2
,2017,2017,Colon and Rectum,21041-21052,Idaho,16,Female,F,122,862655,14.1
,2017,2017,Colon and Rectum,21041-21052,Idaho,16,Male,M,135,871382,15.5
,2017,2017,Colon and Rectum,21041-21052,Illinois,17,Female,F,1077,6537770,16.5
,2017,2017,Colon and Rectum,21041-21052,Illinois,17,Male,M,1146,6386254,17.9
,2017,2017,Colon and Rectum,21041-21052,Indiana,18,Female,F,575,3372470,17
,2017,2017,Colon and Rectum,21041-21052,Indiana,18,Male,M,647,3313064,19.5
,2017,2017,Colon and Rectum,21041-21052,Iowa,19,Female,F,260,1581112,16.4
,2017,2017,Colon and Rectum,21041-21052,Iowa,19,Male,M,295,1581455,18.7
,2017,2017,Colon and Rectum,21041-21052,Kansas,20,Female,F,224,1459459,15.3
,2017,2017,Colon and Rectum,21041-21052,Kansas,20,Male,M,284,1468087,19.3
,2017,2017,Colon and Rectum,21041-21052,Kentucky,21,Female,F,407,2257061,18
,2017,2017,Colon and Rectum,21041-21052,Kentucky,21,Male,M,479,2218823,21.6
,2017,2017,Colon and Rectum,21041-21052,Louisiana,22,Female,F,426,2382875,17.9
,2017,2017,Colon and Rectum,21041-21052,Louisiana,22,Male,M,477,2295536,20.8
,2017,2017,Colon and Rectum,21041-21052,Maine,23,Female,F,116,682289,17
,2017,2017,Colon and Rectum,21041-21052,Maine,23,Male,M,126,662481,19
,2017,2017,Colon and Rectum,21041-21052,Maryland,24,Female,F,459,3135449,14.6
,2017,2017,Colon and Rectum,21041-21052,Maryland,24,Male,M,488,2976816,16.4
,2017,2017,Colon and Rectum,21041-21052,Massachusetts,25,Female,F,469,3559308,13.2
,2017,2017,Colon and Rectum,21041-21052,Massachusetts,25,Male,M,506,3398656,14.9
,2017,2017,Colon and Rectum,21041-21052,Michigan,26,Female,F,847,5070303,16.7
,2017,2017,Colon and Rectum,21041-21052,Michigan,26,Male,M,862,4979450,17.3
,2017,2017,Colon and Rectum,21041-21052,Minnesota,27,Female,F,365,2798230,13
,2017,2017,Colon and Rectum,21041-21052,Minnesota,27,Male,M,423,2807129,15.1
,2017,2017,Colon and Rectum,21041-21052,Mississippi,28,Female,F,283,1530044,18.5
,2017,2017,Colon and Rectum,21041-21052,Mississippi,28,Male,M,332,1453220,22.8
,2017,2017,Colon and Rectum,21041-21052,Missouri,29,Female,F,490,3093708,15.8
,2017,2017,Colon and Rectum,21041-21052,Missouri,29,Male,M,594,3019350,19.7
,2017,2017,Colon and Rectum,21041-21052,Montana,30,Female,F,72,522119,13.8
,2017,2017,Colon and Rectum,21041-21052,Montana,30,Male,M,97,535899,18.1
,2017,2017,Colon and Rectum,21041-21052,Nebraska,31,Female,F,153,963584,15.9
,2017,2017,Colon and Rectum,21041-21052,Nebraska,31,Male,M,159,970669,16.4
,2017,2017,Colon and Rectum,21041-21052,Nevada,32,Female,F,256,1463548,17.5
,2017,2017,Colon and Rectum,21041-21052,Nevada,32,Male,M,319,1492113,21.4
,2017,2017,Colon and Rectum,21041-21052,New Hampshire,33,Female,F,107,681886,15.7
,2017,2017,Colon and Rectum,21041-21052,New Hampshire,33,Male,M,128,677103,18.9
,2017,2017,Colon and Rectum,21041-21052,New Jersey,34,Female,F,754,4667011,16.2
,2017,2017,Colon and Rectum,21041-21052,New Jersey,34,Male,M,745,4507424,16.5
,2017,2017,Colon and Rectum,21041-21052,New Mexico,35,Female,F,175,1055583,16.6
,2017,2017,Colon and Rectum,21041-21052,New Mexico,35,Male,M,180,1045370,17.2
,2017,2017,Colon and Rectum,21041-21052,New York,36,Female,F,1592,10331213,15.4
,2017,2017,Colon and Rectum,21041-21052,New York,36,Male,M,1562,9859208,15.8
,2017,2017,Colon and Rectum,21041-21052,North Carolina,37,Female,F,742,5189613,14.3
,2017,2017,Colon and Rectum,21041-21052,North Carolina,37,Male,M,787,4983140,15.8
,2017,2017,Colon and Rectum,21041-21052,North Dakota,38,Female,F,46,372148,12.4
,2017,2017,Colon and Rectum,21041-21052,North Dakota,38,Male,M,55,394362,13.9
,2017,2017,Colon and Rectum,21041-21052,Ohio,39,Female,F,1065,5951752,17.9
,2017,2017,Colon and Rectum,21041-21052,Ohio,39,Male,M,1141,5785689,19.7
,2017,2017,Colon and Rectum,21041-21052,Oklahoma,40,Female,F,342,1966193,17.4
,2017,2017,Colon and Rectum,21041-21052,Oklahoma,40,Male,M,424,1953448,21.7
,2017,2017,Colon and Rectum,21041-21052,Oregon,41,Female,F,311,2079085,15
,2017,2017,Colon and Rectum,21041-21052,Oregon,41,Male,M,324,2068247,15.7
,2017,2017,Colon and Rectum,21041-21052,Pennsylvania,42,Female,F,1181,6571270,18
,2017,2017,Colon and Rectum,21041-21052,Pennsylvania,42,Male,M,1304,6373442,20.5
,2017,2017,Colon and Rectum,21041-21052,Rhode Island,44,Female,F,76,554212,13.7
,2017,2017,Colon and Rectum,21041-21052,Rhode Island,44,Male,M,68,530761,12.8
,2017,2017,Colon and Rectum,21041-21052,South Carolina,45,Female,F,377,2541479,14.8
,2017,2017,Colon and Rectum,21041-21052,South Carolina,45,Male,M,488,2424386,20.1
,2017,2017,Colon and Rectum,21041-21052,South Dakota,46,Female,F,75,428604,17.5
,2017,2017,Colon and Rectum,21041-21052,South Dakota,46,Male,M,86,441344,19.5
,2017,2017,Colon and Rectum,21041-21052,Tennessee,47,Female,F,558,3429898,16.3
,2017,2017,Colon and Rectum,21041-21052,Tennessee,47,Male,M,670,3308922,20.2
,2017,2017,Colon and Rectum,21041-21052,Texas,48,Female,F,1659,14107443,11.8
,2017,2017,Colon and Rectum,21041-21052,Texas,48,Male,M,2172,14081747,15.4
,2017,2017,Colon and Rectum,21041-21052,Utah,49,Female,F,129,1543822,8.4
,2017,2017,Colon and Rectum,21041-21052,Utah,49,Male,M,143,1582021,9
,2017,2017,Colon and Rectum,21041-21052,Vermont,50,Female,F,67,321580,20.8
,2017,2017,Colon and Rectum,21041-21052,Vermont,50,Male,M,61,317524,19.2
,2017,2017,Colon and Rectum,21041-21052,Virginia,51,Female,F,593,4298313,13.8
,2017,2017,Colon and Rectum,21041-21052,Virginia,51,Male,M,718,4203858,17.1
,2017,2017,Colon and Rectum,21041-21052,Washington,53,Female,F,475,3700580,12.8
,2017,2017,Colon and Rectum,21041-21052,Washington,53,Male,M,571,3746061,15.2
,2017,2017,Colon and Rectum,21041-21052,West Virginia,54,Female,F,180,914720,19.7
,2017,2017,Colon and Rectum,21041-21052,West Virginia,54,Male,M,214,908103,23.6
,2017,2017,Colon and Rectum,21041-21052,Wisconsin,55,Female,F,431,2917256,14.8
,2017,2017,Colon and Rectum,21041-21052,Wisconsin,55,Male,M,458,2918843,15.7
,2017,2017,Colon and Rectum,21041-21052,Wyoming,56,Female,F,33,280857,11.7
,2017,2017,Colon and Rectum,21041-21052,Wyoming,56,Male,M,39,295391,13.2
,2017,2017,Colon and Rectum,21041-21052,Puerto Rico,72,Female,F,293,1744505,16.8
,2017,2017,Colon and Rectum,21041-21052,Puerto Rico,72,Male,M,394,1580779,24.9
,2018,2018,Colon and Rectum,21041-21052,Alabama,01,Female,F,417,2553156,16.3
,2018,2018,Colon and Rectum,21041-21052,Alabama,01,Male,M,509,2422906,21
,2018,2018,Colon and Rectum,21041-21052,Alaska,02,Female,F,39,349910,11.1
,2018,2018,Colon and Rectum,21041-21052,Alaska,02,Male,M,51,387881,13.1
,2018,2018,Colon and Rectum,21041-21052,Arizona,04,Female,F,477,3483806,13.7
,2018,2018,Colon and Rectum,21041-21052,Arizona,04,Male,M,643,3486699,18.4
,2018,2018,Colon and Rectum,21041-21052,Arkansas,05,Female,F,229,1515761,15.1
,2018,2018,Colon and Rectum,21041-21052,Arkansas,05,Male,M,291,1481299,19.6
,2018,2018,Colon and Rectum,21041-21052,California,06,Female,F,2501,19744172,12.7
,2018,2018,Colon and Rectum,21041-21052,California,06,Male,M,2886,19790095,14.6
,2018,2018,Colon and Rectum,21041-21052,Colorado,08,Female,F,304,2800474,10.9
,2018,2018,Colon and Rectum,21041-21052,Colorado,08,Male,M,362,2876776,12.6
,2018,2018,Colon and Rectum,21041-21052,Connecticut,09,Female,F,240,1842025,13
,2018,2018,Colon and Rectum,21041-21052,Connecticut,09,Male,M,242,1769203,13.7
,2018,2018,Colon and Rectum,21041-21052,Delaware,10,Female,F,80,499050,16
,2018,2018,Colon and Rectum,21041-21052,Delaware,10,Male,M,87,472114,18.4
,2018,2018,Colon and Rectum,21041-21052,District of Columbia,11,Female,F,45,357544,12.6
,2018,2018,Colon and Rectum,21041-21052,District of Columbia,11,Male,M,41,328093,12.5
,2018,2018,Colon and Rectum,21041-21052,Florida,12,Female,F,1810,10739166,16.9
,2018,2018,Colon and Rectum,21041-21052,Florida,12,Male,M,2166,10394899,20.8
,2018,2018,Colon and Rectum,21041-21052,Georgia,13,Female,F,728,5379113,13.5
,2018,2018,Colon and Rectum,21041-21052,Georgia,13,Male,M,863,5152729,16.7
,2018,2018,Colon and Rectum,21041-21052,Hawaii,15,Female,F,81,722966,11.2
,2018,2018,Colon and Rectum,21041-21052,Hawaii,15,Male,M,129,737231,17.5
,2018,2018,Colon and Rectum,21041-21052,Idaho,16,Female,F,128,879117,14.6
,2018,2018,Colon and Rectum,21041-21052,Idaho,16,Male,M,144,889431,16.2
,2018,2018,Colon and Rectum,21041-21052,Illinois,17,Female,F,1028,6513846,15.8
,2018,2018,Colon and Rectum,21041-21052,Illinois,17,Male,M,1149,6374131,18
,2018,2018,Colon and Rectum,21041-21052,Indiana,18,Female,F,555,3389039,16.4
,2018,2018,Colon and Rectum,21041-21052,Indiana,18,Male,M,582,3336346,17.4
,2018,2018,Colon and Rectum,21041-21052,Iowa,19,Female,F,297,1583993,18.8
,2018,2018,Colon and Rectum,21041-21052,Iowa,19,Male,M,300,1587339,18.9
,2018,2018,Colon and Rectum,21041-21052,Kansas,20,Female,F,253,1460098,17.3
,2018,2018,Colon and Rectum,21041-21052,Kansas,20,Male,M,261,1471462,17.7
,2018,2018,Colon and Rectum,21041-21052,Kentucky,21,Female,F,428,2261620,18.9
,2018,2018,Colon and Rectum,21041-21052,Kentucky,21,Male,M,470,2225660,21.1
,2018,2018,Colon and Rectum,21041-21052,Louisiana,22,Female,F,393,2379054,16.5
,2018,2018,Colon and Rectum,21041-21052,Louisiana,22,Male,M,454,2290723,19.8
,2018,2018,Colon and Rectum,21041-21052,Maine,23,Female,F,129,684809,18.8
,2018,2018,Colon and Rectum,21041-21052,Maine,23,Male,M,123,665637,18.5
,2018,2018,Colon and Rectum,21041-21052,Maryland,24,Female,F,454,3147887,14.4
,2018,2018,Colon and Rectum,21041-21052,Maryland,24,Male,M,528,2990354,17.7
,2018,2018,Colon and Rectum,21041-21052,Massachusetts,25,Female,F,457,3574965,12.8
,2018,2018,Colon and Rectum,21041-21052,Massachusetts,25,Male,M,527,3418605,15.4
,2018,2018,Colon and Rectum,21041-21052,Michigan,26,Female,F,780,5075449,15.4
,2018,2018,Colon and Rectum,21041-21052,Michigan,26,Male,M,891,4994929,17.8
,2018,2018,Colon and Rectum,21041-21052,Minnesota,27,Female,F,382,2817282,13.6
,2018,2018,Colon and Rectum,21041-21052,Minnesota,27,Male,M,433,2832727,15.3
,2018,2018,Colon and Rectum,21041-21052,Mississippi,28,Female,F,270,1525078,17.7
,2018,2018,Colon and Rectum,21041-21052,Mississippi,28,Male,M,350,1449395,24.1
,2018,2018,Colon and Rectum,21041-21052,Missouri,29,Female,F,509,3099008,16.4
,2018,2018,Colon and Rectum,21041-21052,Missouri,29,Male,M,624,3029064,20.6
,2018,2018,Colon and Rectum,21041-21052,Montana,30,Female,F,69,525933,13.1
,2018,2018,Colon and Rectum,21041-21052,Montana,30,Male,M,95,540615,17.6
,2018,2018,Colon and Rectum,21041-21052,Nebraska,31,Female,F,170,968178,17.6
,2018,2018,Colon and Rectum,21041-21052,Nebraska,31,Male,M,186,977071,19
,2018,2018,Colon and Rectum,21041-21052,Nevada,32,Female,F,198,1490383,13.3
,2018,2018,Colon and Rectum,21041-21052,Nevada,32,Male,M,263,1521261,17.3
,2018,2018,Colon and Rectum,21041-21052,New Hampshire,33,Female,F,97,683725,14.2
,2018,2018,Colon and Rectum,21041-21052,New Hampshire,33,Male,M,130,681119,19.1
,2018,2018,Colon and Rectum,21041-21052,New Jersey,34,Female,F,705,4683751,15.1
,2018,2018,Colon and Rectum,21041-21052,New Jersey,34,Male,M,765,4534608,16.9
,2018,2018,Colon and Rectum,21041-21052,New Mexico,35,Female,F,135,1056064,12.8
,2018,2018,Colon and Rectum,21041-21052,New Mexico,35,Male,M,199,1046937,19
,2018,2018,Colon and Rectum,21041-21052,New York,36,Female,F,1415,10337937,13.7
,2018,2018,Colon and Rectum,21041-21052,New York,36,Male,M,1440,9884121,14.6
,2018,2018,Colon and Rectum,21041-21052,North Carolina,37,Female,F,743,5238658,14.2
,2018,2018,Colon and Rectum,21041-21052,North Carolina,37,Male,M,834,5035061,16.6
,2018,2018,Colon and Rectum,21041-21052,North Dakota,38,Female,F,45,374556,12
,2018,2018,Colon and Rectum,21041-21052,North Dakota,38,Male,M,71,396737,17.9
,2018,2018,Colon and Rectum,21041-21052,Ohio,39,Female,F,1033,5959293,17.3
,2018,2018,Colon and Rectum,21041-21052,Ohio,39,Male,M,1150,5803160,19.8
,2018,2018,Colon and Rectum,21041-21052,Oklahoma,40,Female,F,334,1968953,17
,2018,2018,Colon and Rectum,21041-21052,Oklahoma,40,Male,M,399,1958807,20.4
,2018,2018,Colon and Rectum,21041-21052,Oregon,41,Female,F,315,2095076,15
,2018,2018,Colon and Rectum,21041-21052,Oregon,41,Male,M,341,2088344,16.3
,2018,2018,Colon and Rectum,21041-21052,Pennsylvania,42,Female,F,1223,6581265,18.6
,2018,2018,Colon and Rectum,21041-21052,Pennsylvania,42,Male,M,1243,6398790,19.4
,2018,2018,Colon and Rectum,21041-21052,Rhode Island,44,Female,F,90,556811,16.2
,2018,2018,Colon and Rectum,21041-21052,Rhode Island,44,Male,M,85,534963,15.9
,2018,2018,Colon and Rectum,21041-21052,South Carolina,45,Female,F,364,2569710,14.2
,2018,2018,Colon and Rectum,21041-21052,South Carolina,45,Male,M,464,2451396,18.9
,2018,2018,Colon and Rectum,21041-21052,South Dakota,46,Female,F,75,430938,17.4
,2018,2018,Colon and Rectum,21041-21052,South Dakota,46,Male,M,91,444154,20.5
,2018,2018,Colon and Rectum,21041-21052,Tennessee,47,Female,F,535,3461713,15.5
,2018,2018,Colon and Rectum,21041-21052,Tennessee,47,Male,M,661,3344275,19.8
,2018,2018,Colon and Rectum,21041-21052,Texas,48,Female,F,1680,14258994,11.8
,2018,2018,Colon and Rectum,21041-21052,Texas,48,Male,M,2221,14248515,15.6
,2018,2018,Colon and Rectum,21041-21052,Utah,49,Female,F,128,1569839,8.2
,2018,2018,Colon and Rectum,21041-21052,Utah,49,Male,M,139,1611056,8.6
,2018,2018,Colon and Rectum,21041-21052,Vermont,50,Female,F,61,322215,18.9
,2018,2018,Colon and Rectum,21041-21052,Vermont,50,Male,M,53,318468,16.6
,2018,2018,Colon and Rectum,21041-21052,Virginia,51,Female,F,630,4318230,14.6
,2018,2018,Colon and Rectum,21041-21052,Virginia,51,Male,M,698,4228178,16.5
,2018,2018,Colon and Rectum,21041-21052,Washington,53,Female,F,455,3746992,12.1
,2018,2018,Colon and Rectum,21041-21052,Washington,53,Male,M,541,3801228,14.2
,2018,2018,Colon and Rectum,21041-21052,West Virginia,54,Female,F,207,907743,22.8
,2018,2018,Colon and Rectum,21041-21052,West Virginia,54,Male,M,244,902819,27
,2018,2018,Colon and Rectum,21041-21052,Wisconsin,55,Female,F,436,2924835,14.9
,2018,2018,Colon and Rectum,21041-21052,Wisconsin,55,Male,M,497,2933555,16.9
,2018,2018,Colon and Rectum,21041-21052,Wyoming,56,Female,F,42,280241,15
,2018,2018,Colon and Rectum,21041-21052,Wyoming,56,Male,M,48,294546,16.3
,2018,2018,Colon and Rectum,21041-21052,Puerto Rico,72,Female,F,302,1676341,18
,2018,2018,Colon and Rectum,21041-21052,Puerto Rico,72,Male,M,407,1517003,26.8
,2019,2019,Colon and Rectum,21041-21052,Alabama,01,Female,F,405,2566696,15.8
,2019,2019,Colon and Rectum,21041-21052,Alabama,01,Male,M,470,2436554,19.3
,2019,2019,Colon and Rectum,21041-21052,Alaska,02,Female,F,51,348072,14.7
,2019,2019,Colon and Rectum,21041-21052,Alaska,02,Male,M,46,386813,11.9
,2019,2019,Colon and Rectum,21041-21052,Arizona,04,Female,F,477,3531944,13.5
,2019,2019,Colon and Rectum,21041-21052,Arizona,04,Male,M,617,3538864,17.4
,2019,2019,Colon and Rectum,21041-21052,Arkansas,05,Female,F,285,1518663,18.8
,2019,2019,Colon and Rectum,21041-21052,Arkansas,05,Male,M,315,1485478,21.2
,2019,2019,Colon and Rectum,21041-21052,California,06,Female,F,2582,19733279,13.1
,2019,2019,Colon and Rectum,21041-21052,California,06,Male,M,2797,19813381,14.1
,2019,2019,Colon and Rectum,21041-21052,Colorado,08,Female,F,324,2825265,11.5
,2019,2019,Colon and Rectum,21041-21052,Colorado,08,Male,M,354,2910654,12.2
,2019,2019,Colon and Rectum,21041-21052,Connecticut,09,Female,F,241,1838979,13.1
,2019,2019,Colon and Rectum,21041-21052,Connecticut,09,Male,M,264,1768149,14.9
,2019,2019,Colon and Rectum,21041-21052,Delaware,10,Female,F,73,504102,14.5
,2019,2019,Colon and Rectum,21041-21052,Delaware,10,Male,M,90,477217,18.9
,2019,2019,Colon and Rectum,21041-21052,District of Columbia,11,Female,F,44,358565,12.3
,2019,2019,Colon and Rectum,21041-21052,District of Columbia,11,Male,M,53,328841,16.1
,2019,2019,Colon and Rectum,21041-21052,Florida,12,Female,F,1736,10845683,16
,2019,2019,Colon and Rectum,21041-21052,Florida,12,Male,M,2090,10508543,19.9
,2019,2019,Colon and Rectum,21041-21052,Georgia,13,Female,F,718,5434744,13.2
,2019,2019,Colon and Rectum,21041-21052,Georgia,13,Male,M,856,5207819,16.4
,2019,2019,Colon and Rectum,21041-21052,Hawaii,15,Female,F,116,721161,16.1
,2019,2019,Colon and Rectum,21041-21052,Hawaii,15,Male,M,132,735831,17.9
,2019,2019,Colon and Rectum,21041-21052,Idaho,16,Female,F,111,898325,12.4
,2019,2019,Colon and Rectum,21041-21052,Idaho,16,Male,M,141,909742,15.5
,2019,2019,Colon and Rectum,21041-21052,Illinois,17,Female,F,1007,6489374,15.5
,2019,2019,Colon and Rectum,21041-21052,Illinois,17,Male,M,1134,6360298,17.8
,2019,2019,Colon and Rectum,21041-21052,Indiana,18,Female,F,543,3404745,15.9
,2019,2019,Colon and Rectum,21041-21052,Indiana,18,Male,M,656,3356854,19.5
,2019,2019,Colon and Rectum,21041-21052,Iowa,19,Female,F,263,1588271,16.6
,2019,2019,Colon and Rectum,21041-21052,Iowa,19,Male,M,289,1595481,18.1
,2019,2019,Colon and Rectum,21041-21052,Kansas,20,Female,F,205,1460683,14
,2019,2019,Colon and Rectum,21041-21052,Kansas,20,Male,M,244,1472989,16.6
,2019,2019,Colon and Rectum,21041-21052,Kentucky,21,Female,F,411,2264908,18.1
,2019,2019,Colon and Rectum,21041-21052,Kentucky,21,Male,M,477,2233218,21.4
,2019,2019,Colon and Rectum,21041-21052,Louisiana,22,Female,F,388,2376181,16.3
,2019,2019,Colon and Rectum,21041-21052,Louisiana,22,Male,M,487,2288232,21.3
,2019,2019,Colon and Rectum,21041-21052,Maine,23,Female,F,111,687678,16.1
,2019,2019,Colon and Rectum,21041-21052,Maine,23,Male,M,139,669734,20.8
,2019,2019,Colon and Rectum,21041-21052,Maryland,24,Female,F,494,3159555,15.6
,2019,2019,Colon and Rectum,21041-21052,Maryland,24,Male,M,473,3003784,15.7
,2019,2019,Colon and Rectum,21041-21052,Massachusetts,25,Female,F,454,3582836,12.7
,2019,2019,Colon and Rectum,21041-21052,Massachusetts,25,Male,M,505,3433458,14.7
,2019,2019,Colon and Rectum,21041-21052,Michigan,26,Female,F,809,5074359,15.9
,2019,2019,Colon and Rectum,21041-21052,Michigan,26,Male,M,899,5003703,18
,2019,2019,Colon and Rectum,21041-21052,Minnesota,27,Female,F,351,2832945,12.4
,2019,2019,Colon and Rectum,21041-21052,Minnesota,27,Male,M,433,2853706,15.2
,2019,2019,Colon and Rectum,21041-21052,Mississippi,28,Female,F,293,1522353,19.2
,2019,2019,Colon and Rectum,21041-21052,Mississippi,28,Male,M,348,1446484,24.1
,2019,2019,Colon and Rectum,21041-21052,Missouri,29,Female,F,491,3105610,15.8
,2019,2019,Colon and Rectum,21041-21052,Missouri,29,Male,M,561,3037519,18.5
,2019,2019,Colon and Rectum,21041-21052,Montana,30,Female,F,79,529821,14.9
,2019,2019,Colon and Rectum,21041-21052,Montana,30,Male,M,97,545624,17.8
,2019,2019,Colon and Rectum,21041-21052,Nebraska,31,Female,F,160,971697,16.5
,2019,2019,Colon and Rectum,21041-21052,Nebraska,31,Male,M,180,983174,18.3
,2019,2019,Colon and Rectum,21041-21052,Nevada,32,Female,F,212,1518306,14
,2019,2019,Colon and Rectum,21041-21052,Nevada,32,Male,M,267,1550706,17.2
,2019,2019,Colon and Rectum,21041-21052,New Hampshire,33,Female,F,103,687116,15
,2019,2019,Colon and Rectum,21041-21052,New Hampshire,33,Male,M,107,684680,15.6
,2019,2019,Colon and Rectum,21041-21052,New Jersey,34,Female,F,671,4698729,14.3
,2019,2019,Colon and Rectum,21041-21052,New Jersey,34,Male,M,730,4559792,16
,2019,2019,Colon and Rectum,21041-21052,New Mexico,35,Female,F,120,1059143,11.3
,2019,2019,Colon and Rectum,21041-21052,New Mexico,35,Male,M,179,1050942,17
,2019,2019,Colon and Rectum,21041-21052,New York,36,Female,F,1372,10330174,13.3
,2019,2019,Colon and Rectum,21041-21052,New York,36,Male,M,1472,9891468,14.9
,2019,2019,Colon and Rectum,21041-21052,North Carolina,37,Female,F,787,5284369,14.9
,2019,2019,Colon and Rectum,21041-21052,North Carolina,37,Male,M,835,5085305,16.4
,2019,2019,Colon and Rectum,21041-21052,North Dakota,38,Female,F,60,376734,15.9
,2019,2019,Colon and Rectum,21041-21052,North Dakota,38,Male,M,78,399699,19.5
,2019,2019,Colon and Rectum,21041-21052,Ohio,39,Female,F,978,5966278,16.4
,2019,2019,Colon and Rectum,21041-21052,Ohio,39,Male,M,1140,5821946,19.6
,2019,2019,Colon and Rectum,21041-21052,Oklahoma,40,Female,F,339,1975545,17.2
,2019,2019,Colon and Rectum,21041-21052,Oklahoma,40,Male,M,381,1967871,19.4
,2019,2019,Colon and Rectum,21041-21052,Oregon,41,Female,F,332,2109879,15.7
,2019,2019,Colon and Rectum,21041-21052,Oregon,41,Male,M,337,2106105,16
,2019,2019,Colon and Rectum,21041-21052,Pennsylvania,42,Female,F,1150,6581392,17.5
