state_fips,state_name,age,population,population_pct
20,Kansas,35-44,370494.0,12.6
20,Kansas,40-44,174113.0,5.9
20,Kansas,40-49,338409.0,11.5
20,Kansas,40-64,874184.0,29.8
20,Kansas,45-49,164296.0,5.6
20,Kansas,45-54,331420.0,11.3
20,Kansas,45-64,700071.0,23.8
20,Kansas,50-54,167124.0,5.7
20,Kansas,50-59,349044.0,11.9
20,Kansas,55-59,181920.0,6.2
20,Kansas,55-64,368651.0,12.6
20,Kansas,60-64,186731.0,6.4
20,Kansas,60-69,345415.0,11.8
20,Kansas,65+,478994.0,16.3
20,Kansas,65-69,158684.0,5.4
20,Kansas,65-74,280195.0,9.5
20,Kansas,70-74,121511.0,4.1
20,Kansas,70-79,201753.0,6.9
20,Kansas,75-79,80242.0,2.7
20,Kansas,75-84,135400.0,4.6
20,Kansas,80+,118557.0,4.0
20,Kansas,80-84,55158.0,1.9
20,Kansas,85+,63399.0,2.2
20,Kansas,All,2935922.0,100.0
21,Kentucky,0-14,836220.0,18.6
21,Kentucky,0-17,1011480.0,22.5
21,Kentucky,0-9,544788.0,12.1
21,Kentucky,10-19,585242.0,13.0
21,Kentucky,15+,3666715.0,81.4
21,Kentucky,15-24,599606.0,13.3
21,Kentucky,18+,3491455.0,77.5
21,Kentucky,18-19,118550.0,2.6
21,Kentucky,18-24,424346.0,9.4
21,Kentucky,18-39,1292665.0,28.7
21,Kentucky,18-44,1570628.0,34.9
21,Kentucky,20-24,305796.0,6.8
21,Kentucky,20-29,604512.0,13.4
21,Kentucky,25-29,298716.0,6.6
21,Kentucky,25-34,585606.0,13.0
21,Kentucky,30-34,286890.0,6.4
21,Kentucky,30-39,569603.0,12.6
21,Kentucky,35-39,282713.0,6.3
21,Kentucky,35-44,560676.0,12.5
21,Kentucky,40-44,277963.0,6.2
21,Kentucky,40-49,556363.0,12.4
21,Kentucky,40-64,1442351.0,32.0
21,Kentucky,45-49,278400.0,6.2
21,Kentucky,45-54,565666.0,12.6
21,Kentucky,45-64,1164388.0,25.9
21,Kentucky,50-54,287266.0,6.4
21,Kentucky,50-59,586096.0,13.0
21,Kentucky,55-59,298830.0,6.6
21,Kentucky,55-64,598722.0,13.3
21,Kentucky,60-64,299892.0,6.7
21,Kentucky,60-69,556053.0,12.3
21,Kentucky,65+,756439.0,16.8
21,Kentucky,65-69,256161.0,5.7
21,Kentucky,65-74,458659.0,10.2
21,Kentucky,70-74,202498.0,4.5
21,Kentucky,70-79,337123.0,7.5
21,Kentucky,75-79,134625.0,3.0
21,Kentucky,75-84,220412.0,4.9
21,Kentucky,80+,163155.0,3.6
21,Kentucky,80-84,85787.0,1.9
21,Kentucky,85+,77368.0,1.7
21,Kentucky,All,4502935.0,100.0
22,Louisiana,0-14,899426.0,19.4
22,Louisiana,0-17,1082577.0,23.3
22,Louisiana,0-9,584130.0,12.6
22,Louisiana,10-19,621215.0,13.4
22,Louisiana,15+,3741120.0,80.6
22,Louisiana,15-24,619974.0,13.4
22,Louisiana,18+,3557969.0,76.7
22,Louisiana,18-19,122768.0,2.6
22,Louisiana,18-24,436823.0,9.4
22,Louisiana,18-39,1390716.0,30.0
22,Louisiana,18-44,1673287.0,36.1
22,Louisiana,20-24,314055.0,6.8
22,Louisiana,20-29,628683.0,13.5
22,Louisiana,25-29,314628.0,6.8
22,Louisiana,25-34,633506.0,13.7
22,Louisiana,30-34,318878.0,6.9
22,Louisiana,30-39,639265.0,13.8
22,Louisiana,35-39,320387.0,6.9
22,Louisiana,35-44,602958.0,13.0
22,Louisiana,40-44,282571.0,6.1
22,Louisiana,40-49,548443.0,11.8
22,Louisiana,40-64,1424010.0,30.7
22,Louisiana,45-49,265872.0,5.7
22,Louisiana,45-54,543056.0,11.7
22,Louisiana,45-64,1141439.0,24.6
22,Louisiana,50-54,277184.0,6.0
22,Louisiana,50-59,574567.0,12.4
22,Louisiana,55-59,297383.0,6.4
22,Louisiana,55-64,598383.0,12.9
22,Louisiana,60-64,301000.0,6.5
22,Louisiana,60-69,553059.0,11.9
22,Louisiana,65+,743243.0,16.0
22,Louisiana,65-69,252059.0,5.4
22,Louisiana,65-74,451617.0,9.7
22,Louisiana,70-74,199558.0,4.3
22,Louisiana,70-79,331236.0,7.1
22,Louisiana,75-79,131678.0,2.8
22,Louisiana,75-84,211456.0,4.6
22,Louisiana,80+,159948.0,3.4
22,Louisiana,80-84,79778.0,1.7
22,Louisiana,85+,80170.0,1.7
22,Louisiana,All,4640546.0,100.0
23,Maine,0-14,204553.0,15.0
23,Maine,0-17,250816.0,18.3
23,Maine,0-9,132162.0,9.7
23,Maine,10-19,151778.0,11.1
23,Maine,15+,1162396.0,85.0
23,Maine,15-24,156435.0,11.4
23,Maine,18+,1116133.0,81.7
23,Maine,18-19,33124.0,2.4
23,Maine,18-24,110172.0,8.1
23,Maine,18-39,358428.0,26.2
23,Maine,18-44,435165.0,31.8
23,Maine,20-24,77048.0,5.6
23,Maine,20-29,157154.0,11.5
23,Maine,25-29,80106.0,5.9
23,Maine,25-34,164366.0,12.0
23,Maine,30-34,84260.0,6.2
23,Maine,30-39,168150.0,12.3
23,Maine,35-39,83890.0,6.1
23,Maine,35-44,160627.0,11.8
23,Maine,40-44,76737.0,5.6
23,Maine,40-49,159166.0,11.6
23,Maine,40-64,464217.0,34.0
23,Maine,45-49,82429.0,6.0
23,Maine,45-54,174817.0,12.8
23,Maine,45-64,387480.0,28.3
23,Maine,50-54,92388.0,6.8
23,Maine,50-59,196369.0,14.4
23,Maine,55-59,103981.0,7.6
23,Maine,55-64,212663.0,15.6
23,Maine,60-64,108682.0,8.0
23,Maine,60-69,206338.0,15.1
23,Maine,65+,293488.0,21.5
23,Maine,65-69,97656.0,7.1
23,Maine,65-74,175847.0,12.9
23,Maine,70-74,78191.0,5.7
23,Maine,70-79,128852.0,9.4
23,Maine,75-79,50661.0,3.7
23,Maine,75-84,83723.0,6.1
23,Maine,80+,66980.0,4.9
23,Maine,80-84,33062.0,2.4
23,Maine,85+,33918.0,2.5
23,Maine,All,1366949.0,100.0
24,Maryland,0-14,1124807.0,18.3
24,Maryland,0-17,1360294.0,22.1
24,Maryland,0-9,731603.0,11.9
24,Maryland,10-19,788149.0,12.8
24,Maryland,15+,5036900.0,81.7
24,Maryland,15-24,776805.0,12.6
24,Maryland,18+,4801413.0,77.9
24,Maryland,18-19,159458.0,2.6
24,Maryland,18-24,541318.0,8.8
24,Maryland,18-39,1791011.0,29.1
24,Maryland,18-44,2179289.0,35.4
24,Maryland,20-24,381860.0,6.2
24,Maryland,20-29,781847.0,12.7
24,Maryland,25-29,399987.0,6.5
24,Maryland,25-34,823558.0,13.4
24,Maryland,30-34,423571.0,6.9
24,Maryland,30-39,849706.0,13.8
24,Maryland,35-39,426135.0,6.9
24,Maryland,35-44,814413.0,13.2
24,Maryland,40-44,388278.0,6.3
24,Maryland,40-49,773691.0,12.6
24,Maryland,40-64,2024248.0,32.9
24,Maryland,45-49,385413.0,6.3
24,Maryland,45-54,802348.0,13.0
24,Maryland,45-64,1635970.0,26.6
24,Maryland,50-54,416935.0,6.8
24,Maryland,50-59,842636.0,13.7
24,Maryland,55-59,425701.0,6.9
24,Maryland,55-64,833622.0,13.5
24,Maryland,60-64,407921.0,6.6
24,Maryland,60-69,732761.0,11.9
24,Maryland,65+,986154.0,16.0
24,Maryland,65-69,324840.0,5.3
24,Maryland,65-74,582298.0,9.5
24,Maryland,70-74,257458.0,4.2
24,Maryland,70-79,431110.0,7.0
24,Maryland,75-79,173652.0,2.8
24,Maryland,75-84,285222.0,4.6
24,Maryland,80+,230204.0,3.7
24,Maryland,80-84,111570.0,1.8
24,Maryland,85+,118634.0,1.9
24,Maryland,All,6161707.0,100.0
25,Massachusetts,0-14,1115787.0,16.0
25,Massachusetts,0-17,1367016.0,19.6
25,Massachusetts,0-9,715790.0,10.2
25,Massachusetts,10-19,860719.0,12.3
25,Massachusetts,15+,5868418.0,84.0
25,Massachusetts,15-24,948317.0,13.6
25,Massachusetts,18+,5617189.0,80.4
25,Massachusetts,18-19,209493.0,3.0
25,Massachusetts,18-24,697088.0,10.0
25,Massachusetts,18-39,2140943.0,30.7
25,Massachusetts,18-44,2564424.0,36.7
25,Massachusetts,20-24,487595.0,7.0
25,Massachusetts,20-29,980465.0,14.0
25,Massachusetts,25-29,492870.0,7.1
25,Massachusetts,25-34,985356.0,14.1
25,Massachusetts,30-34,492486.0,7.1
25,Massachusetts,30-39,950985.0,13.6
25,Massachusetts,35-39,458499.0,6.6
25,Massachusetts,35-44,881980.0,12.6
25,Massachusetts,40-44,423481.0,6.1
25,Massachusetts,40-49,849745.0,12.2
25,Massachusetts,40-64,2280657.0,32.7
25,Massachusetts,45-49,426264.0,6.1
25,Massachusetts,45-54,896657.0,12.8
25,Massachusetts,45-64,1857176.0,26.6
25,Massachusetts,50-54,470393.0,6.7
25,Massachusetts,50-59,965425.0,13.8
25,Massachusetts,55-59,495032.0,7.1
25,Massachusetts,55-64,960519.0,13.8
25,Massachusetts,60-64,465487.0,6.7
25,Massachusetts,60-69,853596.0,12.2
25,Massachusetts,65+,1195589.0,17.1
25,Massachusetts,65-69,388109.0,5.6
25,Massachusetts,65-74,698761.0,10.0
25,Massachusetts,70-74,310652.0,4.4
25,Massachusetts,70-79,515035.0,7.4
25,Massachusetts,75-79,204383.0,2.9
25,Massachusetts,75-84,336289.0,4.8
25,Massachusetts,80+,292445.0,4.2
25,Massachusetts,80-84,131906.0,1.9
25,Massachusetts,85+,160539.0,2.3
25,Massachusetts,All,6984205.0,100.0
26,Michigan,0-14,1760551.0,17.5
26,Michigan,0-17,2149464.0,21.4
26,Michigan,0-9,1138841.0,11.3
26,Michigan,10-19,1283000.0,12.8
26,Michigan,15+,8297370.0,82.5
26,Michigan,15-24,1358931.0,13.5
26,Michigan,18+,7908457.0,78.6
26,Michigan,18-19,272377.0,2.7
26,Michigan,18-24,970018.0,9.6
26,Michigan,18-39,2890091.0,28.7
26,Michigan,18-44,3473784.0,34.5
26,Michigan,20-24,697641.0,6.9
26,Michigan,20-29,1369256.0,13.6
26,Michigan,25-29,671615.0,6.7
26,Michigan,25-34,1307008.0,13.0
26,Michigan,30-34,635393.0,6.3
26,Michigan,30-39,1248458.0,12.4
26,Michigan,35-39,613065.0,6.1
26,Michigan,35-44,1196758.0,11.9
26,Michigan,40-44,583693.0,5.8
26,Michigan,40-49,1184321.0,11.8
26,Michigan,40-64,3231541.0,32.1
26,Michigan,45-49,600628.0,6.0
26,Michigan,45-54,1250963.0,12.4
26,Michigan,45-64,2647848.0,26.3
26,Michigan,50-54,650335.0,6.5
26,Michigan,50-59,1341146.0,13.3
26,Michigan,55-59,690811.0,6.9
26,Michigan,55-64,1396885.0,13.9
26,Michigan,60-64,706074.0,7.0
26,Michigan,60-69,1303078.0,13.0
26,Michigan,65+,1786825.0,17.8
26,Michigan,65-69,597004.0,5.9
26,Michigan,65-74,1069878.0,10.6
26,Michigan,70-74,472874.0,4.7
26,Michigan,70-79,779949.0,7.8
26,Michigan,75-79,307075.0,3.1
26,Michigan,75-84,504311.0,5.0
26,Michigan,80+,409872.0,4.1
26,Michigan,80-84,197236.0,2.0
26,Michigan,85+,212636.0,2.1
26,Michigan,All,10057921.0,100.0
27,Minnesota,0-14,1081427.0,19.0
27,Minnesota,0-17,1307084.0,23.0
27,Minnesota,0-9,705541.0,12.4
27,Minnesota,10-19,750004.0,13.2
27,Minnesota,15+,4613865.0,81.0
27,Minnesota,15-24,739473.0,13.0
27,Minnesota,18+,4388208.0,77.0
27,Minnesota,18-19,148461.0,2.6
27,Minnesota,18-24,513816.0,9.0
27,Minnesota,18-39,1657912.0,29.1
27,Minnesota,18-44,2016941.0,35.4
27,Minnesota,20-24,365355.0,6.4
27,Minnesota,20-29,735214.0,12.9
27,Minnesota,25-29,369859.0,6.5
27,Minnesota,25-34,751997.0,13.2
27,Minnesota,30-34,382138.0,6.7
27,Minnesota,30-39,774237.0,13.6
27,Minnesota,35-39,392099.0,6.9
27,Minnesota,35-44,751128.0,13.2
27,Minnesota,40-44,359029.0,6.3
27,Minnesota,40-49,686171.0,12.0
27,Minnesota,40-64,1790900.0,31.4
27,Minnesota,45-49,327142.0,5.7
27,Minnesota,45-54,675835.0,11.9
27,Minnesota,45-64,1431871.0,25.1
27,Minnesota,50-54,348693.0,6.1
27,Minnesota,50-59,731307.0,12.8
27,Minnesota,55-59,382614.0,6.7
27,Minnesota,55-64,756036.0,13.3
27,Minnesota,60-64,373422.0,6.6
27,Minnesota,60-69,684077.0,12.0
27,Minnesota,65+,939396.0,16.5
27,Minnesota,65-69,310655.0,5.5
27,Minnesota,65-74,550838.0,9.7
27,Minnesota,70-74,240183.0,4.2
27,Minnesota,70-79,400022.0,7.0
27,Minnesota,75-79,159839.0,2.8
27,Minnesota,75-84,267434.0,4.7
27,Minnesota,80+,228719.0,4.0
27,Minnesota,80-84,107595.0,1.9
27,Minnesota,85+,121124.0,2.1
27,Minnesota,All,5695292.0,100.0
28,Mississippi,0-14,569215.0,19.2
28,Mississippi,0-17,691076.0,23.4
28,Mississippi,0-9,361306.0,12.2
28,Mississippi,10-19,421101.0,14.2
28,Mississippi,15+,2389631.0,80.8
28,Mississippi,15-24,421309.0,14.2
28,Mississippi,18+,2267770.0,76.6
28,Mississippi,18-19,91331.0,3.1
28,Mississippi,18-24,299448.0,10.1
28,Mississippi,18-39,862781.0,29.2
28,Mississippi,18-44,1043187.0,35.3
28,Mississippi,20-24,208117.0,7.0
28,Mississippi,20-29,398548.0,13.5
28,Mississippi,25-29,190431.0,6.4
28,Mississippi,25-34,373762.0,12.6
28,Mississippi,30-34,183331.0,6.2
28,Mississippi,30-39,372902.0,12.6
28,Mississippi,35-39,189571.0,6.4
28,Mississippi,35-44,369977.0,12.5
28,Mississippi,40-44,180406.0,6.1
28,Mississippi,40-49,358030.0,12.1
28,Mississippi,40-64,917239.0,31.0
28,Mississippi,45-49,177624.0,6.0
28,Mississippi,45-54,357897.0,12.1
28,Mississippi,45-64,736833.0,24.9
28,Mississippi,50-54,180273.0,6.1
28,Mississippi,50-59,365099.0,12.3
28,Mississippi,55-59,184826.0,6.2
28,Mississippi,55-64,378936.0,12.8
28,Mississippi,60-64,194110.0,6.6
28,Mississippi,60-69,354786.0,12.0
28,Mississippi,65+,487750.0,16.5
28,Mississippi,65-69,160676.0,5.4
28,Mississippi,65-74,293099.0,9.9
28,Mississippi,70-74,132423.0,4.5
28,Mississippi,70-79,220336.0,7.4
28,Mississippi,75-79,87913.0,3.0
28,Mississippi,75-84,144104.0,4.9
28,Mississippi,80+,106738.0,3.6
28,Mississippi,80-84,56191.0,1.9
28,Mississippi,85+,50547.0,1.7
28,Mississippi,All,2958846.0,100.0
29,Missouri,0-14,1134116.0,18.4
29,Missouri,0-17,1374475.0,22.3
29,Missouri,0-9,735832.0,12.0
29,Missouri,10-19,804352.0,13.1
29,Missouri,15+,5020306.0,81.6
29,Missouri,15-24,821197.0,13.3
29,Missouri,18+,4779947.0,77.7
29,Missouri,18-19,165709.0,2.7
29,Missouri,18-24,580838.0,9.4
29,Missouri,18-39,1793944.0,29.1
29,Missouri,18-44,2163840.0,35.2
29,Missouri,20-24,415129.0,6.7
29,Missouri,20-29,822912.0,13.4
29,Missouri,25-29,407783.0,6.6
29,Missouri,25-34,812096.0,13.2
29,Missouri,30-34,404313.0,6.6
29,Missouri,30-39,805323.0,13.1
29,Missouri,35-39,401010.0,6.5
29,Missouri,35-44,770906.0,12.5
29,Missouri,40-44,369896.0,6.0
29,Missouri,40-49,726783.0,11.8
29,Missouri,40-64,1923520.0,31.3
29,Missouri,45-49,356887.0,5.8
29,Missouri,45-54,730378.0,11.9
29,Missouri,45-64,1553624.0,25.2
29,Missouri,50-54,373491.0,6.1
29,Missouri,50-59,780599.0,12.7
29,Missouri,55-59,407108.0,6.6
29,Missouri,55-64,823246.0,13.4
29,Missouri,60-64,416138.0,6.8
29,Missouri,60-69,760436.0,12.4
29,Missouri,65+,1062483.0,17.3
29,Missouri,65-69,344298.0,5.6
29,Missouri,65-74,622430.0,10.1
29,Missouri,70-74,278132.0,4.5
29,Missouri,70-79,467238.0,7.6
29,Missouri,75-79,189106.0,3.1
29,Missouri,75-84,314181.0,5.1
29,Missouri,80+,250947.0,4.1
29,Missouri,80-84,125075.0,2.0
29,Missouri,85+,125872.0,2.0
29,Missouri,All,6154422.0,100.0
30,Montana,0-14,191094.0,17.5
30,Montana,0-17,231347.0,21.2
30,Montana,0-9,122293.0,11.2
30,Montana,10-19,136974.0,12.5
30,Montana,15+,900746.0,82.5
30,Montana,15-24,142546.0,13.1
30,Montana,18+,860493.0,78.8
30,Montana,18-19,27920.0,2.6
30,Montana,18-24,102293.0,9.4
30,Montana,18-39,313042.0,28.7
30,Montana,18-44,378809.0,34.7
30,Montana,20-24,74373.0,6.8
30,Montana,20-29,145044.0,13.3
30,Montana,25-29,70671.0,6.5
30,Montana,25-34,140154.0,12.8
30,Montana,30-34,69483.0,6.4
30,Montana,30-39,140078.0,12.8
30,Montana,35-39,70595.0,6.5
30,Montana,35-44,136362.0,12.5
30,Montana,40-44,65767.0,6.0
30,Montana,40-49,125949.0,11.5
30,Montana,40-64,335950.0,30.8
30,Montana,45-49,60182.0,5.5
30,Montana,45-54,121198.0,11.1
30,Montana,45-64,270183.0,24.7
30,Montana,50-54,61016.0,5.6
30,Montana,50-59,131227.0,12.0
30,Montana,55-59,70211.0,6.4
30,Montana,55-64,148985.0,13.6
30,Montana,60-64,78774.0,7.2
30,Montana,60-69,151085.0,13.8
30,Montana,65+,211501.0,19.4
30,Montana,65-69,72311.0,6.6
30,Montana,65-74,129543.0,11.9
30,Montana,70-74,57232.0,5.2
30,Montana,70-79,95621.0,8.8
30,Montana,75-79,38389.0,3.5
30,Montana,75-84,60830.0,5.6
30,Montana,80+,43569.0,4.0
30,Montana,80-84,22441.0,2.1
30,Montana,85+,21128.0,1.9
30,Montana,All,1091840.0,100.0
31,Nebraska,0-14,398585.0,20.3
31,Nebraska,0-17,480435.0,24.5
31,Nebraska,0-9,260324.0,13.3
31,Nebraska,10-19,276784.0,14.1
31,Nebraska,15+,1560354.0,79.7
31,Nebraska,15-24,277069.0,14.1
31,Nebraska,18+,1478504.0,75.5
31,Nebraska,18-19,56673.0,2.9
31,Nebraska,18-24,195219.0,10.0
31,Nebraska,18-39,581910.0,29.7
31,Nebraska,18-44,700359.0,35.8
31,Nebraska,20-24,138546.0,7.1
31,Nebraska,20-29,266427.0,13.6
31,Nebraska,25-29,127881.0,6.5
31,Nebraska,25-34,254184.0,13.0
31,Nebraska,30-34,126303.0,6.4
31,Nebraska,30-39,258810.0,13.2
31,Nebraska,35-39,132507.0,6.8
31,Nebraska,35-44,250956.0,12.8
31,Nebraska,40-44,118449.0,6.0
31,Nebraska,40-49,227852.0,11.6
31,Nebraska,40-64,579885.0,29.6
31,Nebraska,45-49,109403.0,5.6
31,Nebraska,45-54,219432.0,11.2
31,Nebraska,45-64,461436.0,23.6
31,Nebraska,50-54,110029.0,5.6
31,Nebraska,50-59,228141.0,11.6
31,Nebraska,55-59,118112.0,6.0
31,Nebraska,55-64,242004.0,12.4
31,Nebraska,60-64,123892.0,6.3
31,Nebraska,60-69,227660.0,11.6
31,Nebraska,65+,316709.0,16.2
31,Nebraska,65-69,103768.0,5.3
31,Nebraska,65-74,184936.0,9.4
31,Nebraska,70-74,81168.0,4.1
31,Nebraska,70-79,133641.0,6.8
31,Nebraska,75-79,52473.0,2.7
31,Nebraska,75-84,89303.0,4.6
31,Nebraska,80+,79300.0,4.0
31,Nebraska,80-84,36830.0,1.9
31,Nebraska,85+,42470.0,2.2
31,Nebraska,All,1958939.0,100.0
32,Nevada,0-14,570895.0,18.4
32,Nevada,0-17,689692.0,22.2
32,Nevada,0-9,366500.0,11.8
32,Nevada,10-19,394032.0,12.7
32,Nevada,15+,2533922.0,81.6
32,Nevada,15-24,379435.0,12.2
32,Nevada,18+,2415125.0,77.8
32,Nevada,18-19,70840.0,2.3
32,Nevada,18-24,260638.0,8.4
32,Nevada,18-39,925335.0,29.8
32,Nevada,18-44,1130324.0,36.4
32,Nevada,20-24,189798.0,6.1
32,Nevada,20-29,411015.0,13.2
32,Nevada,25-29,221217.0,7.1
32,Nevada,25-34,448567.0,14.4
32,Nevada,30-34,227350.0,7.3
32,Nevada,30-39,443480.0,14.3
32,Nevada,35-39,216130.0,7.0
32,Nevada,35-44,421119.0,13.6
32,Nevada,40-44,204989.0,6.6
32,Nevada,40-49,402323.0,13.0
32,Nevada,40-64,986556.0,31.8
32,Nevada,45-49,197334.0,6.4
32,Nevada,45-54,396230.0,12.8
32,Nevada,45-64,781567.0,25.2
32,Nevada,50-54,198896.0,6.4
32,Nevada,50-59,397277.0,12.8
32,Nevada,55-59,198381.0,6.4
32,Nevada,55-64,385337.0,12.4
32,Nevada,60-64,186956.0,6.0
32,Nevada,60-69,355289.0,11.4
32,Nevada,65+,503234.0,16.2
32,Nevada,65-69,168333.0,5.4
32,Nevada,65-74,309043.0,10.0
32,Nevada,70-74,140710.0,4.5
32,Nevada,70-79,235977.0,7.6
32,Nevada,75-79,95267.0,3.1
32,Nevada,75-84,148401.0,4.8
32,Nevada,80+,98924.0,3.2
32,Nevada,80-84,53134.0,1.7
32,Nevada,85+,45790.0,1.5
32,Nevada,All,3104817.0,100.0
33,New Hampshire,0-14,207337.0,15.0
33,New Hampshire,0-17,256188.0,18.6
33,New Hampshire,0-9,131479.0,9.5
33,New Hampshire,10-19,162096.0,11.7
33,New Hampshire,15+,1172273.0,85.0
33,New Hampshire,15-24,174920.0,12.7
33,New Hampshire,18+,1123422.0,81.4
33,New Hampshire,18-19,37387.0,2.7
33,New Hampshire,18-24,126069.0,9.1
33,New Hampshire,18-39,383028.0,27.8
33,New Hampshire,18-44,463378.0,33.6
33,New Hampshire,20-24,88682.0,6.4
33,New Hampshire,20-29,174497.0,12.6
33,New Hampshire,25-29,85815.0,6.2
33,New Hampshire,25-34,173694.0,12.6
33,New Hampshire,30-34,87879.0,6.4
33,New Hampshire,30-39,171144.0,12.4
33,New Hampshire,35-39,83265.0,6.0
33,New Hampshire,35-44,163615.0,11.9
33,New Hampshire,40-44,80350.0,5.8
33,New Hampshire,40-49,164337.0,11.9
33,New Hampshire,40-64,478645.0,34.7
33,New Hampshire,45-49,83987.0,6.1
33,New Hampshire,45-54,181684.0,13.2
33,New Hampshire,45-64,398295.0,28.9
33,New Hampshire,50-54,97697.0,7.1
33,New Hampshire,50-59,207906.0,15.1
33,New Hampshire,55-59,110209.0,8.0
33,New Hampshire,55-64,216611.0,15.7
33,New Hampshire,60-64,106402.0,7.7
33,New Hampshire,60-69,193274.0,14.0
33,New Hampshire,65+,261749.0,19.0
33,New Hampshire,65-69,86872.0,6.3
33,New Hampshire,65-74,158814.0,11.5
33,New Hampshire,70-74,71942.0,5.2
33,New Hampshire,70-79,117059.0,8.5
33,New Hampshire,75-79,45117.0,3.3
33,New Hampshire,75-84,73391.0,5.3
33,New Hampshire,80+,57818.0,4.2
33,New Hampshire,80-84,28274.0,2.0
33,New Hampshire,85+,29544.0,2.1
33,New Hampshire,All,1379610.0,100.0
34,New Jersey,0-14,1656384.0,17.9
34,New Jersey,0-17,2015561.0,21.8
34,New Jersey,0-9,1071994.0,11.6
34,New Jersey,10-19,1174268.0,12.7
34,New Jersey,15+,7592679.0,82.1
34,New Jersey,15-24,1165676.0,12.6
34,New Jersey,18+,7233502.0,78.2
34,New Jersey,18-19,230701.0,2.5
34,New Jersey,18-24,806499.0,8.7
34,New Jersey,18-39,2602856.0,28.1
34,New Jersey,18-44,3195109.0,34.5
34,New Jersey,20-24,575798.0,6.2
34,New Jersey,20-29,1160262.0,12.5
34,New Jersey,25-29,584464.0,6.3
34,New Jersey,25-34,1184774.0,12.8
34,New Jersey,30-34,600310.0,6.5
34,New Jersey,30-39,1211893.0,13.1
34,New Jersey,35-39,611583.0,6.6
34,New Jersey,35-44,1203836.0,13.0
34,New Jersey,40-44,592253.0,6.4
34,New Jersey,40-49,1190802.0,12.9
34,New Jersey,40-64,3098032.0,33.5
34,New Jersey,45-49,598549.0,6.5
34,New Jersey,45-54,1237273.0,13.4
34,New Jersey,45-64,2505779.0,27.1
34,New Jersey,50-54,638724.0,6.9
34,New Jersey,50-59,1295107.0,14.0
34,New Jersey,55-59,656383.0,7.1
34,New Jersey,55-64,1268506.0,13.7
34,New Jersey,60-64,612123.0,6.6
34,New Jersey,60-69,1103431.0,11.9
34,New Jersey,65+,1532614.0,16.6
34,New Jersey,65-69,491308.0,5.3
34,New Jersey,65-74,881438.0,9.5
34,New Jersey,70-74,390130.0,4.2
34,New Jersey,70-79,661582.0,7.2
34,New Jersey,75-79,271452.0,2.9
34,New Jersey,75-84,450056.0,4.9
34,New Jersey,80+,379724.0,4.1
34,New Jersey,80-84,178604.0,1.9
34,New Jersey,85+,201120.0,2.2
34,New Jersey,All,9249063.0,100.0
35,New Mexico,0-14,388739.0,18.4
35,New Mexico,0-17,473478.0,22.4
35,New Mexico,0-9,245511.0,11.6
35,New Mexico,10-19,287214.0,13.6
35,New Mexico,15+,1723724.0,81.6
35,New Mexico,15-24,289816.0,13.7
35,New Mexico,18+,1638985.0,77.6
35,New Mexico,18-19,59247.0,2.8
35,New Mexico,18-24,205077.0,9.7
35,New Mexico,18-39,621116.0,29.4
35,New Mexico,18-44,748896.0,35.5
35,New Mexico,20-24,145830.0,6.9
35,New Mexico,20-29,286296.0,13.6
35,New Mexico,25-29,140466.0,6.6
35,New Mexico,25-34,279478.0,13.2
35,New Mexico,30-34,139012.0,6.6
35,New Mexico,30-39,275573.0,13.0
35,New Mexico,35-39,136561.0,6.5
35,New Mexico,35-44,264341.0,12.5
35,New Mexico,40-44,127780.0,6.0
35,New Mexico,40-49,245496.0,11.6
35,New Mexico,40-64,635197.0,30.1
35,New Mexico,45-49,117716.0,5.6
35,New Mexico,45-54,237076.0,11.2
35,New Mexico,45-64,507417.0,24.0
35,New Mexico,50-54,119360.0,5.7
35,New Mexico,50-59,250634.0,11.9
35,New Mexico,55-59,131274.0,6.2
35,New Mexico,55-64,270341.0,12.8
35,New Mexico,60-64,139067.0,6.6
35,New Mexico,60-69,266268.0,12.6
35,New Mexico,65+,382672.0,18.1
35,New Mexico,65-69,127201.0,6.0
35,New Mexico,65-74,229716.0,10.9
35,New Mexico,70-74,102515.0,4.9
35,New Mexico,70-79,169023.0,8.0
35,New Mexico,75-79,66508.0,3.1
35,New Mexico,75-84,110327.0,5.2
35,New Mexico,80+,86448.0,4.1
35,New Mexico,80-84,43819.0,2.1
35,New Mexico,85+,42629.0,2.0
35,New Mexico,All,2112463.0,100.0
36,New York,0-14,3417232.0,17.1
36,New York,0-17,4128443.0,20.6
36,New York,0-9,2226863.0,11.1
36,New York,10-19,2428519.0,12.1
36,New York,15+,16577147.0,82.9
36,New York,15-24,2555339.0,12.8
36,New York,18+,15865936.0,79.4
36,New York,18-19,526939.0,2.6
36,New York,18-24,1844128.0,9.2
36,New York,18-39,6035184.0,30.2
36,New York,18-44,7261001.0,36.3
36,New York,20-24,1317189.0,6.6
36,New York,20-29,2752586.0,13.8
36,New York,25-29,1435397.0,7.2
36,New York,25-34,2872414.0,14.4
36,New York,30-34,1437017.0,7.2
36,New York,30-39,2755659.0,13.8
36,New York,35-39,1318642.0,6.6
36,New York,35-44,2544459.0,12.7
36,New York,40-44,1225817.0,6.1
36,New York,40-49,2440615.0,12.2
36,New York,40-64,6428468.0,32.2
36,New York,45-49,1214798.0,6.1
36,New York,45-54,2528667.0,12.6
36,New York,45-64,5202651.0,26.0
36,New York,50-54,1313869.0,6.6
36,New York,50-59,2681166.0,13.4
