state_fips,state_name,age,population,population_pct,time_period
45,South Carolina,85+,80848.0,1.7,2016
45,South Carolina,All,4834605.0,100.0,2016
45,South Carolina,0-14,918970.0,18.0,2020
45,South Carolina,0-17,1108605.0,21.8,2020
45,South Carolina,0-9,597389.0,11.7,2020
45,South Carolina,10-19,650820.0,12.8,2020
45,South Carolina,15+,4172547.0,82.0,2020
45,South Carolina,15-24,659921.0,13.0,2020
45,South Carolina,18+,3982912.0,78.2,2020
45,South Carolina,18-19,139604.0,2.7,2020
45,South Carolina,18-24,470286.0,9.2,2020
45,South Carolina,18-39,1457433.0,28.6,2020
45,South Carolina,18-44,1757281.0,34.5,2020
45,South Carolina,20-24,330682.0,6.5,2020
45,South Carolina,20-29,678645.0,13.3,2020
45,South Carolina,25-29,347963.0,6.8,2020
45,South Carolina,25-34,670511.0,13.2,2020
45,South Carolina,30-34,322548.0,6.3,2020
45,South Carolina,30-39,639184.0,12.6,2020
45,South Carolina,35-39,316636.0,6.2,2020
45,South Carolina,35-44,616484.0,12.1,2020
45,South Carolina,40-44,299848.0,5.9,2020
45,South Carolina,40-49,617021.0,12.1,2020
45,South Carolina,40-64,1624783.0,31.9,2020
45,South Carolina,45-49,317173.0,6.2,2020
45,South Carolina,45-54,645429.0,12.7,2020
45,South Carolina,45-64,1324935.0,26.0,2020
45,South Carolina,50-54,328256.0,6.4,2020
45,South Carolina,50-59,669303.0,13.1,2020
45,South Carolina,55-59,341047.0,6.7,2020
45,South Carolina,55-64,679506.0,13.3,2020
45,South Carolina,60-64,338459.0,6.6,2020
45,South Carolina,60-69,645298.0,12.7,2020
45,South Carolina,65+,900696.0,17.7,2020
45,South Carolina,65-69,306839.0,6.0,2020
45,South Carolina,65-74,551909.0,10.8,2020
45,South Carolina,70-74,245070.0,4.8,2020
45,South Carolina,70-79,407933.0,8.0,2020
45,South Carolina,75-79,162863.0,3.2,2020
45,South Carolina,75-84,262262.0,5.2,2020
45,South Carolina,80+,185924.0,3.7,2020
45,South Carolina,80-84,99399.0,2.0,2020
45,South Carolina,85+,86525.0,1.7,2020
45,South Carolina,All,5091517.0,100.0,2020
46,South Dakota,0-14,179413.0,20.8,2018
46,South Dakota,0-17,213066.0,24.7,2018
46,South Dakota,0-9,120397.0,13.9,2018
46,South Dakota,10-19,116072.0,13.4,2018
46,South Dakota,15+,684876.0,79.2,2018
46,South Dakota,15-24,117793.0,13.6,2018
46,South Dakota,18+,651223.0,75.3,2018
46,South Dakota,18-19,23403.0,2.7,2018
46,South Dakota,18-24,84140.0,9.7,2018
46,South Dakota,18-39,250906.0,29.0,2018
46,South Dakota,18-44,298032.0,34.5,2018
46,South Dakota,20-24,60737.0,7.0,2018
46,South Dakota,20-29,118164.0,13.7,2018
46,South Dakota,25-29,57427.0,6.6,2018
46,South Dakota,25-34,114289.0,13.2,2018
46,South Dakota,30-34,56862.0,6.6,2018
46,South Dakota,30-39,109339.0,12.7,2018
46,South Dakota,35-39,52477.0,6.1,2018
46,South Dakota,35-44,99603.0,11.5,2018
46,South Dakota,40-44,47126.0,5.5,2018
46,South Dakota,40-49,94531.0,10.9,2018
46,South Dakota,40-64,263509.0,30.5,2018
46,South Dakota,45-49,47405.0,5.5,2018
46,South Dakota,45-54,101703.0,11.8,2018
46,South Dakota,45-64,216383.0,25.0,2018
46,South Dakota,50-54,54298.0,6.3,2018
46,South Dakota,50-59,113501.0,13.1,2018
46,South Dakota,55-59,59203.0,6.8,2018
46,South Dakota,55-64,114680.0,13.3,2018
46,South Dakota,60-64,55477.0,6.4,2018
46,South Dakota,60-69,101151.0,11.7,2018
46,South Dakota,65+,136808.0,15.8,2018
46,South Dakota,65-69,45674.0,5.3,2018
46,South Dakota,65-74,76582.0,8.9,2018
46,South Dakota,70-74,30908.0,3.6,2018
46,South Dakota,70-79,53539.0,6.2,2018
46,South Dakota,75-79,22631.0,2.6,2018
46,South Dakota,75-84,39962.0,4.6,2018
46,South Dakota,80+,37595.0,4.3,2018
46,South Dakota,80-84,17331.0,2.0,2018
46,South Dakota,85+,20264.0,2.3,2018
46,South Dakota,All,864289.0,100.0,2018
46,South Dakota,0-14,172418.0,20.7,2014
46,South Dakota,0-17,206010.0,24.7,2014
46,South Dakota,0-9,116994.0,14.0,2014
46,South Dakota,10-19,113421.0,13.6,2014
46,South Dakota,15+,662290.0,79.3,2014
46,South Dakota,15-24,117686.0,14.1,2014
46,South Dakota,18+,628698.0,75.3,2014
46,South Dakota,18-19,24405.0,2.9,2014
46,South Dakota,18-24,84094.0,10.1,2014
46,South Dakota,18-39,240766.0,28.8,2014
46,South Dakota,18-44,288275.0,34.5,2014
46,South Dakota,20-24,59689.0,7.2,2014
46,South Dakota,20-29,115775.0,13.9,2014
46,South Dakota,25-29,56086.0,6.7,2014
46,South Dakota,25-34,109504.0,13.1,2014
46,South Dakota,30-34,53418.0,6.4,2014
46,South Dakota,30-39,100586.0,12.1,2014
46,South Dakota,35-39,47168.0,5.7,2014
46,South Dakota,35-44,94677.0,11.3,2014
46,South Dakota,40-44,47509.0,5.7,2014
46,South Dakota,40-49,99847.0,12.0,2014
46,South Dakota,40-64,265588.0,31.8,2014
46,South Dakota,45-49,52338.0,6.3,2014
46,South Dakota,45-54,111942.0,13.4,2014
46,South Dakota,45-64,218079.0,26.1,2014
46,South Dakota,50-54,59604.0,7.1,2014
46,South Dakota,50-59,116394.0,13.9,2014
46,South Dakota,55-59,56790.0,6.8,2014
46,South Dakota,55-64,106137.0,12.7,2014
46,South Dakota,60-64,49347.0,5.9,2014
46,South Dakota,60-69,85323.0,10.2,2014
46,South Dakota,65+,122344.0,14.7,2014
46,South Dakota,65-69,35976.0,4.3,2014
46,South Dakota,65-74,62692.0,7.5,2014
46,South Dakota,70-74,26716.0,3.2,2014
46,South Dakota,70-79,48251.0,5.8,2014
46,South Dakota,75-79,21535.0,2.6,2014
46,South Dakota,75-84,39912.0,4.8,2014
46,South Dakota,80+,38117.0,4.6,2014
46,South Dakota,80-84,18377.0,2.2,2014
46,South Dakota,85+,19740.0,2.4,2014
46,South Dakota,All,834708.0,100.0,2014
46,South Dakota,0-14,183488.0,20.8,2021
46,South Dakota,0-17,218698.0,24.8,2021
46,South Dakota,0-9,121761.0,13.8,2021
46,South Dakota,10-19,121670.0,13.8,2021
46,South Dakota,15+,698297.0,79.2,2021
46,South Dakota,15-24,118062.0,13.4,2021
46,South Dakota,18+,663087.0,75.2,2021
46,South Dakota,18-19,24733.0,2.8,2021
46,South Dakota,18-24,82852.0,9.4,2021
46,South Dakota,18-39,255529.0,29.0,2021
46,South Dakota,18-44,303361.0,34.4,2021
46,South Dakota,20-24,58119.0,6.6,2021
46,South Dakota,20-29,114395.0,13.0,2021
46,South Dakota,25-29,56276.0,6.4,2021
46,South Dakota,25-34,113476.0,12.9,2021
46,South Dakota,30-34,57200.0,6.5,2021
46,South Dakota,30-39,116401.0,13.2,2021
46,South Dakota,35-39,59201.0,6.7,2021
46,South Dakota,35-44,107033.0,12.1,2021
46,South Dakota,40-44,47832.0,5.4,2021
46,South Dakota,40-49,94371.0,10.7,2021
46,South Dakota,40-64,260774.0,29.6,2021
46,South Dakota,45-49,46539.0,5.3,2021
46,South Dakota,45-54,96062.0,10.9,2021
46,South Dakota,45-64,212942.0,24.1,2021
46,South Dakota,50-54,49523.0,5.6,2021
46,South Dakota,50-59,106953.0,12.1,2021
46,South Dakota,55-59,57430.0,6.5,2021
46,South Dakota,55-64,116880.0,13.3,2021
46,South Dakota,60-64,59450.0,6.7,2021
46,South Dakota,60-69,109960.0,12.5,2021
46,South Dakota,65+,146784.0,16.6,2021
46,South Dakota,65-69,50510.0,5.7,2021
46,South Dakota,65-74,88456.0,10.0,2021
46,South Dakota,70-74,37946.0,4.3,2021
46,South Dakota,70-79,61116.0,6.9,2021
46,South Dakota,75-79,23170.0,2.6,2021
46,South Dakota,75-84,39629.0,4.5,2021
46,South Dakota,80+,35158.0,4.0,2021
46,South Dakota,80-84,16459.0,1.9,2021
46,South Dakota,85+,18699.0,2.1,2021
46,South Dakota,All,881785.0,100.0,2021
46,South Dakota,0-14,170670.0,20.7,2013
46,South Dakota,0-17,204181.0,24.7,2013
46,South Dakota,0-9,115966.0,14.1,2013
46,South Dakota,10-19,112555.0,13.6,2013
46,South Dakota,15+,654528.0,79.3,2013
46,South Dakota,15-24,116640.0,14.1,2013
46,South Dakota,18+,621017.0,75.3,2013
46,South Dakota,18-19,24340.0,2.9,2013
46,South Dakota,18-24,83129.0,10.1,2013
46,South Dakota,18-39,237337.0,28.8,2013
46,South Dakota,18-44,284450.0,34.5,2013
46,South Dakota,20-24,58789.0,7.1,2013
46,South Dakota,20-29,114510.0,13.9,2013
46,South Dakota,25-29,55721.0,6.8,2013
46,South Dakota,25-34,107354.0,13.0,2013
46,South Dakota,30-34,51633.0,6.3,2013
46,South Dakota,30-39,98487.0,11.9,2013
46,South Dakota,35-39,46854.0,5.7,2013
46,South Dakota,35-44,93967.0,11.4,2013
46,South Dakota,40-44,47113.0,5.7,2013
46,South Dakota,40-49,101841.0,12.3,2013
46,South Dakota,40-64,264204.0,32.0,2013
46,South Dakota,45-49,54728.0,6.6,2013
46,South Dakota,45-54,114209.0,13.8,2013
46,South Dakota,45-64,217091.0,26.3,2013
46,South Dakota,50-54,59481.0,7.2,2013
46,South Dakota,50-59,115466.0,14.0,2013
46,South Dakota,55-59,55985.0,6.8,2013
46,South Dakota,55-64,102882.0,12.5,2013
46,South Dakota,60-64,46897.0,5.7,2013
46,South Dakota,60-69,80029.0,9.7,2013
46,South Dakota,65+,119476.0,14.5,2013
46,South Dakota,65-69,33132.0,4.0,2013
46,South Dakota,65-74,59962.0,7.3,2013
46,South Dakota,70-74,26830.0,3.3,2013
46,South Dakota,70-79,48334.0,5.9,2013
46,South Dakota,75-79,21504.0,2.6,2013
46,South Dakota,75-84,39910.0,4.8,2013
46,South Dakota,80+,38010.0,4.6,2013
46,South Dakota,80-84,18406.0,2.2,2013
46,South Dakota,85+,19604.0,2.4,2013
46,South Dakota,All,825198.0,100.0,2013
46,South Dakota,0-14,180318.0,20.7,2019
46,South Dakota,0-17,214108.0,24.6,2019
46,South Dakota,0-9,120936.0,13.9,2019
46,South Dakota,10-19,116939.0,13.4,2019
46,South Dakota,15+,690320.0,79.3,2019
46,South Dakota,15-24,117927.0,13.5,2019
46,South Dakota,18+,656530.0,75.4,2019
46,South Dakota,18-19,23767.0,2.7,2019
46,South Dakota,18-24,84137.0,9.7,2019
46,South Dakota,18-39,253358.0,29.1,2019
46,South Dakota,18-44,300073.0,34.5,2019
46,South Dakota,20-24,60370.0,6.9,2019
46,South Dakota,20-29,117897.0,13.5,2019
46,South Dakota,25-29,57527.0,6.6,2019
46,South Dakota,25-34,114371.0,13.1,2019
46,South Dakota,30-34,56844.0,6.5,2019
46,South Dakota,30-39,111694.0,12.8,2019
46,South Dakota,35-39,54850.0,6.3,2019
46,South Dakota,35-44,101565.0,11.7,2019
46,South Dakota,40-44,46715.0,5.4,2019
46,South Dakota,40-49,93700.0,10.8,2019
46,South Dakota,40-64,261638.0,30.1,2019
46,South Dakota,45-49,46985.0,5.4,2019
46,South Dakota,45-54,99049.0,11.4,2019
46,South Dakota,45-64,214923.0,24.7,2019
46,South Dakota,50-54,52064.0,6.0,2019
46,South Dakota,50-59,111381.0,12.8,2019
46,South Dakota,55-59,59317.0,6.8,2019
46,South Dakota,55-64,115874.0,13.3,2019
46,South Dakota,60-64,56557.0,6.5,2019
46,South Dakota,60-69,103572.0,11.9,2019
46,South Dakota,65+,141534.0,16.3,2019
46,South Dakota,65-69,47015.0,5.4,2019
46,South Dakota,65-74,80657.0,9.3,2019
46,South Dakota,70-74,33642.0,3.9,2019
46,South Dakota,70-79,56941.0,6.5,2019
46,South Dakota,75-79,23299.0,2.7,2019
46,South Dakota,75-84,40794.0,4.7,2019
46,South Dakota,80+,37578.0,4.3,2019
46,South Dakota,80-84,17495.0,2.0,2019
46,South Dakota,85+,20083.0,2.3,2019
46,South Dakota,All,870638.0,100.0,2019
46,South Dakota,0-14,177885.0,20.8,2017
46,South Dakota,0-17,210961.0,24.7,2017
46,South Dakota,0-9,120636.0,14.1,2017
46,South Dakota,10-19,113531.0,13.3,2017
46,South Dakota,15+,677559.0,79.2,2017
46,South Dakota,15-24,116954.0,13.7,2017
46,South Dakota,18+,644483.0,75.3,2017
46,South Dakota,18-19,23206.0,2.7,2017
46,South Dakota,18-24,83878.0,9.8,2017
46,South Dakota,18-39,248176.0,29.0,2017
46,South Dakota,18-44,294651.0,34.4,2017
46,South Dakota,20-24,60672.0,7.1,2017
46,South Dakota,20-29,117379.0,13.7,2017
46,South Dakota,25-29,56707.0,6.6,2017
46,South Dakota,25-34,112691.0,13.2,2017
46,South Dakota,30-34,55984.0,6.5,2017
46,South Dakota,30-39,107591.0,12.6,2017
46,South Dakota,35-39,51607.0,6.0,2017
46,South Dakota,35-44,98082.0,11.5,2017
46,South Dakota,40-44,46475.0,5.4,2017
46,South Dakota,40-49,94494.0,11.0,2017
46,South Dakota,40-64,264189.0,30.9,2017
46,South Dakota,45-49,48019.0,5.6,2017
46,South Dakota,45-54,104537.0,12.2,2017
46,South Dakota,45-64,217714.0,25.5,2017
46,South Dakota,50-54,56518.0,6.6,2017
46,South Dakota,50-59,115417.0,13.5,2017
46,South Dakota,55-59,58899.0,6.9,2017
46,South Dakota,55-64,113177.0,13.2,2017
46,South Dakota,60-64,54278.0,6.3,2017
46,South Dakota,60-69,97568.0,11.4,2017
46,South Dakota,65+,132118.0,15.4,2017
46,South Dakota,65-69,43290.0,5.1,2017
46,South Dakota,65-74,72564.0,8.5,2017
46,South Dakota,70-74,29274.0,3.4,2017
46,South Dakota,70-79,51324.0,6.0,2017
46,South Dakota,75-79,22050.0,2.6,2017
46,South Dakota,75-84,39732.0,4.6,2017
46,South Dakota,80+,37504.0,4.4,2017
46,South Dakota,80-84,17682.0,2.1,2017
46,South Dakota,85+,19822.0,2.3,2017
46,South Dakota,All,855444.0,100.0,2017
46,South Dakota,0-14,176455.0,20.7,2016
46,South Dakota,0-17,209615.0,24.6,2016
46,South Dakota,0-9,120366.0,14.1,2016
46,South Dakota,10-19,113383.0,13.3,2016
46,South Dakota,15+,674603.0,79.3,2016
46,South Dakota,15-24,118016.0,13.9,2016
46,South Dakota,18+,641443.0,75.4,2016
46,South Dakota,18-19,24134.0,2.8,2016
46,South Dakota,18-24,84856.0,10.0,2016
46,South Dakota,18-39,246381.0,28.9,2016
46,South Dakota,18-44,293514.0,34.5,2016
46,South Dakota,20-24,60722.0,7.1,2016
46,South Dakota,20-29,116748.0,13.7,2016
46,South Dakota,25-29,56026.0,6.6,2016
46,South Dakota,25-34,111742.0,13.1,2016
46,South Dakota,30-34,55716.0,6.5,2016
46,South Dakota,30-39,105499.0,12.4,2016
46,South Dakota,35-39,49783.0,5.8,2016
46,South Dakota,35-44,96916.0,11.4,2016
46,South Dakota,40-44,47133.0,5.5,2016
46,South Dakota,40-49,96288.0,11.3,2016
46,South Dakota,40-64,265853.0,31.2,2016
46,South Dakota,45-49,49155.0,5.8,2016
46,South Dakota,45-54,106922.0,12.6,2016
46,South Dakota,45-64,218720.0,25.7,2016
46,South Dakota,50-54,57767.0,6.8,2016
46,South Dakota,50-59,117012.0,13.7,2016
46,South Dakota,55-59,59245.0,7.0,2016
46,South Dakota,55-64,111798.0,13.1,2016
46,South Dakota,60-64,52553.0,6.2,2016
46,South Dakota,60-69,92824.0,10.9,2016
46,South Dakota,65+,129209.0,15.2,2016
46,South Dakota,65-69,40271.0,4.7,2016
46,South Dakota,65-74,68865.0,8.1,2016
46,South Dakota,70-74,28594.0,3.4,2016
46,South Dakota,70-79,50398.0,5.9,2016
46,South Dakota,75-79,21804.0,2.6,2016
46,South Dakota,75-84,40129.0,4.7,2016
46,South Dakota,80+,38540.0,4.5,2016
46,South Dakota,80-84,18325.0,2.2,2016
46,South Dakota,85+,20215.0,2.4,2016
46,South Dakota,All,851058.0,100.0,2016
46,South Dakota,0-14,181515.0,20.6,2020
46,South Dakota,0-17,215747.0,24.5,2020
46,South Dakota,0-9,121416.0,13.8,2020
46,South Dakota,10-19,118466.0,13.5,2020
46,South Dakota,15+,697821.0,79.4,2020
46,South Dakota,15-24,117577.0,13.4,2020
46,South Dakota,18+,663589.0,75.5,2020
46,South Dakota,18-19,24135.0,2.7,2020
46,South Dakota,18-24,83345.0,9.5,2020
46,South Dakota,18-39,255526.0,29.1,2020
46,South Dakota,18-44,302906.0,34.4,2020
46,South Dakota,20-24,59210.0,6.7,2020
46,South Dakota,20-29,117059.0,13.3,2020
46,South Dakota,25-29,57849.0,6.6,2020
46,South Dakota,25-34,115220.0,13.1,2020
46,South Dakota,30-34,57371.0,6.5,2020
46,South Dakota,30-39,114332.0,13.0,2020
46,South Dakota,35-39,56961.0,6.5,2020
46,South Dakota,35-44,104341.0,11.9,2020
46,South Dakota,40-44,47380.0,5.4,2020
46,South Dakota,40-49,94188.0,10.7,2020
46,South Dakota,40-64,261232.0,29.7,2020
46,South Dakota,45-49,46808.0,5.3,2020
46,South Dakota,45-54,97114.0,11.0,2020
46,South Dakota,45-64,213852.0,24.3,2020
46,South Dakota,50-54,50306.0,5.7,2020
46,South Dakota,50-59,108940.0,12.4,2020
46,South Dakota,55-59,58634.0,6.7,2020
46,South Dakota,55-64,116738.0,13.3,2020
46,South Dakota,60-64,58104.0,6.6,2020
46,South Dakota,60-69,108022.0,12.3,2020
46,South Dakota,65+,146831.0,16.7,2020
46,South Dakota,65-69,49918.0,5.7,2020
46,South Dakota,65-74,85511.0,9.7,2020
46,South Dakota,70-74,35593.0,4.0,2020
46,South Dakota,70-79,59168.0,6.7,2020
46,South Dakota,75-79,23575.0,2.7,2020
46,South Dakota,75-84,40911.0,4.7,2020
46,South Dakota,80+,37745.0,4.3,2020
46,South Dakota,80-84,17336.0,2.0,2020
46,South Dakota,85+,20409.0,2.3,2020
46,South Dakota,All,879336.0,100.0,2020
47,Tennessee,0-14,1243825.0,18.7,2018
47,Tennessee,0-17,1501394.0,22.6,2018
47,Tennessee,0-9,816380.0,12.3,2018
47,Tennessee,10-19,852267.0,12.8,2018
47,Tennessee,15+,5407264.0,81.3,2018
47,Tennessee,15-24,876558.0,13.2,2018
47,Tennessee,18+,5149695.0,77.4,2018
47,Tennessee,18-19,167253.0,2.5,2018
47,Tennessee,18-24,618989.0,9.3,2018
47,Tennessee,18-39,1933517.0,29.1,2018
47,Tennessee,18-44,2350176.0,35.3,2018
47,Tennessee,20-24,451736.0,6.8,2018
47,Tennessee,20-29,915638.0,13.8,2018
47,Tennessee,25-29,463902.0,7.0,2018
47,Tennessee,25-34,893011.0,13.4,2018
47,Tennessee,30-34,429109.0,6.5,2018
47,Tennessee,30-39,850626.0,12.8,2018
47,Tennessee,35-39,421517.0,6.3,2018
47,Tennessee,35-44,838176.0,12.6,2018
47,Tennessee,40-44,416659.0,6.3,2018
47,Tennessee,40-49,854167.0,12.8,2018
47,Tennessee,40-64,2170965.0,32.6,2018
47,Tennessee,45-49,437508.0,6.6,2018
47,Tennessee,45-54,890255.0,13.4,2018
47,Tennessee,45-64,1754306.0,26.4,2018
47,Tennessee,50-54,452747.0,6.8,2018
47,Tennessee,50-59,901017.0,13.5,2018
47,Tennessee,55-59,448270.0,6.7,2018
47,Tennessee,55-64,864051.0,13.0,2018
47,Tennessee,60-64,415781.0,6.3,2018
47,Tennessee,60-69,776569.0,11.7,2018
47,Tennessee,65+,1045213.0,15.7,2018
47,Tennessee,65-69,360788.0,5.4,2018
47,Tennessee,65-74,625727.0,9.4,2018
47,Tennessee,70-74,264939.0,4.0,2018
47,Tennessee,70-79,449320.0,6.8,2018
47,Tennessee,75-79,184381.0,2.8,2018
47,Tennessee,75-84,306901.0,4.6,2018
47,Tennessee,80+,235105.0,3.5,2018
47,Tennessee,80-84,122520.0,1.8,2018
47,Tennessee,85+,112585.0,1.7,2018
47,Tennessee,All,6651089.0,100.0,2018
47,Tennessee,0-14,1239379.0,19.2,2014
47,Tennessee,0-17,1492474.0,23.1,2014
47,Tennessee,0-9,815389.0,12.6,2014
47,Tennessee,10-19,848714.0,13.2,2014
47,Tennessee,15+,5211986.0,80.8,2014
47,Tennessee,15-24,875743.0,13.6,2014
47,Tennessee,18+,4958891.0,76.9,2014
47,Tennessee,18-19,171629.0,2.7,2014
47,Tennessee,18-24,622648.0,9.7,2014
47,Tennessee,18-39,1873882.0,29.0,2014
47,Tennessee,18-44,2310006.0,35.8,2014
47,Tennessee,20-24,451019.0,7.0,2014
47,Tennessee,20-29,871324.0,13.5,2014
47,Tennessee,25-29,420305.0,6.5,2014
47,Tennessee,25-34,839987.0,13.0,2014
47,Tennessee,30-34,419682.0,6.5,2014
47,Tennessee,30-39,830929.0,12.9,2014
47,Tennessee,35-39,411247.0,6.4,2014
47,Tennessee,35-44,847371.0,13.1,2014
47,Tennessee,40-44,436124.0,6.8,2014
47,Tennessee,40-49,884279.0,13.7,2014
47,Tennessee,40-64,2166791.0,33.6,2014
47,Tennessee,45-49,448155.0,6.9,2014
47,Tennessee,45-54,909110.0,14.1,2014
47,Tennessee,45-64,1730667.0,26.8,2014
47,Tennessee,50-54,460955.0,7.1,2014
47,Tennessee,50-59,892658.0,13.8,2014
47,Tennessee,55-59,431703.0,6.7,2014
47,Tennessee,55-64,821557.0,12.7,2014
47,Tennessee,60-64,389854.0,6.0,2014
47,Tennessee,60-69,699317.0,10.8,2014
47,Tennessee,65+,918218.0,14.2,2014
47,Tennessee,65-69,309463.0,4.8,2014
47,Tennessee,65-74,535098.0,8.3,2014
47,Tennessee,70-74,225635.0,3.5,2014
47,Tennessee,70-79,389521.0,6.0,2014
47,Tennessee,75-79,163886.0,2.5,2014
47,Tennessee,75-84,279985.0,4.3,2014
47,Tennessee,80+,219234.0,3.4,2014
47,Tennessee,80-84,116099.0,1.8,2014
47,Tennessee,85+,103135.0,1.6,2014
47,Tennessee,All,6451365.0,100.0,2014
47,Tennessee,0-14,1269024.0,18.5,2021
47,Tennessee,0-17,1534243.0,22.4,2021
47,Tennessee,0-9,821493.0,12.0,2021
47,Tennessee,10-19,885821.0,12.9,2021
47,Tennessee,15+,5590473.0,81.5,2021
47,Tennessee,15-24,881993.0,12.9,2021
47,Tennessee,18+,5325254.0,77.6,2021
47,Tennessee,18-19,173071.0,2.5,2021
47,Tennessee,18-24,616774.0,9.0,2021
47,Tennessee,18-39,1998108.0,29.1,2021
47,Tennessee,18-44,2416915.0,35.2,2021
47,Tennessee,20-24,443703.0,6.5,2021
47,Tennessee,20-29,926125.0,13.5,2021
47,Tennessee,25-29,482422.0,7.0,2021
47,Tennessee,25-34,937154.0,13.7,2021
47,Tennessee,30-34,454732.0,6.6,2021
47,Tennessee,30-39,898912.0,13.1,2021
47,Tennessee,35-39,444180.0,6.5,2021
47,Tennessee,35-44,862987.0,12.6,2021
47,Tennessee,40-44,418807.0,6.1,2021
47,Tennessee,40-49,858034.0,12.5,2021
47,Tennessee,40-64,2208956.0,32.2,2021
47,Tennessee,45-49,439227.0,6.4,2021
47,Tennessee,45-54,885621.0,12.9,2021
47,Tennessee,45-64,1790149.0,26.1,2021
47,Tennessee,50-54,446394.0,6.5,2021
47,Tennessee,50-59,904583.0,13.2,2021
47,Tennessee,55-59,458189.0,6.7,2021
47,Tennessee,55-64,904528.0,13.2,2021
47,Tennessee,60-64,446339.0,6.5,2021
47,Tennessee,60-69,824388.0,12.0,2021
47,Tennessee,65+,1118190.0,16.3,2021
47,Tennessee,65-69,378049.0,5.5,2021
47,Tennessee,65-74,683206.0,10.0,2021
47,Tennessee,70-74,305157.0,4.4,2021
47,Tennessee,70-79,503472.0,7.3,2021
47,Tennessee,75-79,198315.0,2.9,2021
47,Tennessee,75-84,324326.0,4.7,2021
47,Tennessee,80+,236669.0,3.5,2021
47,Tennessee,80-84,126011.0,1.8,2021
47,Tennessee,85+,110658.0,1.6,2021
47,Tennessee,All,6859497.0,100.0,2021
47,Tennessee,0-14,1238707.0,19.3,2013
47,Tennessee,0-17,1492753.0,23.3,2013
47,Tennessee,0-9,815203.0,12.7,2013
47,Tennessee,10-19,851705.0,13.3,2013
47,Tennessee,15+,5163680.0,80.7,2013
47,Tennessee,15-24,870962.0,13.6,2013
47,Tennessee,18+,4909634.0,76.7,2013
47,Tennessee,18-19,174155.0,2.7,2013
47,Tennessee,18-24,616916.0,9.6,2013
47,Tennessee,18-39,1864712.0,29.1,2013
47,Tennessee,18-44,2300540.0,35.9,2013
47,Tennessee,20-24,442761.0,6.9,2013
47,Tennessee,20-29,860980.0,13.4,2013
47,Tennessee,25-29,418219.0,6.5,2013
47,Tennessee,25-34,832087.0,13.0,2013
47,Tennessee,30-34,413868.0,6.5,2013
47,Tennessee,30-39,829577.0,13.0,2013
47,Tennessee,35-39,415709.0,6.5,2013
47,Tennessee,35-44,851537.0,13.3,2013
47,Tennessee,40-44,435828.0,6.8,2013
47,Tennessee,40-49,891854.0,13.9,2013
47,Tennessee,40-64,2156986.0,33.7,2013
47,Tennessee,45-49,456026.0,7.1,2013
47,Tennessee,45-54,915529.0,14.3,2013
47,Tennessee,45-64,1721158.0,26.9,2013
47,Tennessee,50-54,459503.0,7.2,2013
47,Tennessee,50-59,882546.0,13.8,2013
47,Tennessee,55-59,423043.0,6.6,2013
47,Tennessee,55-64,805629.0,12.6,2013
47,Tennessee,60-64,382586.0,6.0,2013
47,Tennessee,60-69,677165.0,10.6,2013
47,Tennessee,65+,887936.0,13.9,2013
47,Tennessee,65-69,294579.0,4.6,2013
47,Tennessee,65-74,512510.0,8.0,2013
47,Tennessee,70-74,217931.0,3.4,2013
47,Tennessee,70-79,378832.0,5.9,2013
47,Tennessee,75-79,160901.0,2.5,2013
47,Tennessee,75-84,273853.0,4.3,2013
47,Tennessee,80+,214525.0,3.4,2013
47,Tennessee,80-84,112952.0,1.8,2013
47,Tennessee,85+,101573.0,1.6,2013
47,Tennessee,All,6402387.0,100.0,2013
47,Tennessee,0-14,1247251.0,18.6,2019
47,Tennessee,0-17,1504920.0,22.4,2019
47,Tennessee,0-9,816180.0,12.2,2019
47,Tennessee,10-19,857532.0,12.8,2019
47,Tennessee,15+,5462105.0,81.4,2019
47,Tennessee,15-24,874712.0,13.0,2019
47,Tennessee,18+,5204436.0,77.6,2019
47,Tennessee,18-19,168792.0,2.5,2019
47,Tennessee,18-24,617043.0,9.2,2019
47,Tennessee,18-39,1953892.0,29.1,2019
47,Tennessee,18-44,2367029.0,35.3,2019
47,Tennessee,20-24,448251.0,6.7,2019
47,Tennessee,20-29,925044.0,13.8,2019
47,Tennessee,25-29,476793.0,7.1,2019
47,Tennessee,25-34,911745.0,13.6,2019
47,Tennessee,30-34,434952.0,6.5,2019
47,Tennessee,30-39,860056.0,12.8,2019
47,Tennessee,35-39,425104.0,6.3,2019
47,Tennessee,35-44,838241.0,12.5,2019
47,Tennessee,40-44,413137.0,6.2,2019
47,Tennessee,40-49,852485.0,12.7,2019
47,Tennessee,40-64,2175420.0,32.4,2019
47,Tennessee,45-49,439348.0,6.5,2019
47,Tennessee,45-54,886806.0,13.2,2019
47,Tennessee,45-64,1762283.0,26.3,2019
47,Tennessee,50-54,447458.0,6.7,2019
47,Tennessee,50-59,898669.0,13.4,2019
47,Tennessee,55-59,451211.0,6.7,2019
47,Tennessee,55-64,875477.0,13.0,2019
47,Tennessee,60-64,424266.0,6.3,2019
47,Tennessee,60-69,788984.0,11.8,2019
47,Tennessee,65+,1075124.0,16.0,2019
47,Tennessee,65-69,364718.0,5.4,2019
47,Tennessee,65-74,643414.0,9.6,2019
47,Tennessee,70-74,278696.0,4.2,2019
47,Tennessee,70-79,471291.0,7.0,2019
