state_fips,state_name,age,population,population_pct
16,Idaho,10-19,286632.0,14.8
16,Idaho,15+,1554334.0,80.4
16,Idaho,15-24,276149.0,14.3
16,Idaho,18+,1468079.0,75.9
16,Idaho,18-19,61451.0,3.2
16,Idaho,18-24,189894.0,9.8
16,Idaho,18-39,568594.0,29.4
16,Idaho,18-44,694701.0,35.9
16,Idaho,20-24,128443.0,6.6
16,Idaho,20-29,252801.0,13.1
16,Idaho,25-29,124358.0,6.4
16,Idaho,25-34,251814.0,13.0
16,Idaho,30-34,127456.0,6.6
16,Idaho,30-39,254342.0,13.1
16,Idaho,35-39,126886.0,6.6
16,Idaho,35-44,252993.0,13.1
16,Idaho,40-44,126107.0,6.5
16,Idaho,40-49,237155.0,12.3
16,Idaho,40-64,570849.0,29.5
16,Idaho,45-49,111048.0,5.7
16,Idaho,45-54,218915.0,11.3
16,Idaho,45-64,444742.0,23.0
16,Idaho,50-54,107867.0,5.6
16,Idaho,50-59,215659.0,11.1
16,Idaho,55-59,107792.0,5.6
16,Idaho,55-64,225827.0,11.7
16,Idaho,60-64,118035.0,6.1
16,Idaho,60-69,225673.0,11.7
16,Idaho,65+,328636.0,17.0
16,Idaho,65-69,107638.0,5.6
16,Idaho,65-74,200526.0,10.4
16,Idaho,70-74,92888.0,4.8
16,Idaho,70-79,152171.0,7.9
16,Idaho,75-79,59283.0,3.1
16,Idaho,75-84,96984.0,5.0
16,Idaho,80+,68827.0,3.6
16,Idaho,80-84,37701.0,1.9
16,Idaho,85+,31126.0,1.6
16,Idaho,All,1934262.0,100.0
17,Illinois,0-14,2262254.0,17.8
17,Illinois,0-17,2773339.0,21.8
17,Illinois,0-9,1455858.0,11.5
17,Illinois,10-19,1646352.0,13.0
17,Illinois,15+,10432544.0,82.2
17,Illinois,15-24,1665540.0,13.1
17,Illinois,18+,9921459.0,78.2
17,Illinois,18-19,328871.0,2.6
17,Illinois,18-24,1154455.0,9.1
17,Illinois,18-39,3740785.0,29.5
17,Illinois,18-44,4568714.0,36.0
17,Illinois,20-24,825584.0,6.5
17,Illinois,20-29,1676795.0,13.2
17,Illinois,25-29,851211.0,6.7
17,Illinois,25-34,1726336.0,13.6
17,Illinois,30-34,875125.0,6.9
17,Illinois,30-39,1735119.0,13.7
17,Illinois,35-39,859994.0,6.8
17,Illinois,35-44,1687923.0,13.3
17,Illinois,40-44,827929.0,6.5
17,Illinois,40-49,1604245.0,12.6
17,Illinois,40-64,4024460.0,31.7
17,Illinois,45-49,776316.0,6.1
17,Illinois,45-54,1575366.0,12.4
17,Illinois,45-64,3196531.0,25.2
17,Illinois,50-54,799050.0,6.3
17,Illinois,50-59,1606323.0,12.7
17,Illinois,55-59,807273.0,6.4
17,Illinois,55-64,1621165.0,12.8
17,Illinois,60-64,813892.0,6.4
17,Illinois,60-69,1520658.0,12.0
17,Illinois,65+,2156214.0,17.0
17,Illinois,65-69,706766.0,5.6
17,Illinois,65-74,1273219.0,10.0
17,Illinois,70-74,566453.0,4.5
17,Illinois,70-79,944431.0,7.4
17,Illinois,75-79,377978.0,3.0
17,Illinois,75-84,624933.0,4.9
17,Illinois,80+,505017.0,4.0
17,Illinois,80-84,246955.0,1.9
17,Illinois,85+,258062.0,2.0
17,Illinois,All,12694798.0,100.0
18,Indiana,0-14,1308741.0,19.1
18,Indiana,0-17,1594421.0,23.3
18,Indiana,0-9,848172.0,12.4
18,Indiana,10-19,935358.0,13.7
18,Indiana,15+,5542332.0,80.9
18,Indiana,15-24,946328.0,13.8
18,Indiana,18+,5256652.0,76.7
18,Indiana,18-19,189109.0,2.8
18,Indiana,18-24,660648.0,9.6
18,Indiana,18-39,2002274.0,29.2
