Notes,Year,Year Code,Leading Cancer Sites,Leading Cancer Sites Code,States,States Code,Age Groups,Age Groups Code,Count,Population,Crude Rate
,2007,2007,Colon and Rectum,21041-21052,Tennessee,47,30-34 years,30-34,29,391488,7.4
,2007,2007,Colon and Rectum,21041-21052,Tennessee,47,35-39 years,35-39,42,433818,9.7
,2007,2007,Colon and Rectum,21041-21052,Tennessee,47,40-44 years,40-44,88,448230,19.6
,2007,2007,Colon and Rectum,21041-21052,Tennessee,47,45-49 years,45-49,161,461409,34.9
,2007,2007,Colon and Rectum,21041-21052,Tennessee,47,50-54 years,50-54,284,437733,64.9
,2007,2007,Colon and Rectum,21041-21052,Tennessee,47,55-59 years,55-59,373,395723,94.3
,2007,2007,Colon and Rectum,21041-21052,Tennessee,47,60-64 years ,60-64,372,324019,114.8
,2007,2007,Colon and Rectum,21041-21052,Tennessee,47,65-69 years,65-69,442,248826,177.6
,2007,2007,Colon and Rectum,21041-21052,Tennessee,47,70-74 years,70-74,400,191581,208.8
,2007,2007,Colon and Rectum,21041-21052,Tennessee,47,75-79 years,75-79,403,150965,266.9
,2007,2007,Colon and Rectum,21041-21052,Tennessee,47,80-84 years,80-84,323,109192,295.8
,2007,2007,Colon and Rectum,21041-21052,Tennessee,47,85+ years,85+,254,92178,275.6
,2007,2007,Colon and Rectum,21041-21052,Texas,48,20-24 years,20-24,18,1766141,1
,2007,2007,Colon and Rectum,21041-21052,Texas,48,25-29 years,25-29,48,1758363,2.7
,2007,2007,Colon and Rectum,21041-21052,Texas,48,30-34 years,30-34,67,1667606,4
,2007,2007,Colon and Rectum,21041-21052,Texas,48,35-39 years,35-39,148,1718605,8.6
,2007,2007,Colon and Rectum,21041-21052,Texas,48,40-44 years,40-44,301,1691301,17.8
,2007,2007,Colon and Rectum,21041-21052,Texas,48,45-49 years,45-49,517,1716965,30.1
,2007,2007,Colon and Rectum,21041-21052,Texas,48,50-54 years,50-54,825,1547906,53.3
,2007,2007,Colon and Rectum,21041-21052,Texas,48,55-59 years,55-59,1034,1295273,79.8
,2007,2007,Colon and Rectum,21041-21052,Texas,48,60-64 years ,60-64,1124,1004857,111.9
,2007,2007,Colon and Rectum,21041-21052,Texas,48,65-69 years,65-69,1255,736496,170.4
,2007,2007,Colon and Rectum,21041-21052,Texas,48,70-74 years,70-74,1176,577962,203.5
,2007,2007,Colon and Rectum,21041-21052,Texas,48,75-79 years,75-79,1111,462602,240.2
,2007,2007,Colon and Rectum,21041-21052,Texas,48,80-84 years,80-84,938,334631,280.3
,2007,2007,Colon and Rectum,21041-21052,Texas,48,85+ years,85+,863,276406,312.2
,2007,2007,Colon and Rectum,21041-21052,Utah,49,40-44 years,40-44,22,148938,14.8
,2007,2007,Colon and Rectum,21041-21052,Utah,49,45-49 years,45-49,31,154099,20.1
,2007,2007,Colon and Rectum,21041-21052,Utah,49,50-54 years,50-54,79,143447,55.1
,2007,2007,Colon and Rectum,21041-21052,Utah,49,55-59 years,55-59,81,119293,67.9
,2007,2007,Colon and Rectum,21041-21052,Utah,49,60-64 years ,60-64,79,91933,85.9
,2007,2007,Colon and Rectum,21041-21052,Utah,49,65-69 years,65-69,101,68312,147.9
,2007,2007,Colon and Rectum,21041-21052,Utah,49,70-74 years,70-74,89,53948,165
,2007,2007,Colon and Rectum,21041-21052,Utah,49,75-79 years,75-79,84,44177,190.1
,2007,2007,Colon and Rectum,21041-21052,Utah,49,80-84 years,80-84,74,32682,226.4
,2007,2007,Colon and Rectum,21041-21052,Utah,49,85+ years,85+,62,27771,223.3
,2007,2007,Colon and Rectum,21041-21052,Vermont,50,45-49 years,45-49,24,52286,45.9
,2007,2007,Colon and Rectum,21041-21052,Vermont,50,50-54 years,50-54,21,51385,40.9
,2007,2007,Colon and Rectum,21041-21052,Vermont,50,55-59 years,55-59,38,46134,82.4
,2007,2007,Colon and Rectum,21041-21052,Vermont,50,60-64 years ,60-64,26,35627,73
,2007,2007,Colon and Rectum,21041-21052,Vermont,50,65-69 years,65-69,34,24918,136.4
,2007,2007,Colon and Rectum,21041-21052,Vermont,50,70-74 years,70-74,25,18966,131.8
,2007,2007,Colon and Rectum,21041-21052,Vermont,50,75-79 years,75-79,42,16247,258.5
,2007,2007,Colon and Rectum,21041-21052,Vermont,50,80-84 years,80-84,41,12814,320
,2007,2007,Colon and Rectum,21041-21052,Vermont,50,85+ years,85+,34,11741,289.6
,2007,2007,Colon and Rectum,21041-21052,Virginia,51,25-29 years,25-29,17,528599,3.2
,2007,2007,Colon and Rectum,21041-21052,Virginia,51,30-34 years,30-34,20,503981,4
,2007,2007,Colon and Rectum,21041-21052,Virginia,51,35-39 years,35-39,52,560263,9.3
,2007,2007,Colon and Rectum,21041-21052,Virginia,51,40-44 years,40-44,104,594062,17.5
,2007,2007,Colon and Rectum,21041-21052,Virginia,51,45-49 years,45-49,185,610311,30.3
,2007,2007,Colon and Rectum,21041-21052,Virginia,51,50-54 years,50-54,316,557935,56.6
,2007,2007,Colon and Rectum,21041-21052,Virginia,51,55-59 years,55-59,366,486063,75.3
,2007,2007,Colon and Rectum,21041-21052,Virginia,51,60-64 years ,60-64,358,387923,92.3
,2007,2007,Colon and Rectum,21041-21052,Virginia,51,65-69 years,65-69,417,278120,149.9
,2007,2007,Colon and Rectum,21041-21052,Virginia,51,70-74 years,70-74,429,212092,202.3
,2007,2007,Colon and Rectum,21041-21052,Virginia,51,75-79 years,75-79,445,172382,258.1
,2007,2007,Colon and Rectum,21041-21052,Virginia,51,80-84 years,80-84,374,128016,292.2
,2007,2007,Colon and Rectum,21041-21052,Virginia,51,85+ years,85+,317,109781,288.8
,2007,2007,Colon and Rectum,21041-21052,Washington,53,30-34 years,30-34,16,417319,3.8
,2007,2007,Colon and Rectum,21041-21052,Washington,53,35-39 years,35-39,41,464048,8.8
,2007,2007,Colon and Rectum,21041-21052,Washington,53,40-44 years,40-44,56,467046,12
,2007,2007,Colon and Rectum,21041-21052,Washington,53,45-49 years,45-49,126,498451,25.3
,2007,2007,Colon and Rectum,21041-21052,Washington,53,50-54 years,50-54,247,480601,51.4
,2007,2007,Colon and Rectum,21041-21052,Washington,53,55-59 years,55-59,258,420391,61.4
,2007,2007,Colon and Rectum,21041-21052,Washington,53,60-64 years ,60-64,289,327207,88.3
,2007,2007,Colon and Rectum,21041-21052,Washington,53,65-69 years,65-69,296,225840,131.1
,2007,2007,Colon and Rectum,21041-21052,Washington,53,70-74 years,70-74,314,168285,186.6
,2007,2007,Colon and Rectum,21041-21052,Washington,53,75-79 years,75-79,339,139974,242.2
,2007,2007,Colon and Rectum,21041-21052,Washington,53,80-84 years,80-84,359,111930,320.7
,2007,2007,Colon and Rectum,21041-21052,Washington,53,85+ years,85+,319,106904,298.4
,2007,2007,Colon and Rectum,21041-21052,West Virginia,54,40-44 years,40-44,28,125494,22.3
,2007,2007,Colon and Rectum,21041-21052,West Virginia,54,45-49 years,45-49,48,138331,34.7
,2007,2007,Colon and Rectum,21041-21052,West Virginia,54,50-54 years,50-54,88,142362,61.8
,2007,2007,Colon and Rectum,21041-21052,West Virginia,54,55-59 years,55-59,115,135790,84.7
,2007,2007,Colon and Rectum,21041-21052,West Virginia,54,60-64 years ,60-64,136,107292,126.8
,2007,2007,Colon and Rectum,21041-21052,West Virginia,54,65-69 years,65-69,171,85109,200.9
,2007,2007,Colon and Rectum,21041-21052,West Virginia,54,70-74 years,70-74,171,68389,250
,2007,2007,Colon and Rectum,21041-21052,West Virginia,54,75-79 years,75-79,168,57299,293.2
,2007,2007,Colon and Rectum,21041-21052,West Virginia,54,80-84 years,80-84,167,42779,390.4
,2007,2007,Colon and Rectum,21041-21052,West Virginia,54,85+ years,85+,107,33899,315.6
,2007,2007,Colon and Rectum,21041-21052,Wisconsin,55,30-34 years,30-34,19,335350,5.7
,2007,2007,Colon and Rectum,21041-21052,Wisconsin,55,35-39 years,35-39,35,370002,9.5
,2007,2007,Colon and Rectum,21041-21052,Wisconsin,55,40-44 years,40-44,80,413367,19.4
,2007,2007,Colon and Rectum,21041-21052,Wisconsin,55,45-49 years,45-49,122,448284,27.2
,2007,2007,Colon and Rectum,21041-21052,Wisconsin,55,50-54 years,50-54,203,414618,49
,2007,2007,Colon and Rectum,21041-21052,Wisconsin,55,55-59 years,55-59,220,356728,61.7
,2007,2007,Colon and Rectum,21041-21052,Wisconsin,55,60-64 years ,60-64,246,271115,90.7
,2007,2007,Colon and Rectum,21041-21052,Wisconsin,55,65-69 years,65-69,318,203054,156.6
,2007,2007,Colon and Rectum,21041-21052,Wisconsin,55,70-74 years,70-74,347,164340,211.1
,2007,2007,Colon and Rectum,21041-21052,Wisconsin,55,75-79 years,75-79,387,146580,264
,2007,2007,Colon and Rectum,21041-21052,Wisconsin,55,80-84 years,80-84,374,115786,323
,2007,2007,Colon and Rectum,21041-21052,Wisconsin,55,85+ years,85+,389,111108,350.1
,2007,2007,Colon and Rectum,21041-21052,Wyoming,56,50-54 years,50-54,21,43339,48.5
,2007,2007,Colon and Rectum,21041-21052,Wyoming,56,55-59 years,55-59,21,36968,56.8
,2007,2007,Colon and Rectum,21041-21052,Wyoming,56,60-64 years ,60-64,27,27692,97.5
,2007,2007,Colon and Rectum,21041-21052,Wyoming,56,65-69 years,65-69,31,20119,154.1
,2007,2007,Colon and Rectum,21041-21052,Wyoming,56,70-74 years,70-74,29,15248,190.2
,2007,2007,Colon and Rectum,21041-21052,Wyoming,56,75-79 years,75-79,31,12499,248
,2007,2007,Colon and Rectum,21041-21052,Wyoming,56,80-84 years,80-84,27,9013,299.6
,2007,2007,Colon and Rectum,21041-21052,Wyoming,56,85+ years,85+,17,7885,215.6
,2008,2008,Colon and Rectum,21041-21052,Alabama,1,30-34 years,30-34,22,287272,7.7
,2008,2008,Colon and Rectum,21041-21052,Alabama,1,35-39 years,35-39,27,313869,8.6
,2008,2008,Colon and Rectum,21041-21052,Alabama,1,40-44 years,40-44,68,318765,21.3
,2008,2008,Colon and Rectum,21041-21052,Alabama,1,45-49 years,45-49,153,348148,43.9
,2008,2008,Colon and Rectum,21041-21052,Alabama,1,50-54 years,50-54,237,340006,69.7
,2008,2008,Colon and Rectum,21041-21052,Alabama,1,55-59 years,55-59,280,301833,92.8
,2008,2008,Colon and Rectum,21041-21052,Alabama,1,60-64 years ,60-64,333,254507,130.8
,2008,2008,Colon and Rectum,21041-21052,Alabama,1,65-69 years,65-69,349,198122,176.2
,2008,2008,Colon and Rectum,21041-21052,Alabama,1,70-74 years,70-74,320,156112,205
,2008,2008,Colon and Rectum,21041-21052,Alabama,1,75-79 years,75-79,299,121862,245.4
,2008,2008,Colon and Rectum,21041-21052,Alabama,1,80-84 years,80-84,261,88254,295.7
,2008,2008,Colon and Rectum,21041-21052,Alabama,1,85+ years,85+,277,72594,381.6
,2008,2008,Colon and Rectum,21041-21052,Alaska,2,50-54 years,50-54,29,55447,52.3
,2008,2008,Colon and Rectum,21041-21052,Alaska,2,55-59 years,55-59,26,46586,55.8
,2008,2008,Colon and Rectum,21041-21052,Alaska,2,60-64 years ,60-64,36,31381,114.7
,2008,2008,Colon and Rectum,21041-21052,Alaska,2,65-69 years,65-69,23,19549,117.7
,2008,2008,Colon and Rectum,21041-21052,Alaska,2,70-74 years,70-74,27,12249,220.4
,2008,2008,Colon and Rectum,21041-21052,Alaska,2,75-79 years,75-79,31,8726,355.3
,2008,2008,Colon and Rectum,21041-21052,Alaska,2,80-84 years,80-84,19,5513,344.6
,2008,2008,Colon and Rectum,21041-21052,Arizona,4,25-29 years,25-29,16,452605,3.5
,2008,2008,Colon and Rectum,21041-21052,Arizona,4,30-34 years,30-34,23,406053,5.7
,2008,2008,Colon and Rectum,21041-21052,Arizona,4,35-39 years,35-39,28,422417,6.6
,2008,2008,Colon and Rectum,21041-21052,Arizona,4,40-44 years,40-44,72,409294,17.6
,2008,2008,Colon and Rectum,21041-21052,Arizona,4,45-49 years,45-49,125,424958,29.4
,2008,2008,Colon and Rectum,21041-21052,Arizona,4,50-54 years,50-54,192,400520,47.9
,2008,2008,Colon and Rectum,21041-21052,Arizona,4,55-59 years,55-59,243,361835,67.2
,2008,2008,Colon and Rectum,21041-21052,Arizona,4,60-64 years ,60-64,249,320414,77.7
,2008,2008,Colon and Rectum,21041-21052,Arizona,4,65-69 years,65-69,280,259777,107.8
,2008,2008,Colon and Rectum,21041-21052,Arizona,4,70-74 years,70-74,362,202209,179
,2008,2008,Colon and Rectum,21041-21052,Arizona,4,75-79 years,75-79,368,159753,230.4
,2008,2008,Colon and Rectum,21041-21052,Arizona,4,80-84 years,80-84,299,115594,258.7
,2008,2008,Colon and Rectum,21041-21052,Arizona,4,85+ years,85+,295,94831,311.1
,2008,2008,Colon and Rectum,21041-21052,Arkansas,5,35-39 years,35-39,19,185513,10.2
,2008,2008,Colon and Rectum,21041-21052,Arkansas,5,40-44 years,40-44,41,188901,21.7
,2008,2008,Colon and Rectum,21041-21052,Arkansas,5,45-49 years,45-49,75,204422,36.7
,2008,2008,Colon and Rectum,21041-21052,Arkansas,5,50-54 years,50-54,118,197340,59.8
,2008,2008,Colon and Rectum,21041-21052,Arkansas,5,55-59 years,55-59,167,178827,93.4
,2008,2008,Colon and Rectum,21041-21052,Arkansas,5,60-64 years ,60-64,174,156485,111.2
,2008,2008,Colon and Rectum,21041-21052,Arkansas,5,65-69 years,65-69,192,126402,151.9
,2008,2008,Colon and Rectum,21041-21052,Arkansas,5,70-74 years,70-74,176,98250,179.1
,2008,2008,Colon and Rectum,21041-21052,Arkansas,5,75-79 years,75-79,183,76674,238.7
,2008,2008,Colon and Rectum,21041-21052,Arkansas,5,80-84 years,80-84,173,56188,307.9
,2008,2008,Colon and Rectum,21041-21052,Arkansas,5,85+ years,85+,173,50052,345.6
,2008,2008,Colon and Rectum,21041-21052,California,6,20-24 years,20-24,18,2685532,0.7
,2008,2008,Colon and Rectum,21041-21052,California,6,25-29 years,25-29,60,2729493,2.2
,2008,2008,Colon and Rectum,21041-21052,California,6,30-34 years,30-34,95,2497578,3.8
,2008,2008,Colon and Rectum,21041-21052,California,6,35-39 years,35-39,201,2650671,7.6
,2008,2008,Colon and Rectum,21041-21052,California,6,40-44 years,40-44,409,2628234,15.6
,2008,2008,Colon and Rectum,21041-21052,California,6,45-49 years,45-49,722,2683057,26.9
,2008,2008,Colon and Rectum,21041-21052,California,6,50-54 years,50-54,1359,2475459,54.9
,2008,2008,Colon and Rectum,21041-21052,California,6,55-59 years,55-59,1499,2094639,71.6
,2008,2008,Colon and Rectum,21041-21052,California,6,60-64 years ,60-64,1611,1654246,97.4
,2008,2008,Colon and Rectum,21041-21052,California,6,65-69 years,65-69,1837,1204606,152.5
,2008,2008,Colon and Rectum,21041-21052,California,6,70-74 years,70-74,1903,928138,205
,2008,2008,Colon and Rectum,21041-21052,California,6,75-79 years,75-79,1962,761030,257.8
,2008,2008,Colon and Rectum,21041-21052,California,6,80-84 years,80-84,1795,602079,298.1
,2008,2008,Colon and Rectum,21041-21052,California,6,85+ years,85+,1916,560907,341.6
,2008,2008,Colon and Rectum,21041-21052,Colorado,8,35-39 years,35-39,36,359009,10
,2008,2008,Colon and Rectum,21041-21052,Colorado,8,40-44 years,40-44,39,344601,11.3
,2008,2008,Colon and Rectum,21041-21052,Colorado,8,45-49 years,45-49,68,376847,18
,2008,2008,Colon and Rectum,21041-21052,Colorado,8,50-54 years,50-54,161,360056,44.7
,2008,2008,Colon and Rectum,21041-21052,Colorado,8,55-59 years,55-59,183,311073,58.8
,2008,2008,Colon and Rectum,21041-21052,Colorado,8,60-64 years ,60-64,204,238572,85.5
,2008,2008,Colon and Rectum,21041-21052,Colorado,8,65-69 years,65-69,202,164500,122.8
,2008,2008,Colon and Rectum,21041-21052,Colorado,8,70-74 years,70-74,217,118969,182.4
,2008,2008,Colon and Rectum,21041-21052,Colorado,8,75-79 years,75-79,213,94493,225.4
,2008,2008,Colon and Rectum,21041-21052,Colorado,8,80-84 years,80-84,199,71275,279.2
,2008,2008,Colon and Rectum,21041-21052,Colorado,8,85+ years,85+,205,64898,315.9
,2008,2008,Colon and Rectum,21041-21052,Connecticut,9,35-39 years,35-39,17,239823,7.1
,2008,2008,Colon and Rectum,21041-21052,Connecticut,9,40-44 years,40-44,37,274541,13.5
,2008,2008,Colon and Rectum,21041-21052,Connecticut,9,45-49 years,45-49,78,292469,26.7
,2008,2008,Colon and Rectum,21041-21052,Connecticut,9,50-54 years,50-54,134,273577,49
,2008,2008,Colon and Rectum,21041-21052,Connecticut,9,55-59 years,55-59,133,227680,58.4
,2008,2008,Colon and Rectum,21041-21052,Connecticut,9,60-64 years ,60-64,152,188810,80.5
,2008,2008,Colon and Rectum,21041-21052,Connecticut,9,65-69 years,65-69,202,137635,146.8
,2008,2008,Colon and Rectum,21041-21052,Connecticut,9,70-74 years,70-74,231,102945,224.4
,2008,2008,Colon and Rectum,21041-21052,Connecticut,9,75-79 years,75-79,232,92130,251.8
,2008,2008,Colon and Rectum,21041-21052,Connecticut,9,80-84 years,80-84,289,78571,367.8
,2008,2008,Colon and Rectum,21041-21052,Connecticut,9,85+ years,85+,306,81313,376.3
,2008,2008,Colon and Rectum,21041-21052,Delaware,10,45-49 years,45-49,25,67105,37.3
,2008,2008,Colon and Rectum,21041-21052,Delaware,10,50-54 years,50-54,39,63216,61.7
,2008,2008,Colon and Rectum,21041-21052,Delaware,10,55-59 years,55-59,32,55460,57.7
,2008,2008,Colon and Rectum,21041-21052,Delaware,10,60-64 years ,60-64,45,49317,91.2
,2008,2008,Colon and Rectum,21041-21052,Delaware,10,65-69 years,65-69,69,38796,177.9
,2008,2008,Colon and Rectum,21041-21052,Delaware,10,70-74 years,70-74,57,29378,194
,2008,2008,Colon and Rectum,21041-21052,Delaware,10,75-79 years,75-79,64,23800,268.9
,2008,2008,Colon and Rectum,21041-21052,Delaware,10,80-84 years,80-84,61,17146,355.8
,2008,2008,Colon and Rectum,21041-21052,Delaware,10,85+ years,85+,34,14596,232.9
,2008,2008,Colon and Rectum,21041-21052,District of Columbia,11,50-54 years,50-54,18,36618,49.2
,2008,2008,Colon and Rectum,21041-21052,District of Columbia,11,55-59 years,55-59,31,33949,91.3
,2008,2008,Colon and Rectum,21041-21052,District of Columbia,11,60-64 years ,60-64,30,27675,108.4
,2008,2008,Colon and Rectum,21041-21052,District of Columbia,11,65-69 years,65-69,20,20174,99.1
,2008,2008,Colon and Rectum,21041-21052,District of Columbia,11,70-74 years,70-74,17,14970,113.6
,2008,2008,Colon and Rectum,21041-21052,District of Columbia,11,75-79 years,75-79,34,11954,284.4
,2008,2008,Colon and Rectum,21041-21052,District of Columbia,11,80-84 years,80-84,31,9932,312.1
,2008,2008,Colon and Rectum,21041-21052,District of Columbia,11,85+ years,85+,30,9755,307.5
,2008,2008,Colon and Rectum,21041-21052,Florida,12,25-29 years,25-29,32,1170676,2.7
,2008,2008,Colon and Rectum,21041-21052,Florida,12,30-34 years,30-34,50,1079825,4.6
,2008,2008,Colon and Rectum,21041-21052,Florida,12,35-39 years,35-39,116,1216183,9.5
,2008,2008,Colon and Rectum,21041-21052,Florida,12,40-44 years,40-44,237,1297425,18.3
,2008,2008,Colon and Rectum,21041-21052,Florida,12,45-49 years,45-49,461,1388103,33.2
,2008,2008,Colon and Rectum,21041-21052,Florida,12,50-54 years,50-54,779,1286729,60.5
,2008,2008,Colon and Rectum,21041-21052,Florida,12,55-59 years,55-59,929,1159372,80.1
,2008,2008,Colon and Rectum,21041-21052,Florida,12,60-64 years ,60-64,1135,1058462,107.2
,2008,2008,Colon and Rectum,21041-21052,Florida,12,65-69 years,65-69,1396,898069,155.4
,2008,2008,Colon and Rectum,21041-21052,Florida,12,70-74 years,70-74,1379,734873,187.7
,2008,2008,Colon and Rectum,21041-21052,Florida,12,75-79 years,75-79,1482,621616,238.4
,2008,2008,Colon and Rectum,21041-21052,Florida,12,80-84 years,80-84,1354,475065,285
,2008,2008,Colon and Rectum,21041-21052,Florida,12,85+ years,85+,1356,405381,334.5
,2008,2008,Colon and Rectum,21041-21052,Georgia,13,25-29 years,25-29,16,681298,2.3
,2008,2008,Colon and Rectum,21041-21052,Georgia,13,30-34 years,30-34,28,649244,4.3
,2008,2008,Colon and Rectum,21041-21052,Georgia,13,35-39 years,35-39,87,719274,12.1
,2008,2008,Colon and Rectum,21041-21052,Georgia,13,40-44 years,40-44,126,708783,17.8
,2008,2008,Colon and Rectum,21041-21052,Georgia,13,45-49 years,45-49,225,707031,31.8
,2008,2008,Colon and Rectum,21041-21052,Georgia,13,50-54 years,50-54,439,641590,68.4
,2008,2008,Colon and Rectum,21041-21052,Georgia,13,55-59 years,55-59,461,549947,83.8
,2008,2008,Colon and Rectum,21041-21052,Georgia,13,60-64 years ,60-64,514,447320,114.9
,2008,2008,Colon and Rectum,21041-21052,Georgia,13,65-69 years,65-69,526,326491,161.1
,2008,2008,Colon and Rectum,21041-21052,Georgia,13,70-74 years,70-74,414,235231,176
,2008,2008,Colon and Rectum,21041-21052,Georgia,13,75-79 years,75-79,389,176787,220
,2008,2008,Colon and Rectum,21041-21052,Georgia,13,80-84 years,80-84,339,125789,269.5
,2008,2008,Colon and Rectum,21041-21052,Georgia,13,85+ years,85+,295,108040,273
,2008,2008,Colon and Rectum,21041-21052,Hawaii,15,45-49 years,45-49,35,96427,36.3
,2008,2008,Colon and Rectum,21041-21052,Hawaii,15,50-54 years,50-54,78,97395,80.1
,2008,2008,Colon and Rectum,21041-21052,Hawaii,15,55-59 years,55-59,83,90399,91.8
,2008,2008,Colon and Rectum,21041-21052,Hawaii,15,60-64 years ,60-64,103,75104,137.1
,2008,2008,Colon and Rectum,21041-21052,Hawaii,15,65-69 years,65-69,74,52540,140.8
,2008,2008,Colon and Rectum,21041-21052,Hawaii,15,70-74 years,70-74,92,39838,230.9
,2008,2008,Colon and Rectum,21041-21052,Hawaii,15,75-79 years,75-79,83,35513,233.7
,2008,2008,Colon and Rectum,21041-21052,Hawaii,15,80-84 years,80-84,90,29678,303.3
,2008,2008,Colon and Rectum,21041-21052,Hawaii,15,85+ years,85+,76,26892,282.6
,2008,2008,Colon and Rectum,21041-21052,Idaho,16,45-49 years,45-49,16,105115,15.2
,2008,2008,Colon and Rectum,21041-21052,Idaho,16,50-54 years,50-54,51,103339,49.4
,2008,2008,Colon and Rectum,21041-21052,Idaho,16,55-59 years,55-59,63,92268,68.3
,2008,2008,Colon and Rectum,21041-21052,Idaho,16,60-64 years ,60-64,77,75980,101.3
,2008,2008,Colon and Rectum,21041-21052,Idaho,16,65-69 years,65-69,91,58262,156.2
,2008,2008,Colon and Rectum,21041-21052,Idaho,16,70-74 years,70-74,85,42952,197.9
,2008,2008,Colon and Rectum,21041-21052,Idaho,16,75-79 years,75-79,78,32969,236.6
,2008,2008,Colon and Rectum,21041-21052,Idaho,16,80-84 years,80-84,63,25311,248.9
,2008,2008,Colon and Rectum,21041-21052,Idaho,16,85+ years,85+,79,23684,333.6
,2008,2008,Colon and Rectum,21041-21052,Illinois,17,25-29 years,25-29,22,910258,2.4
,2008,2008,Colon and Rectum,21041-21052,Illinois,17,30-34 years,30-34,39,847213,4.6
,2008,2008,Colon and Rectum,21041-21052,Illinois,17,35-39 years,35-39,74,886700,8.3
,2008,2008,Colon and Rectum,21041-21052,Illinois,17,40-44 years,40-44,158,893262,17.7
,2008,2008,Colon and Rectum,21041-21052,Illinois,17,45-49 years,45-49,310,956686,32.4
,2008,2008,Colon and Rectum,21041-21052,Illinois,17,50-54 years,50-54,520,903901,57.5
,2008,2008,Colon and Rectum,21041-21052,Illinois,17,55-59 years,55-59,623,773071,80.6
,2008,2008,Colon and Rectum,21041-21052,Illinois,17,60-64 years ,60-64,739,607263,121.7
,2008,2008,Colon and Rectum,21041-21052,Illinois,17,65-69 years,65-69,829,459748,180.3
,2008,2008,Colon and Rectum,21041-21052,Illinois,17,70-74 years,70-74,782,352243,222
,2008,2008,Colon and Rectum,21041-21052,Illinois,17,75-79 years,75-79,860,295130,291.4
,2008,2008,Colon and Rectum,21041-21052,Illinois,17,80-84 years,80-84,873,237298,367.9
,2008,2008,Colon and Rectum,21041-21052,Illinois,17,85+ years,85+,877,225098,389.6
,2008,2008,Colon and Rectum,21041-21052,Indiana,18,35-39 years,35-39,37,429559,8.6
,2008,2008,Colon and Rectum,21041-21052,Indiana,18,40-44 years,40-44,71,439878,16.1
,2008,2008,Colon and Rectum,21041-21052,Indiana,18,45-49 years,45-49,143,479291,29.8
,2008,2008,Colon and Rectum,21041-21052,Indiana,18,50-54 years,50-54,274,462442,59.3
,2008,2008,Colon and Rectum,21041-21052,Indiana,18,55-59 years,55-59,324,400441,80.9
,2008,2008,Colon and Rectum,21041-21052,Indiana,18,60-64 years ,60-64,357,319378,111.8
,2008,2008,Colon and Rectum,21041-21052,Indiana,18,65-69 years,65-69,442,245130,180.3
,2008,2008,Colon and Rectum,21041-21052,Indiana,18,70-74 years,70-74,399,185480,215.1
,2008,2008,Colon and Rectum,21041-21052,Indiana,18,75-79 years,75-79,447,154550,289.2
,2008,2008,Colon and Rectum,21041-21052,Indiana,18,80-84 years,80-84,430,122555,350.9
,2008,2008,Colon and Rectum,21041-21052,Indiana,18,85+ years,85+,416,109917,378.5
,2008,2008,Colon and Rectum,21041-21052,Iowa,19,35-39 years,35-39,30,183177,16.4
,2008,2008,Colon and Rectum,21041-21052,Iowa,19,40-44 years,40-44,43,194490,22.1
,2008,2008,Colon and Rectum,21041-21052,Iowa,19,45-49 years,45-49,77,222692,34.6
,2008,2008,Colon and Rectum,21041-21052,Iowa,19,50-54 years,50-54,118,219888,53.7
,2008,2008,Colon and Rectum,21041-21052,Iowa,19,55-59 years,55-59,132,194836,67.7
,2008,2008,Colon and Rectum,21041-21052,Iowa,19,60-64 years ,60-64,154,153268,100.5
,2008,2008,Colon and Rectum,21041-21052,Iowa,19,65-69 years,65-69,220,119380,184.3
,2008,2008,Colon and Rectum,21041-21052,Iowa,19,70-74 years,70-74,227,97936,231.8
,2008,2008,Colon and Rectum,21041-21052,Iowa,19,75-79 years,75-79,246,85023,289.3
,2008,2008,Colon and Rectum,21041-21052,Iowa,19,80-84 years,80-84,274,71614,382.6
,2008,2008,Colon and Rectum,21041-21052,Iowa,19,85+ years,85+,306,72837,420.1
,2008,2008,Colon and Rectum,21041-21052,Kansas,20,35-39 years,35-39,19,176599,10.8
,2008,2008,Colon and Rectum,21041-21052,Kansas,20,40-44 years,40-44,30,179723,16.7
,2008,2008,Colon and Rectum,21041-21052,Kansas,20,45-49 years,45-49,59,206631,28.6
,2008,2008,Colon and Rectum,21041-21052,Kansas,20,50-54 years,50-54,100,201782,49.6
,2008,2008,Colon and Rectum,21041-21052,Kansas,20,55-59 years,55-59,136,172798,78.7
,2008,2008,Colon and Rectum,21041-21052,Kansas,20,60-64 years ,60-64,180,135325,133
,2008,2008,Colon and Rectum,21041-21052,Kansas,20,65-69 years,65-69,168,100982,166.4
,2008,2008,Colon and Rectum,21041-21052,Kansas,20,70-74 years,70-74,215,80550,266.9
,2008,2008,Colon and Rectum,21041-21052,Kansas,20,75-79 years,75-79,205,70536,290.6
,2008,2008,Colon and Rectum,21041-21052,Kansas,20,80-84 years,80-84,132,57493,229.6
,2008,2008,Colon and Rectum,21041-21052,Kansas,20,85+ years,85+,181,57764,313.3
,2008,2008,Colon and Rectum,21041-21052,Kentucky,21,30-34 years,30-34,17,270962,6.3
,2008,2008,Colon and Rectum,21041-21052,Kentucky,21,35-39 years,35-39,35,293111,11.9
,2008,2008,Colon and Rectum,21041-21052,Kentucky,21,40-44 years,40-44,65,300901,21.6
,2008,2008,Colon and Rectum,21041-21052,Kentucky,21,45-49 years,45-49,118,324724,36.3
