Notes,Year,Year Code,Leading Cancer Sites,Leading Cancer Sites Code,States,States Code,Count,Population,Crude Rate
,2007,2007,Prostate,28010,District of Columbia,11,567,271455,208.9
,2007,2007,Prostate,28010,Florida,12,17331,8989255,192.8
,2007,2007,Prostate,28010,Georgia,13,6934,4572416,151.6
,2007,2007,Prostate,28010,Hawaii,15,900,658490,136.7
,2007,2007,Prostate,28010,Idaho,16,1320,754978,174.8
,2007,2007,Prostate,28010,Illinois,17,9884,6228289,158.7
,2007,2007,Prostate,28010,Indiana,18,4339,3138145,138.3
,2007,2007,Prostate,28010,Iowa,19,2296,1481189,155
,2007,2007,Prostate,28010,Kansas,20,2299,1378080,166.8
,2007,2007,Prostate,28010,Kentucky,21,3176,2092462,151.8
,2007,2007,Prostate,28010,Louisiana,22,3736,2136456,174.9
,2007,2007,Prostate,28010,Maine,23,1281,649243,197.3
,2007,2007,Prostate,28010,Maryland,24,4523,2733299,165.5
,2007,2007,Prostate,28010,Massachusetts,25,5407,3109906,173.9
,2007,2007,Prostate,28010,Michigan,26,9156,4910249,186.5
,2007,2007,Prostate,28010,Minnesota,27,4811,2584652,186.1
,2007,2007,Prostate,28010,Mississippi,28,2528,1421279,177.9
,2007,2007,Prostate,28010,Missouri,29,4441,2880119,154.2
,2007,2007,Prostate,28010,Montana,30,993,483767,205.3
,2007,2007,Prostate,28010,Nebraska,31,1508,883334,170.7
,2007,2007,Prostate,28010,Nevada,32,1787,1317020,135.7
,2007,2007,Prostate,28010,New Hampshire,33,1144,647553,176.7
,2007,2007,Prostate,28010,New Jersey,34,7947,4222737,188.2
,2007,2007,Prostate,28010,New Mexico,35,1486,982148,151.3
,2007,2007,Prostate,28010,New York,36,16687,9250825,180.4
,2007,2007,Prostate,28010,North Carolina,37,7358,4440724,165.7
,2007,2007,Prostate,28010,North Dakota,38,586,328756,178.2
,2007,2007,Prostate,28010,Ohio,39,8942,5609503,159.4
,2007,2007,Prostate,28010,Oklahoma,40,3050,1797174,169.7
,2007,2007,Prostate,28010,Oregon,41,2870,1843070,155.7
,2007,2007,Prostate,28010,Pennsylvania,42,11639,6111850,190.4
,2007,2007,Prostate,28010,Rhode Island,44,921,510456,180.4
,2007,2007,Prostate,28010,South Carolina,45,3935,2163318,181.9
,2007,2007,Prostate,28010,South Dakota,46,757,394973,191.7
,2007,2007,Prostate,28010,Tennessee,47,4817,3013447,159.9
,2007,2007,Prostate,28010,Texas,48,15224,11821411,128.8
,2007,2007,Prostate,28010,Utah,49,1715,1305074,131.4
,2007,2007,Prostate,28010,Vermont,50,538,306943,175.3
,2007,2007,Prostate,28010,Virginia,51,6480,3803034,170.4
,2007,2007,Prostate,28010,Washington,53,5009,3213787,155.9
,2007,2007,Prostate,28010,West Virginia,54,1685,901369,186.9
,2007,2007,Prostate,28010,Wisconsin,55,4556,2782993,163.7
,2007,2007,Prostate,28010,Wyoming,56,481,272100,176.8
,2008,2008,Prostate,28010,Alabama,1,3780,2287949,165.2
,2008,2008,Prostate,28010,Alaska,2,396,358043,110.6
,2008,2008,Prostate,28010,Arizona,4,3664,3125084,117.2
,2008,2008,Prostate,28010,Arkansas,5,2173,1410334,154.1
,2008,2008,Prostate,28010,California,6,22713,18207365,124.7
,2008,2008,Prostate,28010,Colorado,8,3634,2450670,148.3
,2008,2008,Prostate,28010,Connecticut,9,2969,1724830,172.1
,2008,2008,Prostate,28010,Delaware,10,903,428393,210.8
,2008,2008,Prostate,28010,District of Columbia,11,513,273971,187.2
,2008,2008,Prostate,28010,Florida,12,16735,9062026,184.7
,2008,2008,Prostate,28010,Georgia,13,7052,4647859,151.7
,2008,2008,Prostate,28010,Hawaii,15,869,666900,130.3
,2008,2008,Prostate,28010,Idaho,16,1174,769528,152.6
,2008,2008,Prostate,28010,Illinois,17,9900,6253501,158.3
,2008,2008,Prostate,28010,Indiana,18,4080,3160843,129.1
,2008,2008,Prostate,28010,Iowa,19,2179,1491195,146.1
,2008,2008,Prostate,28010,Kansas,20,2269,1392513,162.9
,2008,2008,Prostate,28010,Kentucky,21,2875,2106346,136.5
,2008,2008,Prostate,28010,Louisiana,22,3547,2165956,163.8
,2008,2008,Prostate,28010,Maine,23,1221,651096,187.5
,2008,2008,Prostate,28010,Maryland,24,4467,2749177,162.5
,2008,2008,Prostate,28010,Massachusetts,25,5166,3128237,165.1
,2008,2008,Prostate,28010,Michigan,26,8622,4880990,176.6
,2008,2008,Prostate,28010,Minnesota,27,4489,2604346,172.4
,2008,2008,Prostate,28010,Mississippi,28,2400,1430851,167.7
,2008,2008,Prostate,28010,Missouri,29,4045,2899079,139.5
,2008,2008,Prostate,28010,Montana,30,854,489938,174.3
,2008,2008,Prostate,28010,Nebraska,31,1358,890564,152.5
,2008,2008,Prostate,28010,Nevada,32,1825,1343029,135.9
,2008,2008,Prostate,28010,New Hampshire,33,1130,649330,174
,2008,2008,Prostate,28010,New Jersey,34,7471,4241189,176.2
,2008,2008,Prostate,28010,New Mexico,35,1387,992084,139.8
,2008,2008,Prostate,28010,New York,36,16205,9293595,174.4
,2008,2008,Prostate,28010,North Carolina,37,7505,4538073,165.4
,2008,2008,Prostate,28010,North Dakota,38,612,331438,184.6
,2008,2008,Prostate,28010,Ohio,39,8667,5618797,154.3
,2008,2008,Prostate,28010,Oklahoma,40,2592,1814205,142.9
,2008,2008,Prostate,28010,Oregon,41,3123,1865213,167.4
,2008,2008,Prostate,28010,Pennsylvania,42,10596,6138990,172.6
,2008,2008,Prostate,28010,Rhode Island,44,946,509591,185.6
,2008,2008,Prostate,28010,South Carolina,45,3816,2203949,173.1
,2008,2008,Prostate,28010,South Dakota,46,701,398888,175.7
,2008,2008,Prostate,28010,Tennessee,47,4934,3044296,162.1
,2008,2008,Prostate,28010,Texas,48,14132,12059103,117.2
,2008,2008,Prostate,28010,Utah,49,1705,1337398,127.5
,2008,2008,Prostate,28010,Vermont,50,532,307429,173
,2008,2008,Prostate,28010,Virginia,51,6065,3844513,157.8
,2008,2008,Prostate,28010,Washington,53,4980,3269069,152.3
,2008,2008,Prostate,28010,West Virginia,54,1446,905399,159.7
,2008,2008,Prostate,28010,Wisconsin,55,4428,2798728,158.2
,2008,2008,Prostate,28010,Wyoming,56,451,278061,162.2
,2009,2009,Prostate,28010,Alabama,1,3854,2309779,166.9
,2009,2009,Prostate,28010,Alaska,2,390,361893,107.8
,2009,2009,Prostate,28010,Arizona,4,3650,3153246,115.8
,2009,2009,Prostate,28010,Arkansas,5,2135,1421830,150.2
,2009,2009,Prostate,28010,California,6,22631,18378154,123.1
,2009,2009,Prostate,28010,Colorado,8,3558,2491485,142.8
,2009,2009,Prostate,28010,Connecticut,9,3112,1733028,179.6
,2009,2009,Prostate,28010,Delaware,10,850,431935,196.8
,2009,2009,Prostate,28010,District of Columbia,11,465,280400,165.8
,2009,2009,Prostate,28010,Florida,12,16332,9118355,179.1
,2009,2009,Prostate,28010,Georgia,13,6971,4703090,148.2
,2009,2009,Prostate,28010,Hawaii,15,819,673642,121.6
,2009,2009,Prostate,28010,Idaho,16,1200,779041,154
,2009,2009,Prostate,28010,Illinois,17,9721,6276055,154.9
,2009,2009,Prostate,28010,Indiana,18,3876,3177848,122
,2009,2009,Prostate,28010,Iowa,19,2323,1500131,154.9
,2009,2009,Prostate,28010,Kansas,20,2182,1404565,155.4
,2009,2009,Prostate,28010,Kentucky,21,2837,2123938,133.6
,2009,2009,Prostate,28010,Louisiana,22,3943,2196449,179.5
,2009,2009,Prostate,28010,Maine,23,985,650896,151.3
,2009,2009,Prostate,28010,Maryland,24,4463,2770387,161.1
,2009,2009,Prostate,28010,Massachusetts,25,4944,3151754,156.9
,2009,2009,Prostate,28010,Michigan,26,8440,4857253,173.8
,2009,2009,Prostate,28010,Minnesota,27,4241,2621245,161.8
,2009,2009,Prostate,28010,Mississippi,28,2290,1436774,159.4
,2009,2009,Prostate,28010,Missouri,29,4013,2919067,137.5
,2009,2009,Prostate,28010,Montana,30,960,493860,194.4
,2009,2009,Prostate,28010,Nebraska,31,1195,899064,132.9
,2009,2009,Prostate,28010,Nevada,32,2026,1357047,149.3
,2009,2009,Prostate,28010,New Hampshire,33,1108,649227,170.7
,2009,2009,Prostate,28010,New Jersey,34,7545,4262096,177
,2009,2009,Prostate,28010,New Mexico,35,1412,1005564,140.4
,2009,2009,Prostate,28010,New York,36,15969,9340446,171
,2009,2009,Prostate,28010,North Carolina,37,7450,4603065,161.8
,2009,2009,Prostate,28010,North Dakota,38,547,335294,163.1
,2009,2009,Prostate,28010,Ohio,39,8638,5626878,153.5
,2009,2009,Prostate,28010,Oklahoma,40,2777,1839538,151
,2009,2009,Prostate,28010,Oregon,41,2774,1885391,147.1
,2009,2009,Prostate,28010,Pennsylvania,42,10269,6169834,166.4
,2009,2009,Prostate,28010,Rhode Island,44,834,508882,163.9
,2009,2009,Prostate,28010,South Carolina,45,3541,2232842,158.6
,2009,2009,Prostate,28010,South Dakota,46,651,403869,161.2
,2009,2009,Prostate,28010,Tennessee,47,4585,3074250,149.1
,2009,2009,Prostate,28010,Texas,48,13708,12301611,111.4
,2009,2009,Prostate,28010,Utah,49,1777,1367912,129.9
,2009,2009,Prostate,28010,Vermont,50,500,307689,162.5
,2009,2009,Prostate,28010,Virginia,51,5647,3888042,145.2
,2009,2009,Prostate,28010,Washington,53,4819,3323506,145
,2009,2009,Prostate,28010,West Virginia,54,1383,910341,151.9
,2009,2009,Prostate,28010,Wisconsin,55,4260,2813161,151.4
,2009,2009,Prostate,28010,Wyoming,56,428,285805,149.8
,2010,2010,Prostate,28010,Alabama,1,3875,2324760,166.7
,2010,2010,Prostate,28010,Alaska,2,396,371737,106.5
,2010,2010,Prostate,28010,Arizona,4,3487,3182111,109.6
,2010,2010,Prostate,28010,Arkansas,5,2106,1434816,146.8
,2010,2010,Prostate,28010,California,6,22854,18551841,123.2
,2010,2010,Prostate,28010,Colorado,8,3227,2529888,127.6
,2010,2010,Prostate,28010,Connecticut,9,2827,1743193,162.2
,2010,2010,Prostate,28010,Delaware,10,802,435806,184
,2010,2010,Prostate,28010,District of Columbia,11,508,285844,177.7
,2010,2010,Prostate,28010,Florida,12,15949,9212520,173.1
,2010,2010,Prostate,28010,Georgia,13,6643,4742426,140.1
,2010,2010,Prostate,28010,Hawaii,15,769,683965,112.4
,2010,2010,Prostate,28010,Idaho,16,1198,787144,152.2
,2010,2010,Prostate,28010,Illinois,17,8748,6300889,138.8
,2010,2010,Prostate,28010,Indiana,18,3661,3194215,114.6
,2010,2010,Prostate,28010,Iowa,19,2185,1511562,144.6
,2010,2010,Prostate,28010,Kansas,20,2070,1418739,145.9
,2010,2010,Prostate,28010,Kentucky,21,2851,2140392,133.2
,2010,2010,Prostate,28010,Louisiana,22,3668,2225179,164.8
,2010,2010,Prostate,28010,Maine,23,1049,650008,161.4
,2010,2010,Prostate,28010,Maryland,24,4422,2801791,157.8
,2010,2010,Prostate,28010,Massachusetts,25,4924,3178495,154.9
,2010,2010,Prostate,28010,Michigan,26,8404,4847619,173.4
,2010,2010,Prostate,28010,Minnesota,27,3951,2636822,149.8
,2010,2010,Prostate,28010,Mississippi,28,2380,1443351,164.9
,2010,2010,Prostate,28010,Missouri,29,3615,2937912,123
,2010,2010,Prostate,28010,Montana,30,881,497444,177.1
,2010,2010,Prostate,28010,Nebraska,31,1330,908574,146.4
,2010,2010,Prostate,28010,Nevada,32,1768,1364251,129.6
,2010,2010,Prostate,28010,New Hampshire,33,1177,649860,181.1
,2010,2010,Prostate,28010,New Jersey,34,7199,4289410,167.8
,2010,2010,Prostate,28010,New Mexico,35,1418,1020670,138.9
,2010,2010,Prostate,28010,New York,36,15202,9400812,161.7
,2010,2010,Prostate,28010,North Carolina,37,7260,4669625,155.5
,2010,2010,Prostate,28010,North Dakota,38,531,341303,155.6
,2010,2010,Prostate,28010,Ohio,39,8178,5636655,145.1
,2010,2010,Prostate,28010,Oklahoma,40,2696,1860503,144.9
,2010,2010,Prostate,28010,Oregon,41,2711,1899565,142.7
,2010,2010,Prostate,28010,Pennsylvania,42,10398,6199870,167.7
,2010,2010,Prostate,28010,Rhode Island,44,749,509836,146.9
,2010,2010,Prostate,28010,South Carolina,45,3620,2254542,160.6
,2010,2010,Prostate,28010,South Dakota,46,598,408464,146.4
,2010,2010,Prostate,28010,Tennessee,47,4635,3099041,149.6
,2010,2010,Prostate,28010,Texas,48,12410,12521144,99.1
,2010,2010,Prostate,28010,Utah,49,1760,1394705,126.2
,2010,2010,Prostate,28010,Vermont,50,464,308557,150.4
,2010,2010,Prostate,28010,Virginia,51,5194,3939507,131.8
,2010,2010,Prostate,28010,Washington,53,4976,3359542,148.1
,2010,2010,Prostate,28010,West Virginia,54,1363,914606,149
,2010,2010,Prostate,28010,Wisconsin,55,4210,2825524,149
,2010,2010,Prostate,28010,Wyoming,56,403,287806,140
,2011,2011,Prostate,28010,Alabama,1,3819,2337199,163.4
,2011,2011,Prostate,28010,Alaska,2,349,376520,92.7
,2011,2011,Prostate,28010,Arizona,4,3224,3208408,100.5
,2011,2011,Prostate,28010,Arkansas,5,2077,1444834,143.8
,2011,2011,Prostate,28010,California,6,22908,18722648,122.4
,2011,2011,Prostate,28010,Colorado,8,3239,2568280,126.1
,2011,2011,Prostate,28010,Connecticut,9,2758,1751874,157.4
,2011,2011,Prostate,28010,Delaware,10,828,440058,188.2
,2011,2011,Prostate,28010,District of Columbia,11,553,292944,188.8
,2011,2011,Prostate,28010,Florida,12,15910,9320475,170.7
,2011,2011,Prostate,28010,Georgia,13,6709,4792685,140
,2011,2011,Prostate,28010,Hawaii,15,808,694565,116.3
,2011,2011,Prostate,28010,Idaho,16,1228,794876,154.5
,2011,2011,Prostate,28010,Illinois,17,8977,6330900,141.8
,2011,2011,Prostate,28010,Indiana,18,3814,3212177,118.7
,2011,2011,Prostate,28010,Iowa,19,2268,1523310,148.9
,2011,2011,Prostate,28010,Kansas,20,2330,1427337,163.2
,2011,2011,Prostate,28010,Kentucky,21,2985,2154469,138.5
,2011,2011,Prostate,28010,Louisiana,22,3854,2241956,171.9
,2011,2011,Prostate,28010,Maine,23,1035,651926,158.8
,2011,2011,Prostate,28010,Maryland,24,4302,2836066,151.7
,2011,2011,Prostate,28010,Massachusetts,25,4993,3212941,155.4
,2011,2011,Prostate,28010,Michigan,26,8975,4860541,184.7
,2011,2011,Prostate,28010,Minnesota,27,4144,2660426,155.8
,2011,2011,Prostate,28010,Mississippi,28,2354,1447996,162.6
,2011,2011,Prostate,28010,Missouri,29,4042,2948921,137.1
,2011,2011,Prostate,28010,Montana,30,880,501468,175.5
,2011,2011,Prostate,28010,Nebraska,31,1292,916508,141
,2011,2011,Prostate,28010,Nevada,32,1822,1368257,133.2
,2011,2011,Prostate,28010,New Hampshire,33,1220,652998,186.8
,2011,2011,Prostate,28010,New Jersey,34,7866,4329276,181.7
,2011,2011,Prostate,28010,New Mexico,35,1164,1030028,113
,2011,2011,Prostate,28010,New York,36,16138,9501767,169.8
,2011,2011,Prostate,28010,North Carolina,37,7646,4704049,162.5
,2011,2011,Prostate,28010,North Dakota,38,567,348436,162.7
,2011,2011,Prostate,28010,Ohio,39,8654,5652098,153.1
,2011,2011,Prostate,28010,Oklahoma,40,2636,1875388,140.6
,2011,2011,Prostate,28010,Oregon,41,2841,1918207,148.1
,2011,2011,Prostate,28010,Pennsylvania,42,10750,6237180,172.4
,2011,2011,Prostate,28010,Rhode Island,44,812,512681,158.4
,2011,2011,Prostate,28010,South Carolina,45,3763,2269358,165.8
,2011,2011,Prostate,28010,South Dakota,46,642,413539,155.2
,2011,2011,Prostate,28010,Tennessee,47,4902,3124775,156.9
,2011,2011,Prostate,28010,Texas,48,12937,12724921,101.7
,2011,2011,Prostate,28010,Utah,49,1737,1417034,122.6
,2011,2011,Prostate,28010,Vermont,50,497,310787,159.9
,2011,2011,Prostate,28010,Virginia,51,5355,3984928,134.4
,2011,2011,Prostate,28010,Washington,53,4908,3408261,144
,2011,2011,Prostate,28010,West Virginia,54,1399,917619,152.5
,2011,2011,Prostate,28010,Wisconsin,55,4337,2838861,152.8
,2011,2011,Prostate,28010,Wyoming,56,411,289303,142.1
,2012,2012,Prostate,28010,Alabama,1,3415,2351853,145.2
,2012,2012,Prostate,28010,Alaska,2,314,382124,82.2
,2012,2012,Prostate,28010,Arizona,4,2874,3241834,88.7
,2012,2012,Prostate,28010,Arkansas,5,1791,1451214,123.4
,2012,2012,Prostate,28010,California,6,19968,18897402,105.7
,2012,2012,Prostate,28010,Colorado,8,2838,2606132,108.9
,2012,2012,Prostate,28010,Connecticut,9,2342,1758955,133.1
,2012,2012,Prostate,28010,Delaware,10,799,444694,179.7
,2012,2012,Prostate,28010,District of Columbia,11,469,299587,156.5
,2012,2012,Prostate,28010,Florida,12,14098,9439434,149.4
,2012,2012,Prostate,28010,Georgia,13,5997,4845215,123.8
,2012,2012,Prostate,28010,Hawaii,15,684,706075,96.9
,2012,2012,Prostate,28010,Idaho,16,1047,801944,130.6
,2012,2012,Prostate,28010,Illinois,17,7953,6354390,125.2
,2012,2012,Prostate,28010,Indiana,18,3461,3228841,107.2
,2012,2012,Prostate,28010,Iowa,19,1939,1531585,126.6
,2012,2012,Prostate,28010,Kansas,20,1891,1439881,131.3
,2012,2012,Prostate,28010,Kentucky,21,2832,2167926,130.6
,2012,2012,Prostate,28010,Louisiana,22,3414,2255871,151.3
,2012,2012,Prostate,28010,Maine,23,886,652909,135.7
,2012,2012,Prostate,28010,Maryland,24,3807,2869129,132.7
,2012,2012,Prostate,28010,Massachusetts,25,3999,3249619,123.1
,2012,2012,Prostate,28010,Michigan,26,7110,4880852,145.7
,2012,2012,Prostate,28010,Minnesota,27,3383,2681960,126.1
,2012,2012,Prostate,28010,Mississippi,28,2053,1450940,141.5
,2012,2012,Prostate,28010,Missouri,29,3459,2959754,116.9
,2012,2012,Prostate,28010,Montana,30,707,505898,139.8
,2012,2012,Prostate,28010,Nebraska,31,1155,925447,124.8
,2012,2012,Prostate,28010,Nevada,32,1604,1383579,115.9
,2012,2012,Prostate,28010,New Hampshire,33,952,656429,145
,2012,2012,Prostate,28010,New Jersey,34,6539,4362334,149.9
,2012,2012,Prostate,28010,New Mexico,35,896,1035920,86.5
,2012,2012,Prostate,28010,New York,36,13991,9592200,145.9
,2012,2012,Prostate,28010,North Carolina,37,6350,4745469,133.8
,2012,2012,Prostate,28010,North Dakota,38,504,359143,140.3
,2012,2012,Prostate,28010,Ohio,39,7313,5668963,129
,2012,2012,Prostate,28010,Oklahoma,40,2107,1892521,111.3
,2012,2012,Prostate,28010,Oregon,41,2166,1934111,112
,2012,2012,Prostate,28010,Pennsylvania,42,8638,6269630,137.8
,2012,2012,Prostate,28010,Rhode Island,44,690,516026,133.7
,2012,2012,Prostate,28010,South Carolina,45,3273,2289678,142.9
,2012,2012,Prostate,28010,South Dakota,46,526,419401,125.4
,2012,2012,Prostate,28010,Tennessee,47,4282,3157486,135.6
,2012,2012,Prostate,28010,Texas,48,11848,12951833,91.5
,2012,2012,Prostate,28010,Utah,49,1329,1440269,92.3
,2012,2012,Prostate,28010,Vermont,50,364,311676,116.8
,2012,2012,Prostate,28010,Virginia,51,4307,4033331,106.8
,2012,2012,Prostate,28010,Washington,53,4152,3448958,120.4
,2012,2012,Prostate,28010,West Virginia,54,1163,919918,126.4
,2012,2012,Prostate,28010,Wisconsin,55,3672,2852344,128.7
,2012,2012,Prostate,28010,Wyoming,56,307,294353,104.3
,2013,2013,Prostate,28010,Alabama,1,3320,2365767,140.3
,2013,2013,Prostate,28010,Alaska,2,284,387488,73.3
,2013,2013,Prostate,28010,Arizona,4,3027,3271389,92.5
,2013,2013,Prostate,28010,Arkansas,5,1639,1454936,112.7
,2013,2013,Prostate,28010,California,6,19415,19068920,101.8
,2013,2013,Prostate,28010,Colorado,8,2883,2647050,108.9
,2013,2013,Prostate,28010,Connecticut,9,2287,1763195,129.7
,2013,2013,Prostate,28010,Delaware,10,745,449119,165.9
,2013,2013,Prostate,28010,District of Columbia,11,362,306964,117.9
,2013,2013,Prostate,28010,Florida,12,14913,9563196,155.9
,2013,2013,Prostate,28010,Georgia,13,5999,4880446,122.9
,2013,2013,Prostate,28010,Hawaii,15,661,716716,92.2
,2013,2013,Prostate,28010,Idaho,16,946,811548,116.6
,2013,2013,Prostate,28010,Illinois,17,7704,6378540,120.8
,2013,2013,Prostate,28010,Indiana,18,3460,3249498,106.5
,2013,2013,Prostate,28010,Iowa,19,1880,1543384,121.8
,2013,2013,Prostate,28010,Kansas,20,1776,1448029,122.6
,2013,2013,Prostate,28010,Kentucky,21,2662,2182002,122
,2013,2013,Prostate,28010,Louisiana,22,3287,2269551,144.8
,2013,2013,Prostate,28010,Maine,23,780,654741,119.1
,2013,2013,Prostate,28010,Maryland,24,4053,2895359,140
,2013,2013,Prostate,28010,Massachusetts,25,3835,3284313,116.8
,2013,2013,Prostate,28010,Michigan,26,6490,4900580,132.4
,2013,2013,Prostate,28010,Minnesota,27,3254,2705867,120.3
,2013,2013,Prostate,28010,Mississippi,28,2127,1454171,146.3
,2013,2013,Prostate,28010,Missouri,29,3073,2972627,103.4
,2013,2013,Prostate,28010,Montana,30,765,512109,149.4
,2013,2013,Prostate,28010,Nebraska,31,1164,934512,124.6
,2013,2013,Prostate,28010,Nevada,32,1466,1398578,104.8
,2013,2013,Prostate,28010,New Hampshire,33,1036,659285,157.1
,2013,2013,Prostate,28010,New Jersey,34,6405,4393632,145.8
,2013,2013,Prostate,28010,New Mexico,35,1033,1040349,99.3
,2013,2013,Prostate,28010,New York,36,13890,9669996,143.6
,2013,2013,Prostate,28010,North Carolina,37,6519,4788249,136.1
,2013,2013,Prostate,28010,North Dakota,38,423,372231,113.6
,2013,2013,Prostate,28010,Ohio,39,7203,5696852,126.4
,2013,2013,Prostate,28010,Oklahoma,40,2094,1911188,109.6
,2013,2013,Prostate,28010,Oregon,41,2277,1947783,116.9
,2013,2013,Prostate,28010,Pennsylvania,42,8511,6295578,135.2
,2013,2013,Prostate,28010,Rhode Island,44,614,519101,118.3
,2013,2013,Prostate,28010,South Carolina,45,3278,2310475,141.9
,2013,2013,Prostate,28010,South Dakota,46,545,424222,128.5
,2013,2013,Prostate,28010,Tennessee,47,4132,3182141,129.8
,2013,2013,Prostate,28010,Texas,48,11729,13155525,89.2
,2013,2013,Prostate,28010,Utah,49,1365,1465750,93.1
,2013,2013,Prostate,28010,Vermont,50,362,313229,115.6
,2013,2013,Prostate,28010,Virginia,51,4781,4074140,117.3
,2013,2013,Prostate,28010,Washington,53,4224,3488816,121.1
,2013,2013,Prostate,28010,West Virginia,54,1192,920279,129.5
,2013,2013,Prostate,28010,Wisconsin,55,3751,2866612,130.9
,2013,2013,Prostate,28010,Wyoming,56,354,297325,119.1
,2014,2014,Prostate,28010,Alabama,1,3111,2377579,130.8
,2014,2014,Prostate,28010,Alaska,2,278,387965,71.7
,2014,2014,Prostate,28010,Arizona,4,3443,3312366,103.9
,2014,2014,Prostate,28010,Arkansas,5,1780,1459250,122
,2014,2014,Prostate,28010,California,6,17633,19258992,91.6
,2014,2014,Prostate,28010,Colorado,8,2683,2691819,99.7
,2014,2014,Prostate,28010,Connecticut,9,2230,1767185,126.2
,2014,2014,Prostate,28010,Delaware,10,708,454094,155.9
,2014,2014,Prostate,28010,District of Columbia,11,364,312275,116.6
,2014,2014,Prostate,28010,Florida,12,14710,9711136,151.5
,2014,2014,Prostate,28010,Georgia,13,5713,4927872,115.9
,2014,2014,Prostate,28010,Hawaii,15,690,723453,95.4
,2014,2014,Prostate,28010,Idaho,16,904,823286,109.8
,2014,2014,Prostate,28010,Illinois,17,7698,6388733,120.5
,2014,2014,Prostate,28010,Indiana,18,3429,3266749,105
,2014,2014,Prostate,28010,Iowa,19,1959,1555187,126
,2014,2014,Prostate,28010,Kansas,20,1650,1455618,113.4
,2014,2014,Prostate,28010,Kentucky,21,2588,2189751,118.2
,2014,2014,Prostate,28010,Louisiana,22,3253,2281035,142.6
,2014,2014,Prostate,28010,Maine,23,854,656872,130
,2014,2014,Prostate,28010,Maryland,24,4038,2919753,138.3
,2014,2014,Prostate,28010,Massachusetts,25,3824,3319377,115.2
,2014,2014,Prostate,28010,Michigan,26,6293,4921116,127.9
,2014,2014,Prostate,28010,Minnesota,27,3233,2730594,118.4
,2014,2014,Prostate,28010,Mississippi,28,2098,1454466,144.2
,2014,2014,Prostate,28010,Missouri,29,3183,2983883,106.7
,2014,2014,Prostate,28010,Montana,30,731,517506,141.3
,2014,2014,Prostate,28010,Nebraska,31,1140,944354,120.7
,2014,2014,Prostate,28010,Nevada,32,1369,1418417,96.5
,2014,2014,Prostate,28010,New Hampshire,33,913,664642,137.4
,2014,2014,Prostate,28010,New Jersey,34,6112,4423168,138.2
,2014,2014,Prostate,28010,New Mexico,35,1047,1040674,100.6
,2014,2014,Prostate,28010,New York,36,13335,9733293,137
,2014,2014,Prostate,28010,North Carolina,37,6686,4827489,138.5
,2014,2014,Prostate,28010,North Dakota,38,465,382443,121.6
,2014,2014,Prostate,28010,Ohio,39,7027,5722035,122.8
,2014,2014,Prostate,28010,Oklahoma,40,1941,1924687,100.8
,2014,2014,Prostate,28010,Oregon,41,2296,1970366,116.5
,2014,2014,Prostate,28010,Pennsylvania,42,7765,6319206,122.9
,2014,2014,Prostate,28010,Rhode Island,44,634,522466,121.3
,2014,2014,Prostate,28010,South Carolina,45,3235,2336904,138.4
,2014,2014,Prostate,28010,South Dakota,46,576,428082,134.6
,2014,2014,Prostate,28010,Tennessee,47,3962,3210782,123.4
,2014,2014,Prostate,28010,Texas,48,11610,13403175,86.6
,2014,2014,Prostate,28010,Utah,49,1305,1488438,87.7
,2014,2014,Prostate,28010,Vermont,50,347,313997,110.5
,2014,2014,Prostate,28010,Virginia,51,4501,4109892,109.5
,2014,2014,Prostate,28010,Washington,53,3854,3541859,108.8
,2014,2014,Prostate,28010,West Virginia,54,1087,919211,118.3
,2014,2014,Prostate,28010,Wisconsin,55,3663,2880268,127.2
,2014,2014,Prostate,28010,Wyoming,56,360,297478,121
,2015,2015,Prostate,28010,Alabama,1,3504,2389348,146.7
,2015,2015,Prostate,28010,Alaska,2,262,389085,67.3
,2015,2015,Prostate,28010,Arizona,4,3538,3353450,105.5
,2015,2015,Prostate,28010,Arkansas,5,1993,1465464,136
,2015,2015,Prostate,28010,California,6,18652,19444856,95.9
,2015,2015,Prostate,28010,Colorado,8,2618,2747063,95.3
,2015,2015,Prostate,28010,Connecticut,9,2503,1767209,141.6
,2015,2015,Prostate,28010,Delaware,10,764,458995,166.5
,2015,2015,Prostate,28010,District of Columbia,11,349,317444,109.9
,2015,2015,Prostate,28010,Florida,12,14808,9892000,149.7
,2015,2015,Prostate,28010,Georgia,13,6382,4983873,128.1
,2015,2015,Prostate,28010,Hawaii,15,775,730585,106.1
,2015,2015,Prostate,28010,Idaho,16,989,834711,118.5
,2015,2015,Prostate,28010,Illinois,17,8127,6393009,127.1
,2015,2015,Prostate,28010,Indiana,18,3510,3279574,107
,2015,2015,Prostate,28010,Iowa,19,2102,1564911,134.3
,2015,2015,Prostate,28010,Kansas,20,1837,1463226,125.5
,2015,2015,Prostate,28010,Kentucky,21,2709,2199637,123.2
,2015,2015,Prostate,28010,Louisiana,22,3319,2292981,144.7
,2015,2015,Prostate,28010,Maine,23,898,656811,136.7
,2015,2015,Prostate,28010,Maryland,24,4177,2941817,142
,2015,2015,Prostate,28010,Massachusetts,25,4311,3345273,128.9
,2015,2015,Prostate,28010,Michigan,26,6768,4934904,137.1
,2015,2015,Prostate,28010,Minnesota,27,3710,2752865,134.8
,2015,2015,Prostate,28010,Mississippi,28,2296,1452452,158.1
