Notes,Year,Year Code,Leading Cancer Sites,Leading Cancer Sites Code,States and Puerto Rico,States and Puerto Rico Code,Sex,Sex Code,Deaths,Population,Crude Rate
,2018,2018,Breast,26000,California,06,Male,M,36,19790095,0.2
,2018,2018,Breast,26000,Colorado,08,Female,F,599,2800474,21.4
,2018,2018,Breast,26000,Connecticut,09,Female,F,430,1842025,23.3
,2018,2018,Breast,26000,Delaware,10,Female,F,149,499050,29.9
,2018,2018,Breast,26000,District of Columbia,11,Female,F,106,357544,29.6
,2018,2018,Breast,26000,Florida,12,Female,F,2962,10739166,27.6
,2018,2018,Breast,26000,Florida,12,Male,M,42,10394899,0.4
,2018,2018,Breast,26000,Georgia,13,Female,F,1293,5379113,24
,2018,2018,Breast,26000,Georgia,13,Male,M,22,5152729,0.4
,2018,2018,Breast,26000,Hawaii,15,Female,F,153,722966,21.2
,2018,2018,Breast,26000,Idaho,16,Female,F,239,879117,27.2
,2018,2018,Breast,26000,Illinois,17,Female,F,1754,6513846,26.9
,2018,2018,Breast,26000,Illinois,17,Male,M,22,6374131,0.3
,2018,2018,Breast,26000,Indiana,18,Female,F,914,3389039,27
,2018,2018,Breast,26000,Iowa,19,Female,F,394,1583993,24.9
,2018,2018,Breast,26000,Kansas,20,Female,F,381,1460098,26.1
,2018,2018,Breast,26000,Kentucky,21,Female,F,592,2261620,26.2
,2018,2018,Breast,26000,Louisiana,22,Female,F,677,2379054,28.5
,2018,2018,Breast,26000,Maine,23,Female,F,177,684809,25.8
,2018,2018,Breast,26000,Maryland,24,Female,F,838,3147887,26.6
,2018,2018,Breast,26000,Massachusetts,25,Female,F,773,3574965,21.6
,2018,2018,Breast,26000,Michigan,26,Female,F,1490,5075449,29.4
,2018,2018,Breast,26000,Michigan,26,Male,M,20,4994929,0.4
,2018,2018,Breast,26000,Minnesota,27,Female,F,670,2817282,23.8
,2018,2018,Breast,26000,Mississippi,28,Female,F,413,1525078,27.1
,2018,2018,Breast,26000,Missouri,29,Female,F,814,3099008,26.3
,2018,2018,Breast,26000,Montana,30,Female,F,126,525933,24
,2018,2018,Breast,26000,Nebraska,31,Female,F,222,968178,22.9
,2018,2018,Breast,26000,Nevada,32,Female,F,381,1490383,25.6
,2018,2018,Breast,26000,New Hampshire,33,Female,F,171,683725,25
,2018,2018,Breast,26000,New Jersey,34,Female,F,1290,4683751,27.5
,2018,2018,Breast,26000,New Jersey,34,Male,M,18,4534608,0.4
,2018,2018,Breast,26000,New Mexico,35,Female,F,275,1056064,26
,2018,2018,Breast,26000,New York,36,Female,F,2639,10337937,25.5
,2018,2018,Breast,26000,New York,36,Male,M,27,9884121,0.3
,2018,2018,Breast,26000,North Carolina,37,Female,F,1405,5238658,26.8
,2018,2018,Breast,26000,North Carolina,37,Male,M,17,5035061,0.3
,2018,2018,Breast,26000,North Dakota,38,Female,F,77,374556,20.6
,2018,2018,Breast,26000,Ohio,39,Female,F,1700,5959293,28.5
,2018,2018,Breast,26000,Ohio,39,Male,M,24,5803160,0.4
,2018,2018,Breast,26000,Oklahoma,40,Female,F,610,1968953,31
,2018,2018,Breast,26000,Oregon,41,Female,F,525,2095076,25.1
,2018,2018,Breast,26000,Pennsylvania,42,Female,F,1963,6581265,29.8
,2018,2018,Breast,26000,Pennsylvania,42,Male,M,22,6398790,0.3
,2018,2018,Breast,26000,Rhode Island,44,Female,F,135,556811,24.2
,2018,2018,Breast,26000,South Carolina,45,Female,F,758,2569710,29.5
,2018,2018,Breast,26000,South Dakota,46,Female,F,112,430938,26
,2018,2018,Breast,26000,Tennessee,47,Female,F,1034,3461713,29.9
,2018,2018,Breast,26000,Texas,48,Female,F,3117,14258994,21.9
,2018,2018,Breast,26000,Texas,48,Male,M,25,14248515,0.2
,2018,2018,Breast,26000,Utah,49,Female,F,287,1569839,18.3
,2018,2018,Breast,26000,Vermont,50,Female,F,97,322215,30.1
,2018,2018,Breast,26000,Virginia,51,Female,F,1132,4318230,26.2
,2018,2018,Breast,26000,Virginia,51,Male,M,16,4228178,0.4
,2018,2018,Breast,26000,Washington,53,Female,F,913,3746992,24.4
,2018,2018,Breast,26000,West Virginia,54,Female,F,298,907743,32.8
,2018,2018,Breast,26000,Wisconsin,55,Female,F,775,2924835,26.5
,2018,2018,Breast,26000,Wyoming,56,Female,F,71,280241,25.3
,2018,2018,Breast,26000,Puerto Rico,72,Female,F,419,1676341,25
,2019,2019,Breast,26000,Alabama,01,Female,F,711,2566696,27.7
,2019,2019,Breast,26000,Alaska,02,Female,F,68,348072,19.5
,2019,2019,Breast,26000,Arizona,04,Female,F,900,3531944,25.5
,2019,2019,Breast,26000,Arkansas,05,Female,F,375,1518663,24.7
,2019,2019,Breast,26000,California,06,Female,F,4527,19733279,22.9
,2019,2019,Breast,26000,California,06,Male,M,42,19813381,0.2
,2019,2019,Breast,26000,Colorado,08,Female,F,605,2825265,21.4
,2019,2019,Breast,26000,Connecticut,09,Female,F,440,1838979,23.9
,2019,2019,Breast,26000,Delaware,10,Female,F,141,504102,28
,2019,2019,Breast,26000,District of Columbia,11,Female,F,97,358565,27.1
,2019,2019,Breast,26000,Florida,12,Female,F,3155,10845683,29.1
,2019,2019,Breast,26000,Florida,12,Male,M,38,10508543,0.4
,2019,2019,Breast,26000,Georgia,13,Female,F,1302,5434744,24
,2019,2019,Breast,26000,Hawaii,15,Female,F,193,721161,26.8
,2019,2019,Breast,26000,Idaho,16,Female,F,202,898325,22.5
,2019,2019,Breast,26000,Illinois,17,Female,F,1758,6489374,27.1
,2019,2019,Breast,26000,Indiana,18,Female,F,847,3404745,24.9
,2019,2019,Breast,26000,Iowa,19,Female,F,396,1588271,24.9
,2019,2019,Breast,26000,Kansas,20,Female,F,411,1460683,28.1
,2019,2019,Breast,26000,Kentucky,21,Female,F,657,2264908,29
,2019,2019,Breast,26000,Louisiana,22,Female,F,667,2376181,28.1
,2019,2019,Breast,26000,Maine,23,Female,F,192,687678,27.9
,2019,2019,Breast,26000,Maryland,24,Female,F,789,3159555,25
,2019,2019,Breast,26000,Massachusetts,25,Female,F,758,3582836,21.2
,2019,2019,Breast,26000,Michigan,26,Female,F,1389,5074359,27.4
,2019,2019,Breast,26000,Michigan,26,Male,M,23,5003703,0.5
,2019,2019,Breast,26000,Minnesota,27,Female,F,650,2832945,22.9
,2019,2019,Breast,26000,Mississippi,28,Female,F,433,1522353,28.4
,2019,2019,Breast,26000,Missouri,29,Female,F,810,3105610,26.1
,2019,2019,Breast,26000,Montana,30,Female,F,156,529821,29.4
,2019,2019,Breast,26000,Nebraska,31,Female,F,276,971697,28.4
,2019,2019,Breast,26000,Nevada,32,Female,F,440,1518306,29
,2019,2019,Breast,26000,New Hampshire,33,Female,F,201,687116,29.3
,2019,2019,Breast,26000,New Jersey,34,Female,F,1253,4698729,26.7
,2019,2019,Breast,26000,New Mexico,35,Female,F,288,1059143,27.2
,2019,2019,Breast,26000,New York,36,Female,F,2491,10330174,24.1
,2019,2019,Breast,26000,New York,36,Male,M,24,9891468,0.2
,2019,2019,Breast,26000,North Carolina,37,Female,F,1355,5284369,25.6
,2019,2019,Breast,26000,North Carolina,37,Male,M,20,5085305,0.4
,2019,2019,Breast,26000,North Dakota,38,Female,F,67,376734,17.8
,2019,2019,Breast,26000,Ohio,39,Female,F,1744,5966278,29.2
,2019,2019,Breast,26000,Ohio,39,Male,M,17,5821946,0.3
,2019,2019,Breast,26000,Oklahoma,40,Female,F,539,1975545,27.3
,2019,2019,Breast,26000,Oregon,41,Female,F,573,2109879,27.2
,2019,2019,Breast,26000,Pennsylvania,42,Female,F,1879,6581392,28.6
,2019,2019,Breast,26000,Pennsylvania,42,Male,M,23,6409556,0.4
,2019,2019,Breast,26000,Rhode Island,44,Female,F,142,557665,25.5
,2019,2019,Breast,26000,South Carolina,45,Female,F,751,2598515,28.9
,2019,2019,Breast,26000,South Dakota,46,Female,F,107,434075,24.7
,2019,2019,Breast,26000,Tennessee,47,Female,F,968,3488335,27.7
,2019,2019,Breast,26000,Texas,48,Female,F,3145,14421805,21.8
,2019,2019,Breast,26000,Texas,48,Male,M,30,14433487,0.2
,2019,2019,Breast,26000,Utah,49,Female,F,285,1593987,17.9
,2019,2019,Breast,26000,Vermont,50,Female,F,79,322305,24.5
,2019,2019,Breast,26000,Virginia,51,Female,F,1111,4340612,25.6
,2019,2019,Breast,26000,Washington,53,Female,F,916,3787030,24.2
,2019,2019,Breast,26000,Washington,53,Male,M,16,3851454,0.4
,2019,2019,Breast,26000,West Virginia,54,Female,F,284,901370,31.5
,2019,2019,Breast,26000,Wisconsin,55,Female,F,695,2932719,23.7
,2019,2019,Breast,26000,Wyoming,56,Female,F,62,280259,22.1
,2019,2019,Breast,26000,Puerto Rico,72,Female,F,425,1677955,25.3
,2020,2020,Breast,26000,Alabama,01,Female,F,695,2581772,26.9
,2020,2020,Breast,26000,Alaska,02,Female,F,59,346883,17
,2020,2020,Breast,26000,Arizona,04,Female,F,883,3585457,24.6
,2020,2020,Breast,26000,Arkansas,05,Female,F,410,1523396,26.9
,2020,2020,Breast,26000,California,06,Female,F,4520,19702206,22.9
,2020,2020,Breast,26000,California,06,Male,M,43,19799447,0.2
,2020,2020,Breast,26000,Colorado,08,Female,F,658,2847911,23.1
,2020,2020,Breast,26000,Connecticut,09,Female,F,485,1833701,26.4
,2020,2020,Breast,26000,Delaware,10,Female,F,146,509621,28.6
,2020,2020,Breast,26000,District of Columbia,11,Female,F,75,349097,21.5
,2020,2020,Breast,26000,Florida,12,Female,F,3018,10964255,27.5
,2020,2020,Breast,26000,Florida,12,Male,M,45,10625347,0.4
,2020,2020,Breast,26000,Georgia,13,Female,F,1311,5479891,23.9
,2020,2020,Breast,26000,Hawaii,15,Female,F,155,718123,21.6
,2020,2020,Breast,26000,Idaho,16,Female,F,188,918349,20.5
,2020,2020,Breast,26000,Illinois,17,Female,F,1711,6453449,26.5
,2020,2020,Breast,26000,Illinois,17,Male,M,22,6333131,0.3
,2020,2020,Breast,26000,Indiana,18,Female,F,925,3415955,27.1
,2020,2020,Breast,26000,Iowa,19,Female,F,398,1590124,25
,2020,2020,Breast,26000,Kansas,20,Female,F,346,1461337,23.7
,2020,2020,Breast,26000,Kentucky,21,Female,F,688,2268474,30.3
,2020,2020,Breast,26000,Louisiana,22,Female,F,678,2370222,28.6
,2020,2020,Breast,26000,Maine,23,Female,F,196,690362,28.4
,2020,2020,Breast,26000,Maryland,24,Female,F,876,3163442,27.7
,2020,2020,Breast,26000,Massachusetts,25,Female,F,810,3568456,22.7
,2020,2020,Breast,26000,Michigan,26,Female,F,1403,5067657,27.7
,2020,2020,Breast,26000,Michigan,26,Male,M,28,5001920,0.6
,2020,2020,Breast,26000,Minnesota,27,Female,F,648,2842176,22.8
,2020,2020,Breast,26000,Mississippi,28,Female,F,501,1518132,33
,2020,2020,Breast,26000,Missouri,29,Female,F,812,3110557,26.1
,2020,2020,Breast,26000,Montana,30,Female,F,136,535035,25.4
,2020,2020,Breast,26000,Nebraska,31,Female,F,274,974653,28.1
,2020,2020,Breast,26000,Nevada,32,Female,F,400,1540963,26
,2020,2020,Breast,26000,New Hampshire,33,Female,F,181,689836,26.2
,2020,2020,Breast,26000,New Jersey,34,Female,F,1249,4701107,26.6
,2020,2020,Breast,26000,New Jersey,34,Male,M,16,4570582,0.4
,2020,2020,Breast,26000,New Mexico,35,Female,F,274,1062443,25.8
,2020,2020,Breast,26000,New York,36,Female,F,2441,10264694,23.8
,2020,2020,Breast,26000,New York,36,Male,M,28,9843602,0.3
,2020,2020,Breast,26000,North Carolina,37,Female,F,1390,5323656,26.1
,2020,2020,Breast,26000,North Dakota,38,Female,F,82,378122,21.7
,2020,2020,Breast,26000,Ohio,39,Female,F,1647,5967124,27.6
,2020,2020,Breast,26000,Ohio,39,Male,M,24,5830393,0.4
,2020,2020,Breast,26000,Oklahoma,40,Female,F,576,1985356,29
,2020,2020,Breast,26000,Oregon,41,Female,F,552,2123173,26
,2020,2020,Breast,26000,Pennsylvania,42,Female,F,1905,6577242,29
,2020,2020,Breast,26000,Pennsylvania,42,Male,M,27,6417198,0.4
,2020,2020,Breast,26000,Rhode Island,44,Female,F,129,558010,23.1
,2020,2020,Breast,26000,South Carolina,45,Female,F,796,2628568,30.3
,2020,2020,Breast,26000,South Dakota,46,Female,F,115,436184,26.4
,2020,2020,Breast,26000,Tennessee,47,Female,F,998,3519863,28.4
,2020,2020,Breast,26000,Texas,48,Female,F,3052,14600954,20.9
,2020,2020,Breast,26000,Texas,48,Male,M,23,14631520,0.2
,2020,2020,Breast,26000,Utah,49,Female,F,304,1617344,18.8
,2020,2020,Breast,26000,Vermont,50,Female,F,75,322577,23.3
,2020,2020,Breast,26000,Virginia,51,Female,F,1122,4358182,25.7
,2020,2020,Breast,26000,Washington,53,Female,F,923,3824760,24.1
,2020,2020,Breast,26000,West Virginia,54,Female,F,259,896132,28.9
,2020,2020,Breast,26000,Wisconsin,55,Female,F,726,2938249,24.7
,2020,2020,Breast,26000,Wyoming,56,Female,F,72,281171,25.6
,2020,2020,Breast,26000,Puerto Rico,72,Female,F,442,1726492,25.6
,2021,2021,Breast,26000,Alabama,01,Female,F,692,2593360,26.7
,2021,2021,Breast,26000,Alaska,02,Female,F,69,347513,19.9
,2021,2021,Breast,26000,Arizona,04,Female,F,958,3630237,26.4
,2021,2021,Breast,26000,Arizona,04,Male,M,16,3634640,0.4
,2021,2021,Breast,26000,Arkansas,05,Female,F,433,1530815,28.3
,2021,2021,Breast,26000,California,06,Female,F,4474,19536044,22.9
,2021,2021,Breast,26000,California,06,Male,M,40,19606947,0.2
,2021,2021,Breast,26000,Colorado,08,Female,F,664,2861186,23.2
,2021,2021,Breast,26000,Connecticut,09,Female,F,420,1848249,22.7
,2021,2021,Breast,26000,Delaware,10,Female,F,162,516346,31.4
,2021,2021,Breast,26000,District of Columbia,11,Female,F,84,349456,24
,2021,2021,Breast,26000,Florida,12,Female,F,3151,11087829,28.4
,2021,2021,Breast,26000,Florida,12,Male,M,38,10740240,0.4
,2021,2021,Breast,26000,Georgia,13,Female,F,1445,5517422,26.2
,2021,2021,Breast,26000,Georgia,13,Male,M,20,5270607,0.4
,2021,2021,Breast,26000,Hawaii,15,Female,F,165,717490,23
,2021,2021,Breast,26000,Idaho,16,Female,F,237,945293,25.1
,2021,2021,Breast,26000,Illinois,17,Female,F,1697,6403681,26.5
,2021,2021,Breast,26000,Illinois,17,Male,M,23,6282788,0.4
,2021,2021,Breast,26000,Indiana,18,Female,F,900,3427724,26.3
,2021,2021,Breast,26000,Iowa,19,Female,F,391,1592470,24.6
,2021,2021,Breast,26000,Kansas,20,Female,F,383,1461544,26.2
,2021,2021,Breast,26000,Kentucky,21,Female,F,601,2269627,26.5
,2021,2021,Breast,26000,Louisiana,22,Female,F,647,2359235,27.4
,2021,2021,Breast,26000,Maine,23,Female,F,167,697625,23.9
,2021,2021,Breast,26000,Maryland,24,Female,F,798,3165595,25.2
,2021,2021,Breast,26000,Massachusetts,25,Female,F,732,3566310,20.5
,2021,2021,Breast,26000,Michigan,26,Female,F,1408,5051807,27.9
,2021,2021,Breast,26000,Michigan,26,Male,M,18,4985697,0.4
,2021,2021,Breast,26000,Minnesota,27,Female,F,661,2842966,23.3
,2021,2021,Breast,26000,Mississippi,28,Female,F,480,1514606,31.7
,2021,2021,Breast,26000,Missouri,29,Female,F,877,3118406,28.1
,2021,2021,Breast,26000,Montana,30,Female,F,141,544523,25.9
,2021,2021,Breast,26000,Nebraska,31,Female,F,253,974714,26
,2021,2021,Breast,26000,Nevada,32,Female,F,388,1557182,24.9
,2021,2021,Breast,26000,New Hampshire,33,Female,F,180,693679,25.9
,2021,2021,Breast,26000,New Jersey,34,Female,F,1205,4699514,25.6
,2021,2021,Breast,26000,New Mexico,35,Female,F,286,1061738,26.9
,2021,2021,Breast,26000,New York,36,Female,F,2292,10137921,22.6
,2021,2021,Breast,26000,New York,36,Male,M,27,9719571,0.3
,2021,2021,Breast,26000,North Carolina,37,Female,F,1438,5387543,26.7
,2021,2021,Breast,26000,North Carolina,37,Male,M,17,5178342,0.3
,2021,2021,Breast,26000,North Dakota,38,Female,F,81,377879,21.4
,2021,2021,Breast,26000,Ohio,39,Female,F,1643,5950249,27.6
,2021,2021,Breast,26000,Ohio,39,Male,M,25,5814093,0.4
,2021,2021,Breast,26000,Oklahoma,40,Female,F,552,1999388,27.6
,2021,2021,Breast,26000,Oregon,41,Female,F,575,2129384,27
,2021,2021,Breast,26000,Pennsylvania,42,Female,F,1882,6587279,28.6
,2021,2021,Breast,26000,Pennsylvania,42,Male,M,30,6424780,0.5
,2021,2021,Breast,26000,Rhode Island,44,Female,F,127,558287,22.7
,2021,2021,Breast,26000,South Carolina,45,Female,F,712,2661920,26.7
,2021,2021,Breast,26000,South Dakota,46,Female,F,97,440197,22
,2021,2021,Breast,26000,Tennessee,47,Female,F,976,3546382,27.5
,2021,2021,Breast,26000,Texas,48,Female,F,3189,14769892,21.6
,2021,2021,Breast,26000,Texas,48,Male,M,40,14788972,0.3
,2021,2021,Breast,26000,Utah,49,Female,F,315,1644890,19.2
,2021,2021,Breast,26000,Vermont,50,Female,F,86,324835,26.5
,2021,2021,Breast,26000,Virginia,51,Female,F,1185,4368872,27.1
,2021,2021,Breast,26000,Washington,53,Female,F,923,3832457,24.1
,2021,2021,Breast,26000,West Virginia,54,Female,F,302,893400,33.8
,2021,2021,Breast,26000,Wisconsin,55,Female,F,705,2931021,24.1
,2021,2021,Breast,26000,Wyoming,56,Female,F,81,282577,28.7
,2021,2021,Breast,26000,Puerto Rico,72,Female,F,416,1718448,24.2
---,,,,,,,,,,,
"Dataset: United States and Puerto Rico Cancer Statistics, 1999-2021 Mortality",,,,,,,,,,,
Query Parameters:,,,,,,,,,,,
Leading Cancer Sites: Breast,,,,,,,,,,,
Group By: Year; Leading Cancer Sites; States and Puerto Rico; Sex,,,,,,,,,,,
Show Totals: Disabled,,,,,,,,,,,
Show Zero Values: False,,,,,,,,,,,
Show Suppressed: False,,,,,,,,,,,
"Calculate Rates Per: 100,000",,,,,,,,,,,
Standard Population: 2000 U.S. Std. Million,,,,,,,,,,,
---,,,,,,,,,,,
Help: See http://wonder.cdc.gov/wonder/help/CancerMort-v2021.html for more information.,,,,,,,,,,,
---,,,,,,,,,,,
"Query Date: Dec 12, 2024 1:38:57 PM",,,,,,,,,,,
---,,,,,,,,,,,
"Suggested Citation: United States Cancer Statistics - Mortality: 1999 - 2021, WONDER Online Database. United States Department",,,,,,,,,,,
"of Health and Human Services, Centers for Disease Control and Prevention; 2024. Accessed at",,,,,,,,,,,
"http://wonder.cdc.gov/CancerMort-v2021.html on Dec 12, 2024 1:38:57 PM",,,,,,,,,,,
---,,,,,,,,,,,
Messages:,,,,,,,,,,,
1. Totals are not available for these results due to suppression constraints. More Information:,,,,,,,,,,,
http://wonder.cdc.gov/wonder/help/faq.html#Privacy.,,,,,,,,,,,
2. Rows with zero Deaths are hidden. Use Quick Options above to show zero rows.,,,,,,,,,,,
3. Rows with suppressed Deaths are hidden. Use Quick Options above to show suppressed rows.,,,,,,,,,,,
---,,,,,,,,,,,
Caveats:,,,,,,,,,,,
1. 'Suppressed' is displayed for data values when they must not be provided in order to protect personal privacy. Data is,,,,,,,,,,,
"suppressed if fewer than 16 cases are reported in any one line of the results table. Data for the ""Asian / Pacific Islander""",,,,,,,,,,,
"and ""American Indian or Alaska Native"" race categories are suppressed at the Metropolitan Statistical Area level for",,,,,,,,,,,
"populations less than 50,000 persons. More information: http://wonder.cdc.gov/wonder/help/CancerMort-v2021.html#Suppressed.",,,,,,,,,,,
2. 'Missing' is displayed for a combination of states/territories/MSAs and years that did not meet the United States Cancer,,,,,,,,,,,
Statistics (USCS) publication standard or did not allow permission for their data to be used.,,,,,,,,,,,
"3. The ""Show Totals"" checkbox is disabled when data are grouped by Cancer Sites or by Childhood Cancer, because aggregate",,,,,,,,,,,
values are displayed in the table. Also be aware that charts and maps containing both aggregate and detail data could be,,,,,,,,,,,
misleading.,,,,,,,,,,,
4. These states are missing data for the indicated year: Puerto Rico 1999-2005.,,,,,,,,,,,
"5. About rate comparisons: <ul><li> For consistency with the data on cancer incidence, the cancer sites in mortality data were",,,,,,,,,,,
"grouped according to the revised SEER recodes dated March 1, 2018 (see SEER Cause of Death Recodes:",,,,,,,,,,,
"http://seer.cancer.gov/codrecode/.). Because NCHS uses different groupings for some sites, the death rates in this report may",,,,,,,,,,,
"differ slightly from those published by NCHS. In addition, under the ICD, there are differences in mortality and incidence",,,,,,,,,,,
"coding. For example, there are several codes for mesothelioma in ICD-10 (depending on the primary site). However in ICD-O-3, one",,,,,,,,,,,
code captures all of the primary sites that mesothelioma affects. Note that Kaposi sarcoma deaths included in this dataset are,,,,,,,,,,,
"only those deaths with underlying cause of death attributed to Kaposi Sarcoma, and do not include deaths where the condition was",,,,,,,,,,,
"a contributing cause of death, or subsequent to another underlying condition. </li><li> The population used to age-adjust the",,,,,,,,,,,
"rates in this report is the 2000 U.S. standard population, which is in accordance with a 1998 recommendation of the US.",,,,,,,,,,,
Department of Health and Human Services. The 2000 U.S. standard population is based on the proportion of the 2000 population in,,,,,,,,,,,
"specific age groups (younger than 1 year, 1-4 years, 5-9 years, 10-14 years, 15-19 years, . . . 85 years or older); the",,,,,,,,,,,
proportions of the 2000 population in these age groups serve as weights for calculating age-adjusted incidence and death rates.,,,,,,,,,,,
"NCHS, however, uses a different set of age groups in its age adjustment of death rates, and thus the cancer death rates in this",,,,,,,,,,,
report may differ slightly from those published by NCHS. </li><li> Deaths of persons of unknown age are not included in this,,,,,,,,,,,
data set. Death rates may differ slightly from other reports where deaths of persons of unknown age are included. </li></ul>,,,,,,,,,,,
"6. For the 2005 year, the Census Bureau estimates that 203,937 persons were displaced from Alabama, Louisiana, Mississippi and",,,,,,,,,,,
Texas due to Hurricanes Katrina and Rita. CDC WONDER does not include the displaced persons in the 2005 population counts for,,,,,,,,,,,
"these states, nor are these counts included in the summary populations for the affected division, regions or national",,,,,,,,,,,
"population. However, the USCS web site does include these displaced persons in the national population figures for 2005.",,,,,,,,,,,
