Notes,Year,Year Code,Leading Cancer Sites,Leading Cancer Sites Code,States and Puerto Rico,States and Puerto Rico Code,Deaths,Population,Crude Rate
,2003,2003,Breast,26000,Mississippi,28,427,2868312,14.9
,2003,2003,Breast,26000,Missouri,29,932,5709403,16.3
,2003,2003,Breast,26000,Montana,30,118,919630,12.8
,2003,2003,Breast,26000,Nebraska,31,246,1738643,14.1
,2003,2003,Breast,26000,Nevada,32,299,2248850,13.3
,2003,2003,Breast,26000,New Hampshire,33,182,1279840,14.2
,2003,2003,Breast,26000,New Jersey,34,1521,8601402,17.7
,2003,2003,Breast,26000,New Mexico,35,229,1877574,12.2
,2003,2003,Breast,26000,New York,36,3041,19175939,15.9
,2003,2003,Breast,26000,North Carolina,37,1200,8422501,14.2
,2003,2003,Breast,26000,North Dakota,38,93,638817,14.6
,2003,2003,Breast,26000,Ohio,39,1947,11434788,17
,2003,2003,Breast,26000,Oklahoma,40,544,3504892,15.5
,2003,2003,Breast,26000,Oregon,41,550,3547376,15.5
,2003,2003,Breast,26000,Pennsylvania,42,2315,12374658,18.7
,2003,2003,Breast,26000,Rhode Island,44,173,1071342,16.1
,2003,2003,Breast,26000,South Carolina,45,591,4150297,14.2
,2003,2003,Breast,26000,South Dakota,46,123,763729,16.1
,2003,2003,Breast,26000,Tennessee,47,941,5847812,16.1
,2003,2003,Breast,26000,Texas,48,2571,22030931,11.7
,2003,2003,Breast,26000,Utah,49,225,2360137,9.5
,2003,2003,Breast,26000,Vermont,50,98,617858,15.9
,2003,2003,Breast,26000,Virginia,51,1095,7366977,14.9
,2003,2003,Breast,26000,Washington,53,799,6104115,13.1
,2003,2003,Breast,26000,West Virginia,54,310,1812295,17.1
,2003,2003,Breast,26000,Wisconsin,55,776,5479203,14.2
,2003,2003,Breast,26000,Wyoming,56,66,503453,13.1
,2004,2004,Breast,26000,Alabama,01,657,4530729,14.5
,2004,2004,Breast,26000,Alaska,02,45,659286,6.8
,2004,2004,Breast,26000,Arizona,04,677,5652404,12
,2004,2004,Breast,26000,Arkansas,05,422,2749686,15.3
,2004,2004,Breast,26000,California,06,4230,35574576,11.9
,2004,2004,Breast,26000,Colorado,08,513,4575013,11.2
,2004,2004,Breast,26000,Connecticut,09,556,3496094,15.9
,2004,2004,Breast,26000,Delaware,10,132,830803,15.9
,2004,2004,Breast,26000,District of Columbia,11,90,567754,15.9
,2004,2004,Breast,26000,Florida,12,2785,17415318,16
,2004,2004,Breast,26000,Georgia,13,1145,8769252,13.1
,2004,2004,Breast,26000,Hawaii,15,119,1273569,9.3
,2004,2004,Breast,26000,Idaho,16,160,1391802,11.5
,2004,2004,Breast,26000,Illinois,17,1851,12589773,14.7
,2004,2004,Breast,26000,Indiana,18,871,6233007,14
,2004,2004,Breast,26000,Iowa,19,436,2953635,14.8
,2004,2004,Breast,26000,Kansas,20,369,2734373,13.5
,2004,2004,Breast,26000,Kentucky,21,595,4146101,14.4
,2004,2004,Breast,26000,Louisiana,22,694,4552238,15.2
,2004,2004,Breast,26000,Maine,23,188,1313688,14.3
,2004,2004,Breast,26000,Maryland,24,860,5546935,15.5
,2004,2004,Breast,26000,Massachusetts,25,989,6412281,15.4
,2004,2004,Breast,26000,Michigan,26,1424,10055315,14.2
,2004,2004,Breast,26000,Minnesota,27,657,5087713,12.9
,2004,2004,Breast,26000,Mississippi,28,449,2889010,15.5
,2004,2004,Breast,26000,Missouri,29,901,5747741,15.7
,2004,2004,Breast,26000,Montana,30,139,930009,14.9
,2004,2004,Breast,26000,Nebraska,31,251,1749370,14.3
,2004,2004,Breast,26000,Nevada,32,296,2346222,12.6
,2004,2004,Breast,26000,New Hampshire,33,181,1290121,14
,2004,2004,Breast,26000,New Jersey,34,1401,8634561,16.2
,2004,2004,Breast,26000,New Mexico,35,251,1903808,13.2
,2004,2004,Breast,26000,New York,36,2911,19171567,15.2
,2004,2004,Breast,26000,North Carolina,37,1235,8553152,14.4
,2004,2004,Breast,26000,North Dakota,38,90,644705,14
,2004,2004,Breast,26000,Ohio,39,1900,11452251,16.6
,2004,2004,Breast,26000,Oklahoma,40,465,3525233,13.2
,2004,2004,Breast,26000,Oregon,41,515,3569463,14.4
,2004,2004,Breast,26000,Pennsylvania,42,2333,12410722,18.8
,2004,2004,Breast,26000,Rhode Island,44,156,1074579,14.5
,2004,2004,Breast,26000,South Carolina,45,563,4210921,13.4
,2004,2004,Breast,26000,South Dakota,46,106,770396,13.8
,2004,2004,Breast,26000,Tennessee,47,888,5910809,15
,2004,2004,Breast,26000,Texas,48,2501,22394023,11.2
,2004,2004,Breast,26000,Utah,49,222,2401580,9.2
,2004,2004,Breast,26000,Vermont,50,98,619920,15.8
,2004,2004,Breast,26000,Virginia,51,1059,7475575,14.2
,2004,2004,Breast,26000,Washington,53,784,6178645,12.7
,2004,2004,Breast,26000,West Virginia,54,309,1816438,17
,2004,2004,Breast,26000,Wisconsin,55,777,5514026,14.1
,2004,2004,Breast,26000,Wyoming,56,70,509106,13.7
,2005,2005,Breast,26000,Alabama,01,756,4565917,16.6
,2005,2005,Breast,26000,Alaska,02,47,666946,7
,2005,2005,Breast,26000,Arizona,04,690,5839077,11.8
,2005,2005,Breast,26000,Arkansas,05,411,2781097,14.8
,2005,2005,Breast,26000,California,06,4196,35827943,11.7
